"celltype","gene","baseMean","lfc_frozen","lfc_MLE","lfcSE_MLE","lfc_shrunk","lfcSE_shrunk","padj","shrink_ratio","shrink_converged","lfc_shrunk_altparam","shrink_converged_altparam","altparam_absdiff","lfc_shrunk_repaired","ratio_repaired","z","failed","key","present_in_R","baseMean_R","lfc_MLE_R","lfcSE_MLE_R","padj_R","betaConv_R","lfc_ashr","lfcSE_ashr","ratio_ashr","ratio_apeglm","suspect"
"Micro","ASAH1",84.7872819983796,0.856175618491941,0.856175842935417,0.226048285180813,0.718137654395721,0.234499774961986,0.0457278852809467,0.838773553728835,"True",0.71729242267309,"True",0.00084523172263,0.718137654395721,0.838773553728835,3.78757946449614,"False","Micro ASAH1",TRUE,84.7872819983796,0.856159052054346,0.226503153801523,0.0472995174386534,TRUE,0.623046068934483,0.276233084506736,0.727708068471491,0.838773553728835,FALSE
"Micro","CYTL1",16.4239496786808,1.59881962995121,1.59882133575068,0.426210349510234,1.32098837634293,0.442690673889068,0.0495864694571503,0.826226387404753,"True",0.116488013775301,"True",1.20450036256763,1.32098837634293,0.826226387404753,3.75124944194321,"True","Micro CYTL1",TRUE,16.4239496786808,1.59869144384287,0.426432226802998,0.0502491478733761,TRUE,0.963633629741729,0.595431788727755,0.602715017741041,0.826226387404753,TRUE
"Micro","GLT1D1",5.60115222923239,-1.9221717848356,-1.92216369258641,0.421962921288481,-1.71327549837223,0.436047152376555,0.0081621529736137,0.891326532167972,"True",-1.71427512755068,"True",0.0009996291784439,-1.71427512755068,0.891846586303996,4.5552905139556,"False","Micro GLT1D1",TRUE,5.60115222923239,-1.92117675102676,0.423295215538099,0.00761734689351566,TRUE,-1.49575255261701,0.470024186227938,0.778160860277391,0.891846586303996,FALSE
"Micro","IL15",18.4831528243181,3.1103504579341,3.11035162658638,0.502884404128121,2.94099383479101,0.501472803291452,8.39937418319948e-06,0.945550274654562,"True",2.93943966521528,"True",0.0015541695757343,2.94099383479101,0.945550274654562,6.18502304118771,"False","Micro IL15",TRUE,18.4831528243181,3.11029009904109,0.503183546864244,8.82096067104968e-06,TRUE,2.51187193786222,0.522658324766279,0.807584556161263,0.945550274654562,FALSE
"Micro","LGALS9",26.7883635470287,1.05537385248213,1.05537389583847,0.259728771310143,0.908966304896154,0.265792595472274,0.0272622182403174,0.861274197211404,"True",0.908199812301124,"True",0.0007664925950295,0.908966304896154,0.861274197211404,4.06336922365158,"False","Micro LGALS9",TRUE,26.7883635470287,1.05481571688683,0.26034797365593,0.028000943567246,TRUE,0.807795098501622,0.32127433442367,0.765411293274261,0.861274197211404,FALSE
"Micro","LIPG",7.1579013029914,2.59731745957228,2.59731683102432,0.660834702120012,2.20679554540898,0.664313557210752,0.0337457046891319,0.849644340285844,"True",2.20487783298418,"True",0.001917712424801,2.20679554540898,0.849644340285844,3.93035780762105,"False","Micro LIPG",TRUE,7.1579013029914,2.59720048867867,0.65760667489992,0.031033852226887,TRUE,1.22623838346608,0.87884202288556,0.472117366976166,0.849644340285844,FALSE
"Micro","LUZP2",13.0538708331643,-1.93394739586832,-1.9339468487957,0.515343473163038,-0.0676703332145248,0.163317686800417,0.0495864694571503,0.0349907926666465,"True",-1.59359511072484,"True",1.52592477751032,-1.59359511072484,0.824011844853543,3.75273375817814,"True","Micro LUZP2",TRUE,13.0538708331643,-1.93394288899259,0.51511380486278,0.0502014978611206,TRUE,-1.02826267304259,0.712807875121423,0.531691278735454,0.824011844853543,TRUE
"Micro","NPC2",32.3689688372613,1.38665505587777,1.38665544691599,0.313634857597685,1.23021980767338,0.318809601534764,0.0117755582527101,0.887184924279107,"True",1.22908451509694,"True",0.0011352925764391,1.23021980767338,0.887184924279107,4.4212414957228,"False","Micro NPC2",TRUE,32.3689688372613,1.38662446962432,0.314015986583235,0.0107368139716777,TRUE,1.13043203358507,0.370307852526568,0.815222004932244,0.887184924279107,FALSE
"Micro","SERPINE1",10.6858233679658,4.12531249585369,4.12530965925412,1.03819472478827,3.64834707607066,1.02182655393271,0.0299335012557599,0.884381386470343,"True",0.0281930655293433,"True",3.62015401054132,3.64834707607066,0.884381386470343,3.9735413412888,"True","Micro SERPINE1",TRUE,10.6858233679658,4.12487694330817,1.01017130431655,0.0256513113395786,TRUE,1.07162513479227,1.23836350558537,0.259768410933308,0.884381386470343,TRUE
"Micro","SPON1",28.2551644476791,2.1533314778843,2.15333252749135,0.567395801977519,1.79485093263433,0.593526741182645,0.04536919451105,0.833522416867656,"True",0.0521445551607491,"True",1.74270637747358,1.79485093263433,0.833522416867656,3.79511536741448,"True","Micro SPON1",TRUE,28.2551644476791,2.15335584479251,0.566931356276655,0.0449052501508593,TRUE,1.0797454589986,0.774411922206168,0.501429967370859,0.833522416867656,TRUE
