EntrezGeneSymbol,Estimate
EIF4A3,-0.0002536383276788076
EIF4B,0.001706485759047425
EIF4E,0.001483077347376545
EIF4E2,0.0005291672375179614
EIF4EBP1,-7.130145994313723e-05
EIF4EBP2,0.000997128566105746
EIF4EBP3,0.0003660240205825264
EIF4G1,0.001460428648734546
EIF4G2,0.003542298500303695
EIF4G3,0.0002066586186063626
EIF4H,0.003434042871288972
EIF5,-0.0002754598784486058
EIF5A,-0.0002649443059894105
EIF5A2,0.0007063409575401593
ELAC1,-0.0001722594186342191
ELANE,0.003882921516534113
ELAPOR1,0.0009831408143679968
ELAPOR2,7.53362636763902e-05
ELAVL1,-0.0010245448555589
ELAVL2,0.002624565333673509
ELF5,-0.0001167874675813042
ELFN2,0.003035987357000237
ELK1,-0.0005360824517072548
ELK3,-0.0005188416569869659
ELK4,0.0007329470702552001
ELL,-0.0001206030784976129
ELL2,-0.0005999352496156393
ELL3,0.0001203984238728692
ELMO1,0.0007922002803291734
ELMO2,-0.0002959656046205271
ELP1,-0.001016291588408779
EMC1,0.0002745757377128664
EMC10,0.00303666889264629
EMC2,0.000512868346357992
EMC4,0.004997903688185803
EMC8,0.0001134020833005074
EMG1,-0.0005865712157177268
EMID1,-0.0001486272939356144
EMILIN3,0.001676352913887244
EML2,-0.0008304752405743773
ENAH,0.001715747897290528
ENDOU,0.0004185956705595413
ENG,0.001277752937288013
ENGASE,0.000256441387622316
ENO1,0.002167447386106843
ENO2,0.002748300188723726
ENO3,0.0002544333771905004
ENOX2,0.0006646930939115083
ENPEP,0.000267265030858592
ENPP2,-0.000738468381391167
ENPP3,-0.001352819587260179
ENPP5,0.002262376571556946
ENPP6,-0.0001625993069135712
ENPP7,0.0002287943878513277
ENSA,-7.145291747158408e-05
ENTPD1,0.004505394915994692
ENTPD2,0.0004593804579178986
ENTPD3,-0.001147806202572715
ENTPD5,-0.001364791275948943
ENTPD6,0.00233920496602368
EOLA1,0.0002794422376580286
EPB41,0.001369436918310561
EPB41L1,-0.0005438486114755554
EPDR1,-0.0003740219242982893
EPHA1,0.0006442223010351335
EPHA10,0.0009500134362078798
EPHA2,0.002178015531758693
EPHA3,0.0004704540631672207
EPHA4,0.003611427294909665
EPHA5,0.001635080063769301
EPHA6,0.003514553666348466
EPHA7,0.00155928521307148
EPHA8,0.0007080103279335264
EPHB1,0.001556632227353314
EPHB2,0.002146807174066148
EPHB3,0.00103064292282786
EPHB4,0.001525116593552075
EPHB6,0.003763863952903516
EPHX2,-0.0002229659345352484
EPN1,0.001603452186199912
EPO,-0.0001752755338256478
EPOR,-0.0001096531503043515
EPS15L1,0.0002088787415252782
EPS8L1,0.0001468335106333616
EPS8L2,0.001553932782147972
EPS8L3,-0.0001290933878303983
EQTN,-7.250171114498624e-05
ERAP1,0.002887275647885504
ERAP2,0.00314320904278982
ERBB2,-0.0009521368020268123
ERBB3,0.003267049704966273
ERBB4,0.0001787590634663169
ERC1,-0.0001600703014289366
ERCC1,0.0001393637609816907
ERCC4,-0.0001047335083931428
EREG,4.071663752323581e-05
ERH,0.00024525013049774
ERLEC1,0.00235558408652971
ERLIN1,0.0001326789974717116
ERMAP,0.0002069396124666819
ERMN,0.0006266599119702447
ERN1,8.135558006663848e-05
ERO1A,0.0004452115889270841
ERO1B,3.071093911696696e-06
ERP27,0.0002052916696024709
ERP29,0.004264300289104617
ERP44,0.005078733865416178
ERVV-1,9.183847443316362e-05
ESAM,0.003634056058887039
ESD,0.001249327133186837
ESM1,0.00333646084509344
ESPN,0.0006486678594330919
ESRP1,-2.691284836537699e-08
ESRRA,-0.0003453008872707421
ESS2,-0.001125335510603919
ETFA,-0.0002974343126305751
ETHE1,9.171624855382462e-05
ETNK1,-0.0001806670457336146
ETNK2,0.001118612716445937
ETS2,0.0003536294984283901
ETV2,-0.0004387882112983434
ETV4,-0.0002839363024098475
ETV5,-0.0002349520137714059
ETV7,0.0002880680384694703
EURL,0.0005015387199924825
EVA1B,0.0002339296127383553
EVA1C,0.001698387818549276
EVL,0.001093498292578773
EVPL,-0.0001860885572010289
EWSR1,0.001692852673386181
EXD1,0.0001975178822332939
EXOC7,0.0001247150860995744
EXOG,-4.5883650778669e-05
EXOSC1,6.65749820852875e-06
EXOSC3,-0.0001795616870905397
EXOSC5,-0.0004082534051102138
EXOSC8,-0.0002271311810632792
EXTL2,0.0005847411706325598
EYA2,0.002262784943252555
EYS,0.0002295838627940219
EZH2,1.227401470599972e-05
EZR,0.004927811148209945
F10,0.002290930989989391
F11,0.00252209122062596
F11R,0.0005832335292964092
F13A1|F13B,0.001862238094237994
F13B,0.001805850341130915
F2,-0.0002513141754299018
F3,-0.0002797742226521441
F5,-0.002617039865697498
F7,0.002641763429540373
F8,0.0004849644502905796
F9,0.001700740612389886
FAAH2,0.0003349852465018511
FABP1,0.0001980462659122285
FABP12,0.000328911350754739
FABP2,0.0004906427034511973
FABP3,0.006450944113356064
FABP4,0.006582934335616343
FABP5,-4.266054901217191e-05
FABP6,-0.0001775107271267922
FABP9,0.000899854118991
FADD,0.001114588482467183
FAF2,0.002465648009289936
FAH,0.002065621049470441
FAHD1,-7.132674020481266e-05
FAHD2A,9.849904353217127e-05
FAIM,0.0003229413906455998
FAM102B,-9.872807986835648e-05
FAM107A,0.0001021272697303016
FAM110A,-0.000882618827786293
FAM118A,0.0005458450249237911
FAM118B,-0.0003042334303753715
FAM151A,-0.0001523737393159589
FAM151B,-0.000144331928315143
FAM160B1,-0.0002874347694364269
FAM162A,-0.0001674254646286326
FAM162B,3.24502474414198e-05
FAM163B,0.002103554212438177
FAM171A1,0.0006932491073019789
FAM171A2,0.0001848282910075907
FAM171B,0.003112632145778261
FAM172A,-0.0001295477354130324
FAM174A,-0.000260693207035633
FAM177A1,0.00301646463972832
FAM189A2,-0.000176743207223225
FAM204A,-0.0007555822367815676
FAM209B,0.0003208924920333907
FAM20A,0.0004831673737457515
FAM20B,0.00316258828990831
FAM20C,0.003286527651533065
FAM210A,0.000894692206982009
FAM219B,0.0003031570567143158
FAM221A,0.0002594692942028624
FAM221B,4.867127421976852e-05
FAM229A,0.0003126199907066246
FAM234B,-0.0002531391882673321
FAM241A,0.0004151608192715054
FAM241B,0.002586106096500778
FAM24B,-5.73291755385866e-05
FAM3A,-0.0002077350584127289
FAM3B,0.0006079955011471606
FAM3C,-0.0002297556949778653
FAM3D,0.001231184033339715
FAM50A,-1.260191844173372e-05
FAM86B1,0.0007647452007749381
FAM89B,-0.000152643190718799
FAM92A,6.543862294765531e-05
FAM9B,0.0005698101415178164
FANCF,-0.0002313294758776578
FANCL,-0.0001939070017314914
FANK1,0.0002415729175080173
FAP,0.0006929650862409256
FARS2,-0.0007297195095634014
FAS,0.006205615274492021
FASLG,0.0007397148291805381
FASN,6.001515027850275e-05
FATE1,-0.0001977964069129079
FAXDC2,5.149068787918326e-05
FBL,-1.901173548928345e-05
FBLIM1,0.001771465333524607
FBLN1,0.0006379390154477942
FBLN5,0.005685396747641325
FBLN7,0.003181453648452337
FBP1,0.003431491669146247
FBP2,-0.002717311674284158
FBXL4,0.001457354237591268
FBXL5,0.0002030097281154388
FBXO28,-0.0001637762524626581
FBXO3,0.0002787244918981434
FBXO48,0.0004615515221359121
FCAMR,-4.632504294634582e-05
FCAR,-0.0001804435564949165
FCER1A,-0.0006524929908746575
FCER2,0.002360506952767486
FCGR1A,0.001374892330486057
FCGR2B,0.008200827383758772
FCGR3A,0.004334601331217039
FCGR3B,0.003994064939595951
FCGRT,0.002994822730017236
FCHSD1,0.002254943471569148
FCMR,0.003596459567558064
FCN1,-0.0008979847850469568
FCN2,0.003052535304270324
FCN3,-0.0005404470917374543
FCRL1,-0.0007013358048131162
FCRL2,-0.0001600190209343551
FCRL3,6.331155599393514e-07
FCRL4,0.0002014847167130405
FCRL5,-0.0005561825403150771
FCRL6,-0.001203335149300279
FCRLA,0.0002041996643667399
FCRLB,0.0002468654016493875
FDCSP,-0.0001766798576218422
FDX2,-1.988679224992925e-05
FEN1,0.0003360903502369297
FER,-0.000524452401149652
FERMT3,0.001858412130692679
FETUB,0.000622687428076857
FEV,-0.0002727365302841175
FGA|FGB|FGG,0.004729097097387262
FGD2,-8.851317366661672e-06
FGF1,0.0003573405612462986
FGF10,-5.215311685220228e-05
FGF12,-1.516358043464916e-05
FGF16,-0.001128009019170814
FGF17,0.0002517050277665507
FGF18,0.0001308526483894962
FGF19,0.001240373860815836
FGF2,-0.0009178271020034328
FGF20,1.81313746150558e-05
FGF22,-0.0002695234787479155
FGF23,-0.0001977827446757779
FGF3,-0.0001028948882350723
FGF4,-0.0003670586769875314
FGF5,-0.001095163445199648
FGF6,-0.0002388408652481559
FGF7,-0.0005964833239514149
FGF8,-0.001402694954907883
FGF9,5.577666549036795e-05
FGFBP1,-9.893622543103556e-05
FGFBP3,-0.0004845248749223887
FGFR1,0.00144118639961099
FGFR2,-0.0002698359733966905
FGFR3,-0.001198108689652989
FGFR4,-0.0008881916212948087
FGFRL1,-0.0003882227866090445
FGG,0.006334452616318298
FGL1,-0.0001731310218518339
FGL2,0.0008601489313769529
FGR,-0.0009872893544410496
FH,0.003522849224692749
FHIT,0.002209837063833549
FHL1,1.993877451917943e-05
FHOD1,-0.0002168889500507561
FIBCD1,7.873454700816425e-05
FIBP,-0.0008893239018238528
FIG4,9.406478644651242e-05
FIS1,0.002092085088854535
FJX1,0.001113320290979395
FKBP14,0.001999592777051766
FKBP1A,0.003267802416524002
FKBP1B,-0.0003666755963706009
FKBP2,0.000126850296117305
FKBP4,0.00469437985231358
FKBP5,-0.0005257722243879253
FKBP7,0.00259785498365505
FLI1,-0.001142620281252642
FLII,0.0007526749484858909
FLJ44635,0.0004680690027703823
FLNA,0.006035404206261905
FLRT1,0.001206210455722595
FLRT2,0.002653692144465344
FLRT3,0.002054438807398116
FLT1,0.001651739439059145
FLT3,-0.0008463034509761751
FLT3LG,0.0009470242485622088
FLT4,0.002447182038224167
FMO3,0.0004808768234599932
FMOD,0.0005408674183938596
FMR1,-0.0002815508643462446
FN1,0.008906615479269776
FN3K,0.001160878782170986
FNBP1,-0.0009358111312596404
FNDC4,-0.001110085582387218
FNDC8,0.0001688352660571784
FNTA,0.0003831312914876359
FOLH1,-0.0001296418202405052
FOLR1,-0.0003294973227413645
FOLR2,0.005511941262601175
FOLR3,0.0007421613387468068
FOSL2,0.0001658824273411686
FOXC2,-0.0002316681984721924
FOXJ2,0.0003889050707557226
FOXL2,0.0003428153939402001
FOXM1,-0.001058701014909389
FOXO1,0.003060472444552914
FOXO3,-0.000831722745055257
FOXO4,-0.0001222760690517206
FOXP1,-8.496005127887669e-05
FOXP3,-2.473932696424457e-05
FOXP4,-0.0007128544353092203
FOXRED1,0.0001341569923669498
FREM1,0.00192692844638851
FREM2,4.719508394591153e-05
FRG1,-0.000141869843242589
FRRS1L,0.0003378034097715982
FRS2,-3.552035909933042e-05
FRZB,0.002652657106305942
FSCN1,-5.381114952862898e-05
FSD1,0.0002088001385882199
FSHB,3.935948139478292e-05
FST,-0.001184329529467133
FSTL1,0.0008220761550487633
FSTL3,0.003920073256113222
FSTL4,0.001796868000150686
FSTL5,0.0009463907383903714
FTCD,0.0001107422690964252
FTH1,0.001480966245454091
FTH1|FTL,0.004132112502205163
FTHL17,-0.0004367705895789606
FTL,0.004288673175156317
FTMT,0.002005784810510574
FTO,0.001074253730572057
FUBP1,0.003344848954606485
FUBP3,-0.0001078453245323448
FUCA1,0.001183823334561651
FUNDC1,0.000153254361903416
FURIN,0.001379479264544
FUT10,0.004564967684820155
FUT11,-0.0004251000301738913
FUT2,0.0005490362421242117
FUT3,-0.0002302046603334148
FUT5,0.00210774903603795
FUT7,-0.0001626019955574476
FUT8,0.0034919078332281
FUT9,-4.160049948146978e-05
FXN,0.0002762475209855699
FXR1,-0.0007475650552551798
FXYD2,0.000985447064530696
FXYD6,0.001194038638744741
FYN,0.0002472690713073457
FZD1,0.003052439183888439
FZD10,0.0002223488172010614
FZD2,0.002906088400549785
FZD4,0.000640706456313396
FZD5,0.001234593447372408
FZD7,0.002902698567100451
FZD8,0.002436771549802101
FZD9,0.001379705690417836
G0S2,3.919305251928515e-05
G3BP1,0.002070829100179596
G3BP2,0.002894957973461327
G6PD,0.004093475853013354
GAA,-0.002219447260486269
GAB1,-0.000399066070249023
GABARAP,0.002924346142983742
GABARAPL1,0.003339263555259404
GABARAPL2,0.00301030622936415
GABBR1,0.001829604587449137
GABBR2,0.0007135348309410464
GABPB1,-0.0002309905898906549
GAD1,0.000542312806154646
GADD45GIP1,-0.0001910160272890805
GAGE12F,0.0007071456418043367
GAGE2A,0.002575773974252663
GAGE2B,0.0006953844161117045
GAGE2D,0.001390277018443205
GAL,0.000183637636922291
GAL3ST1,-0.0007914212192506846
GALE,0.0009085626759017544
GALK1,0.0001749729855775519
GALK2,0.001528347734403087
GALNS,0.0004021803938668682
GALNT1,0.002322153107947009
GALNT10,0.0007639170178168623
GALNT11,-8.181409906050376e-05
GALNT13,0.001881030426446861
GALNT14,0.001067272665192078
GALNT16,0.002389309493842604
GALNT2,0.0004866605463606244
GALNT3,-0.0001079402076652904
GALNT4,0.00354108595246501
GALNT9,0.0005361280842096502
GALP,-1.407229270806083e-05
GAN,0.0002971981760735836
GAP43,0.004288302744337683
GAPDHS,-3.844111868622259e-05
GARS1,0.006625005694694843
GAS1,0.002555204033627009
GAS2,0.0004243623432265408
GAS6,0.003855284938159016
GAS7,0.00121730968496971
GATAD1,0.001280024185486001
GATM,0.0001472030037385481
GBA,0.002158610349224984
GBA3,-3.400224687114933e-05
GBP1,0.004950323116322547
GBP2,0.002837402864306264
GBP5,-0.001074351307392253
GBP6,0.0007896613543225605
GC,0.0003494321674445819
GCA,-0.001038257373327243
GCDH,-0.0001914535603148077
GCG,0.0005076122029948816
GCH1,-2.339326236187124e-05
GCHFR,0.003175058902043717
GCK,0.001644335294548784
GCKR,-0.0001595020726368613
GCLM,0.002587166833025188
GCNT1,-2.517587080504385e-05
GCNT2,6.524755564639815e-05
GCNT4,0.0002917995593678292
GCSH,-0.0002134608513817146
GDA,0.002157544749827393
GDAP1L1,0.001668984462093584
GDF10,-4.824194582726146e-05
GDF11,-0.0006689896291405914
GDF11|MSTN,0.001842570359159737
GDF15,0.0112593010488728
GDF2,-0.0001705018787003717
GDF3,-0.0001105591344102406
GDF5,-0.0005187365534485708
GDF7,7.310775945221633e-05
GDF9,-0.001267088743438612
GDI1,0.002365885145522558
GDI2,0.003847938774866167
GDNF,-0.0001600214589043431
GDPD1,0.001112437533820564
GEM,0.0001301921602557155
GEMIN6,-0.0001752279540750798
GEMIN7,-0.0008253253729519915
GET3,-0.0006040002311346636
GFAP,0.003959455906915234
GFER,0.001757799319614402
GFPT2,0.0002628437398452875
GFRA1,0.001344385178350488
GFRA2,0.004150958189308867
GFRA3,-0.001193388544715108
GFRAL,-0.0001010700267209103
GGA1,0.004806278834338927
GGA3,0.0005100505904725588
GGCT,0.001079888345938219
GGH,0.0001567541611190688
GGPS1,-0.0003148873754537505
GGT2,0.002729379507161744
GGT5,0.001791282394308978
GH1,-0.0002817442548125646
GH2,-1.63193598443261e-05
GHDC,4.999799597322709e-05
GHR,-0.0007715179138703236
GHRH,0.0004838018189497925
GHRL,0.0008276955169145848
GID8,-0.0007380872193324659
GIMAP4,-0.0004664740814489419
GIMAP6,0.0001418001845971209
GIMAP7,-4.054448405232438e-05
GIMD1,-7.369500023867547e-05
GINS1,6.076119745665179e-05
GIP,3.672813298879593e-05
GIPC1,0.0016459730053182
GIPC2,-0.0005624578301910471
GJA1,-0.0002030096558453882
GJA8,-0.0001164200754945152
GJD2,0.0007366586798261722
GK5,-0.001063520132059439
GLA,-0.0007482760338338206
GLCE,0.001356997418756971
GLDN,0.001742869497215729
GLIPR1,0.000952690870402621
GLIPR2,0.002926645345798446
GLO1,0.003806173123661665
GLP1R,-6.761934676722169e-05
GLRX,0.0003976700631163587
GLRX2,0.001217644293653743
GLRX3,0.004655189907910506
GLRX5,0.0003065572405644862
GLS,0.0001083227932504745
GLT8D1,0.0005821322924897581
GLT8D2,0.0002715407210879259
GLTP,0.0001129280928010726
GLTPD2,0.0005712227840694492
GLUD1,0.001108398529793637
GLUL,0.004720697659929781
GLYAT,-0.0005686798451798706
GLYATL2,0.0003791911692771464
GM2A,0.001909068038803211
GMDS,0.0005017270408973561
GMEB2,-0.001138903747244555
GMFB,0.002682022859046469
GMFG,0.001598986578749314
GMNN,5.559161999321891e-05
GMPPA,2.424598407726167e-05
GMPR,-7.274154183894132e-05
GMPR2,-8.318363204694125e-05
GMPS,0.0001342703029716922
GNAI1,-0.0002117015435380541
GNAI3,0.0005224505149073724
GNAQ,0.0005728880897205772
GNAS,-0.0001494469135326362
GNAS|GNAS,-0.0004873002654647109
GNE,0.000230255685388954
GNG11,-3.468784822848771e-05
GNG12,-0.0009384810392725187
GNGT2,9.798063216698547e-05
GNLY,0.005410867871108084
GNMT,-0.0001250941716535098
GNPNAT1,0.001772596756764109
GNPTG,0.002281377200414215
GNRH1,4.263257649319618e-06
GNRH2,0.0005324297979569583
GNS,-0.002248613754207012
GOLGA7,-0.0002412664150501067
GOLM1,0.002110460673853345
GOLM2,0.002613985282996579
GOLPH3,-0.0005032163644960436
GOLPH3L,-0.0008553747608486503
GORAB,1.794670845870106e-05
GOSR1,0.0001435980230876373
GOT2,0.001768763717661555
GP1BA,0.0002368650537799859
GP1BB,1.767735175623664e-05
GP5,0.004299231495137216
GP6,0.001847649871268579
GPC1,0.002024444602052842
GPC2,0.000801713120530809
GPC3,-0.0005071747776409626
GPC4,0.0004732357428374945
GPC5,0.002157900207012627
GPC6,0.001862265991984735
GPCPD1,0.0009002929305602151
GPD1,-0.0006987528085139715
GPHA2,-5.038832311177899e-05
GPHN,0.002051934111818364
GPI,0.006446725905564746
GPN1,0.0003319584136359228
GPNMB,0.006508971703134859
GPR101,0.0001307435282092547
GPR107,-0.0002621700514248207
GPR135,0.0004961055081415344
GPR142,-7.721449909098662e-05
GPR26,-7.831431971475979e-05
GPR37,0.002786882032855469
GPR68,0.0003390409382505684
GPT,0.006710108065898278
GPT2,0.0004881538033094521
GPX1,-0.001005415542624472
GPX2,0.0002755750486326258
GPX3,0.0005620376927462872
GPX5,-3.805105631098503e-05
GPX7,-0.0001958467451955144
GRAMD1C,-0.0002547965690109393
GRAMD2B,8.125208285107772e-05
GRAP,5.390615513216811e-06
GRAP2,0.0001356965993053025
GRB10,-0.0002942833251219085
GRB14,0.004819946253274531
GRB2,0.003436249063863318
GRB7,-8.229503527276699e-05
GREM1,-0.0003534602091030185
GREM2,0.0001818862298456527
GRHPR,0.001310989011551591
GRIA4,0.003191009055149226
GRID1,0.000114385556691665
GRID2,0.0002205986568865562
GRIK2,0.0002099164558319074
GRIPAP1,-0.0009263211662595461
GRK2,-0.001042745659506795
GRK5,-0.0008294429698188168
GRM4,-0.0003346477382596194
GRN,0.003683992064798532
GRP,-0.0001416439654031315
GRPEL1,-0.0004049604577987438
GSC2,0.0004424849124311833
GSK3A,-0.0007698844763744457
GSK3B,-0.0008317224439341977
GSKIP,-7.985461925786964e-05
GSN,0.003799472064695066
GSPT2,-0.0005077170340322146
GSR,0.003895192225040137
GSS,0.003169417084552356
GSTA1,-0.0001973079476132703
GSTA2,-0.001947717260477656
GSTA3,0.0008368698569230836
GSTA4,8.780381204465241e-05
GSTK1,0.0007055752246523414
GSTM1,0.0003699539492341282
GSTM3,0.0001600724738624533
GSTM4,0.0003954780499403885
GSTM5,0.000103898202213692
GSTP1,0.006526253841744603
GSTT1,3.691786280218832e-05
GSTT2,6.45924178417345e-05
GSTT2B,9.183713189431498e-05
GSTZ1,-0.0002361530289064465
GTF2A2,-2.153644011854485e-05
GTF2B,-0.0001033265832467638
GTF2E1,-0.0001357192455617633
GTF2E2,-0.0006828782221938398
GTF2F2,-0.001007203826005538
GTF2I,-0.001095423458579314
GTPBP10,-0.0006335921580531836
GTSF1,3.711389422629652e-05
GUCA1A,5.944185414541702e-05
GUCA1B,0.0001349436250105084
GUCA2B,0.0004570978396176868
GUCD1,-0.0002126353652597351
GUK1,0.003949825704089564
GULP1,0.0002095787369311449
GUSB,-9.34626449506568e-05
GXYLT1,0.001080216267751236
GYG2,6.510478023886156e-05
GZMA,-0.00075642188741694
GZMB,-9.401347786008128e-05
GZMH,-0.0002590398855847531
GZMK,-0.0009072547101681105
GZMM,-0.0001228982515419273
H1-10,-0.0002749554039349188
H1-2,-0.001020707744725356
H2AC1,-0.001504560778322033
H2AC11,-0.001772144975594575
H2AW,-0.00122017874426928
H2AZ1,-0.0002430168354485525
H2BC12,-0.001528832164097345
H2BC21,-0.001537635472788134
H2BU1,-0.001556954567368067
H3C1,-0.0009701755813239045
H6PD,0.003539540695971957
HAAO,0.002542649682112652
HABP2,0.003607015435816435
HABP4,-2.606226674133942e-05
HACL1,-0.000566881711032211
HADH,-0.000719210971603438
HAGH,0.004141013019781876
HAGHL,0.002071841157278644
HAMP,0.004334088532094321
HAO1,0.0001583626121521577
HAPLN1,-0.0006578464230293127
HAPLN4,0.001851126957934595
HARS1,0.005384597877389488
HAT1,-0.0002672544865251436
HAUS1,9.20474018927656e-05
HAVCR1,-0.0001029189796051921
HAVCR2,0.003960230829459757
HAX1,0.001508427022874436
HBA1|HBB,0.005248260946465408
HBD,0.0001312667587488682
HBE1,0.0008615196248954874
HBEGF,0.0002147376736351236
HBG2,0.006191431078982239
HBQ1,0.004287706324380538
HBZ,0.0005200285034353287
HCAR2,-0.0003778350571905604
HCCS,-0.0002451534739688174
HCK,-0.0001443271555485727
HCLS1,0.004364789232711754
HCN1,0.0001781736984344409
HDAC2,-0.00050179705282848
HDAC4,-2.793966747018615e-05
HDAC6,-0.001007851374995159
HDAC8,-3.643099309976742e-05
HDGF,0.0002325364139804388
HDGFL1,-5.871999346749956e-05
HDGFL2,-0.0002107040590881985
HDGFL3,-0.0005286941498011423
HDHD2,0.002219304469583112
HDLBP,0.0003580814501635619
HEBP1,0.003648932105582216
HECTD3,0.0005219452812575827
HECW1,5.204764310041694e-05
HECW2,1.635345693747266e-05
HENMT1,0.002373788423983102
HEPACAM,-1.298533274527907e-05
HEPACAM2,0.00021430950156433
HEPH,-0.0009967000404304143
HEPHL1,-0.0001603525773595585
HERC1,0.001222556896087726
HERC4,9.384560710761809e-05
HERC5,0.0007719657838768388
HERPUD2,0.000233265952897269
HES1,5.738043879714306e-05
HES3,-0.0001220584017514186
HES5,0.0001779705377084065
HES6,4.160122817461197e-06
HEXA,0.0004940959474181547
HEXB,0.002559830794843541
HEXIM1,-0.0001812454228060315
HEXIM2,2.623916003691747e-05
HEY1,-0.0003335528723722326
HGD,-5.104445928757632e-06
HGF,0.002967187508802397
HGFAC,0.002494987718779835
HGS,0.00263467617108925
HHEX,-0.0006347213250673615
HHIP,0.00152128833900928
HHLA2,0.0001427023180333619
HHLA3,-3.17497568032343e-05
HIBADH,8.555389680997745e-05
HIBCH,0.001897851142874891
HID1,0.0006282341141936438
HIF1A,2.469859805556252e-05
HIF1AN,0.0007926431722824053
HIKESHI,-0.0002136145807512831
HINT1,-0.0004846810638312524
HINT2,-0.0002048274675873119
HIP1R,-7.331914258287009e-06
HIPK3,0.001009466632580224
HIRIP3,0.000261976148293422
HJV,0.005448965131129013
HK1,0.0006447728281181055
HK2,-0.0008680859412747004
HLA-C,0.003478897199017483
HLA-DQA2,0.002289662689251703
HLA-DRB3,0.003734407194399022
HLA-E,0.001315811828537554
HLA-G,0.00368756609755375
HLF,0.0007724415040215619
HMBS,0.003635040040997654
HMG20A,-0.0001211777072351603
HMG20B,-0.0001459082014959297
HMGA1,0.0005065363381054945
HMGA2,-0.0010144935663512
HMGB1,-0.001120017622328104
HMGB2,-0.001068545232797361
HMGB3,-0.0009311226494533855
HMGCL,-0.0007135579742078757
HMGCR,-9.801435492563715e-05
HMGCS1,0.003275362881910189
HMGCS2,6.500270922981531e-05
HMGN1,-0.0007155186882759032
HMGN3,0.0003540407731718833
HMOX1,0.004831197637855274
HMOX2,-0.001317637242259412
HMX2,0.0003970267950702021
HMX3,-0.0002708996573143072
HNF1A,2.972024848775347e-06
HNF4A,0.00476336290078581
HNMT,0.001855924933208817
HNRNPA0,0.0004578547162923756
HNRNPA1,0.004991155456569686
HNRNPA2B1,0.002554363333684038
HNRNPAB,-0.001001448213694194
HNRNPC,-0.0001134686676596298
HNRNPD,0.001188303476722249
HNRNPDL,0.003566287081792351
HNRNPF,0.002698240110351096
HNRNPH1,-0.0006451282420526638
HNRNPK,0.000275455718677635
HNRNPLL,-0.0002915549780983334
HNRNPM,0.000440510800514116
HNRNPR,0.0001842736451719178
HOGA1,0.0001209704960289708
HOMER1,0.0005708366331704846
HOMER2,0.0001265526537195029
HOMER3,-0.0003984245995063531
HOPX,0.002448857024492321
HORMAD2,0.0005953977249035596
HOXA11,0.0006721179248743252
HOXA5,-8.84300835135356e-05
HOXD4,0.000294842214025485
HPCAL1,0.001140485750714258
HPD,0.00309897505787031
HPGD,0.0008200795736324
HPGDS,-2.066938149533827e-05
HPRT1,0.004816284698409631
HPSE,-0.0002148854652034802
HPX,-0.0005711832350051921
HRAS,0.0009277939568614737
HRC,0.0002295730025262225
HRG,0.002837875741202988
HRK,-0.0001241075130271629
HS2ST1,0.0009506656398921496
HS3ST1,-0.0002070938080682203
HS3ST3A1,-0.0003383023121951052
HS3ST3B1,0.0001240818356808797
HS3ST4,0.000262252398449804
HS6ST1,0.004275256408989924
HS6ST2,-6.175677764039397e-05
HS6ST3,0.002905841554174313
HSCB,0.0001062604489487685
HSD11B1,0.0003809395904072962
HSD17B1,-0.0003631621122648661
HSD17B10,-0.001187423274383223
HSD17B11,-0.0002709676186151639
HSD17B14,-1.32886641175753e-05
HSD17B7,-0.0001928042090378723
HSD17B8,0.004613459166900885
HSDL2,0.003246593894738777
HSF1,-0.0003836078753546361
HSF2BP,0.001167895981559066
HSH2D,-0.0001819666454806921
HSP90AA1,0.005193409601139457
HSP90AB1,0.00437206740386488
HSP90B1,0.002159542139863492
HSPA1A,0.004234949681744488
HSPA1B,0.005301921876940837
HSPA2,0.003859638542541196
HSPA6,0.0005669219897350799
HSPA8,0.002407223341413452
HSPA9,0.0002741607595324895
HSPB1,0.0007146389303841411
HSPB3,0.0002747026100027607
HSPB6,0.01160409279309824
HSPBP1,0.0007281482212968982
HSPD1,0.003888875211961445
HSPG2,0.005534566557176094
HSPH1,1.721137716366971e-05
HTATIP2,-0.000334498797562166
HTN1,0.001194174048399749
HTR2A,-0.0001321589117931777
HTR6,-2.324508756577483e-05
HTR7,-0.0008824472822281644
HTRA1,0.001630721786189235
HTRA2,0.003455297772010238
HUS1,0.0009697942804272999
HYAL1,0.0002254716193510558
HYAL4,-0.0002578226769043781
HYKK,0.0004686693590522529
HYOU1,0.001614167533733631
HYPK,-0.0001884188011078255
IARS1,0.0003747567696995433
IBSP,0.00276990862362509
ICAM1,0.002960270425262212
ICAM2,0.001218906474321535
ICAM3,-0.00110402108358821
ICAM4,-0.0006416073637935464
ICAM5,0.003604008608371391
ICOSLG,0.001736588772479498
ID1,0.000484676891767849
ID2,-0.001166825397308831
IDE,-0.0009467375196695559
IDH1,0.001480682967272925
IDH3G,-0.0004881717609715548
IDI1,0.004292319035947852
IDI2,-0.0004366760559046474
IDO1,3.165586928075826e-05
IDS,0.0008569978392912228
IDUA,-0.001614523282060789
IER2,-0.001247833102994051
IER3,-0.001136030103537341
IFI16,0.0005377474747587552
IFIH1,0.0002952378306385791
IFIT2,0.0005176872317994121
IFIT3,-0.0007005985080442915
IFNA1,-8.119117891965095e-05
IFNA10,0.0004597151113326901
IFNA14,-0.0002093053811823436
IFNA16,5.701098072190998e-05
