gene,Beta
MVD,-0.470382956602934
MVP,-0.170116111851825
MX1,0.0215725630303841
MXRA7,-0.005051868600707998
MYADM,-0.227935935575141
MYCBP2,-0.0756938260667511
MYDGF,-0.053185764625222
MYEF2,-0.48719082510578
MYH10,0.260277150887225
MYH11,0.0211664912190779
MYH14,-0.91695717702709
MYH4,-0.269961019522863
MYH9,-0.697057693972955
MYL12A,-1.33879915478671
MYL3,-0.254293804933775
MYL6,-0.526016793961571
MYL6B,-0.668014503337204
MYLK,0.0295607674695311
MYO18A,-1.63704959913184
MYO1B,0.118308568478396
MYO1C,-0.241193549511564
MYO1D,-0.333296253530472
MYO5A,3.38897536657545
MYO6,-0.240022635021853
NAA10,0.0318920805533906
NAA15,-0.258082159426461
NACAM,0.184160687746418
NADK2,-0.07556001638714
NAE1,-0.708415807674975
NAGK,-1.11521205018049
NAMPT,-0.3285972854176
NANS,-0.693726176834344
NAP1L1,-0.323595037842406
NAP1L4,-1.33593956034912
NAP1L5,0.562857865393635
NAPA,1.54474630941605
NAPB,0.370276870189379
NAPEPLD,-0.15453852940352
NAPG,2.53236606703973
NARS,0.259216980812184
NAT8L,0.28041022415906
NBAS,-0.122761509377919
NBEA,0.820447327417574
NCALD,0.651245614669426
NCAM1,0.7517337948592671
NCAM2,-0.933975971372799
NCAN,0.866529455827854
NCDN,-1.045520588825446
NCEH1,0.237050670548167
NCK2,-0.549358766321365
NCKAP1,1.07428086203165
NCKIPSD,1.09521448929848
NCL,-1.03975541080959
NCLN,-0.128474856195797
NCOA7,0.0048786515409738
NCS1,-0.430311563152245
NDEL1,-0.0736637243367764
NDRG1,-0.664514589727204
NDRG2,0.6045104013711995
NDRG3,0.234668995541682
NDRG4,-0.04491334025038
NDUFA10,2.62465514234192
NDUFA11,1.17133700004684
NDUFA12,1.50234526286175
NDUFA13,0.632765034109774
NDUFA2,1.5261506660837
NDUFA3,0.718432459513726
NDUFA4,0.743955891288981
NDUFA5,1.49418682633353
NDUFA6,1.21974910109944
NDUFA7,1.80390004329035
NDUFA8,1.79216874604731
NDUFA9,1.73788944124865
NDUFAB1,-0.546876242018176
NDUFAF2,-0.479941176299415
NDUFAF3,0.150004400819495
NDUFAF4,0.763713273365737
NDUFAF6,-0.125532665385877
NDUFAF7,0.081615802942884
NDUFB1,0.898987091169288
NDUFB10,0.511256487347603
NDUFB11,1.33400868839175
NDUFB2,0.821102229722631
NDUFB3,1.59903648307003
NDUFB4,1.2086917747385
NDUFB5,1.86805848920064
NDUFB6,0.00244243817643765
NDUFB7,0.80347723983401
NDUFB8,0.257040138767204
NDUFB9,1.43725972244894
NDUFC1,0.282506450498502
NDUFC2,2.13396959287603
NDUFS1,2.08718311306021
NDUFS2,2.14792404221311
NDUFS3,1.34562048109219
NDUFS4,0.906265628289971
NDUFS5,1.62305881171777
NDUFS6,0.562014034957347
NDUFS7,0.476605569943908
NDUFS8,1.13249118578179
NDUFV1,1.93634224749295
NDUFV2,2.04569670633943
NDUFV3,0.142929187287503
NEBL,-0.848533147589761
NECAB1,1.86836517469161
NECAB2,0.526270473781721
NECAP1,1.41870528663576
NEDD4L,0.331665076147988
NEDD8,-0.174801692272631
NEDD8-MDP1,-0.238044271569438
NEFH,-0.71879123948166
NEFL,-1.10032785782651
NEFM,-1.03778537043641
NEGR1,0.39444920964536
NEO1,0.158064488472213
NES,0.398237193593794
NF1,0.284339999599777
NFASC,-0.01601364894014201
NFS1,0.967301307402807
NFU1,0.160917405780411
NGEF,0.5205724642380926
NHP2L1,0.0774776819101511
NID1,0.381111332419176
NID2,-1.04029067110707
NIF3L1,-0.314654218355226
NINJ2,-0.387456780371337
NIPSNAP1,1.63797973058521
NIPSNAP3A,-0.0743071609021055
NISCH,-0.639745777463748
NIT1,-0.220548279853515
NIT2,0.677119526675043
NLGN2,0.0565416038125103
NLN,0.128568714313515
NME1,-0.538316380403685
NME2,-0.306752212756256
NME3,0.301971140324378
NMT1,0.019992117031878
NNT,2.81132630818186
NOL3,-0.159857112648005
NOLC1,-0.363215282190826
NOMO2,-0.352446747259395
NONO,-0.500301493743402
NOP56,-0.617990922148601
NOP58,-0.15906250398793
NOVA1,-0.266610293965485
NOVA2,0.265153340504326
NPC1,0.141605191680647
NPC2,-0.461862984559652
NPDC1,-0.0424687371641159
NPEPPS,-3.24626426993458
NPLOC4,-0.40615408874957
NPM1,-0.713954394626447
NPTN,0.79875057516151
NPTX1,-0.68532154919812
NPTXR,0.323508089954338
NPY,-0.171596301370644
NQO1,-0.186150031579224
NQO2,-0.0250191592941366
NRAS,0.551843671369621
NRBP1,0.570816705198458
NRBP2,-0.239678886935156
NRCAM,2.54647255536767
NRGN,0.230457564135784
NRN1,0.905375494844802
NRXN1,-0.673470639034649
NRXN2,0.22166345450046
NRXN3,0.0696592304523891
NSDHL,-0.0589771657227824
NSF,0.3645839791468743
NSFL1C,-2.4519386882722
NT5C,-0.392927140494069
NT5C2,-0.105711040781531
NT5DC1,-0.210559052589696
NT5DC3,0.763001414843382
NT5E,0.287012932239586
NTM,-0.474012157614744
NTMT1,-0.0937924220401273
NTNG2,-0.0288352101718001
NTPCR,-0.218139300058901
NTRK2,0.0146309960829454
NTRK3,0.393129953749364
NUAK1,0.470294491290215
NUBPL,0.417281185358539
NUCB1,0.320856914449337
NUCB2,0.1749839228338
NUCKS1,-0.37547598220352
NUDC,-1.70902479000064
NUDCD2,-0.712009666668191
NUDCD3,-0.173396955735809
NUDT11,0.451964028245483
NUDT14,0.394080626439178
NUDT16,0.0772142729056158
NUDT2,0.316921584619365
NUDT21,-0.659525816776431
NUDT3,0.918388759385122
NUDT4,0.258015136762946
NUDT5,-1.17763359790426
NUDT9,-0.102332976989705
NUMA1,-0.213048590522633
NUMB,0.435354278388138
NUMBL,1.38788328375058
NUP155,-0.226731606929763
NUP205,-0.733393660005311
NUP62,-0.0930338838540891
NUTF2,-1.11980730758629
OAT,0.820268821192356
OCIAD1,0.303475261177939
OCRL,0.284149941134009
OFD1,0.0775386632545087
OGDH,2.06733688424777
OGDHL,1.3727483524101
OGFR,0.520634882585935
OGFRL1,0.145954846475727
OGT,0.920033953309135
OLA1,-0.588699752712776
OLFM1,1.71706699066838
OLFM3,0.619864543871738
OMG,-0.193387016342744
OPA1,1.75225609872527
OPA3,0.354133822569695
OPALIN,-0.392543926707624
OPCML,2.47822644909754
OPLAH,-0.388389598619741
OPTN,-0.0755649670470697
ORM1,-0.00785855937633752
ORM2,-0.195009068868133
OSBP,-0.632746145420851
OSBPL1A,-0.257217653010383
OSBPL2,0.0904641550450764
OSBPL6,0.0371387144859587
OSBPL8,0.321776180947723
OSTF1,-0.279336297722997
OTUB1,3.66324785959606
OXCT1,1.8258243281706
OXR1,1.89732276812609
OXSR1,-0.381343978177587
P2RX7,-0.0878895734385491
P4HB,1.93482932853871
PA2G4,-1.19657550203237
PABPC1,-1.32089368399586
PABPC4,0.277382205865671
PACS1,2.00791935041161
PACS2,-0.37026366099286
PACSIN1,2.41128312137217
PACSIN2,-0.345775618449478
PADI2,-1.0646184747611
PAFAH1B1,-0.508671405593852
PAFAH1B2,-0.692252199468809
PAFAH1B3,-2.00584482652
PAICS,-2.19104059409369
PAIP1,0.357806807152926
PAK1,2.24014687075006
PAK2,-0.86780236258083
PAK3,2.40568941018054
PAK7,-0.0199452576887516
PALM,0.5614732435463045
PALM2,0.283194667752423
PAM,0.426085305210288
PANK2,-0.661828281720889
PANK4,-0.133251200031401
PANX1,0.210199518850904
PARK2,0.22176103173658
PARK7,-2.8190470506614
PARP1,-0.498832482078863
PARVA,-0.98665043885123
PBXIP1,-1.24969200554082
PC,-0.239387482794663
PCBD1,-0.625966526551967
PCBD2,-0.343817694490242
PCBP1,-0.617509528025395
PCBP2,0.250448479055881
PCCA,0.722795497204048
PCCB,0.508594360358825
PCDH1,1.51474295762631
PCDH10,0.410371261181155
PCDH7,-0.25014037597084
PCDH9,0.0792523712111328
PCLO,2.23338755936017
PCMT1,-0.00463481294726681
PCNP,0.155951161005606
PCP4,0.0610305456933648
PCSK1,0.259953986816212
PCSK1N,-0.308592248511867
PCSK2,-0.0276083605488014
PCYOX1,-0.741676198837875
PCYOX1L,1.4114897002384
PCYT1A,0.104509396828813
PCYT2,-0.972055041072172
PDAP1,-0.163370763785736
PDCD10,-0.197819245885505
PDCD5,-0.375677575169063
PDCD6,0.236928447275696
PDCD6IP,2.05080328302023
PDDC1,-0.236037751348412
PDE12,-0.119762950237609
PDE1A,0.23583242836453
PDE1B,-0.0983366156927055
PDE1C,-0.0851450123955022
PDE2A,0.5524621505604664
PDE4D,0.170481718688982
PDE4DIP,-0.262110132287298
PDE6D,0.0406025878748496
PDHA1,3.63559287207791
PDHB,2.36217011481419
PDHX,2.92145150058262
PDIA3,-0.20640831925004952
PDIA4,0.299780687681589
PDIA6,-0.437736877796478
PDK2,0.423662143174618
PDK3,1.59967902968832
PDLIM5,-0.49514280143964
PDP1,0.521425813314489
PDPK1,0.288754606063704
PDXK,-0.385249258455984
PDXP,1.15375078497832
PEA15,-1.28399236312533
PEBP1,-2.15890479703614
PEF1,-0.32872128034915
PELO,-0.0312653369571767
PEPD,-0.506287378926689
PEX11B,0.240464561922887
PEX14,0.490282659954707
PEX19,0.0950270840366326
PEX5L,-0.581572622662163
PFAS,-0.0767851758101448
PFDN1,-0.493720614330589
PFDN2,0.0189415853742596
PFDN4,0.457877024394971
PFDN5,0.396193192823685
PFDN6,0.572418661804944
PFKFB2,-0.221550424310273
PFKL,-0.043236072895186
PFKM,-0.458660759108902
PFKP,1.77967559661366
PFN1,-1.10220736125139
PFN2,-0.5730291218734375
PGAM1,-0.419978049459343
PGAM2,-0.536938644588772
PGAM5,0.5615412700733
PGAP1,-0.183433504094551
PGBD5,-0.188817315363467
PGD,-3.22278133372944
PGK1,-3.05596537556617
PGLS,-0.632024278730326
PGM1,-1.91905947518196
PGM2,-0.964900425295544
PGM2L1,1.07823633475631
PGM3,-1.20900568005423
PGP,-0.00258457588018571
PGRMC1,0.0615844825623626
PGRMC2,0.736998378921588
PHACTR1,0.592028738776974
PHB,1.6512991968118
PHB2,1.10200311123343
PHF5A,-0.180823056323519
PHGDH,-1.00689304500097
PHKA1,-0.428472024111942
PHPT1,-1.55815711171503
PHYHD1,-0.501465396053675
PHYHIP,-0.00565671736864833
PHYHIPL,-0.0648053290001356
PI4K2A,-0.0931282456000268
PI4KA,1.42355075952202
PICALM,0.818934476817899
PICK1,0.54691926715426
PIGBOS1,-0.114583293923099
PIK3CA,-0.357181728022922
PIK3R1,-0.115680446997137
PIK3R4,0.16236360677271
PIN1,0.8698584266906
PIN4,-0.0585171302572847
PIP4K2A,-0.939649559328891
PIP4K2B,-0.920035136826501
PIP4K2C,0.394022451867201
PIP5K1C,1.86762218551629
PIR,-0.21103089011532
PISD,0.345729354611285
PITHD1,-0.00534606771312382
PITPNA,1.22944638141031
PITPNB,-0.552636896878626
PITPNC1,0.0872318335081574
PITPNM1,0.188950605703248
PITPNM3,0.108503682207547
PITRM1,-0.0017675285245564
PKIA,-0.206735259618443
PKM,-2.563268832604005
PKP1,-0.0663026929035077
PKP4,-0.518677923289904
PLA2G6,0.302267932081231
PLAA,0.774130369863044
PLCB1,2.0562075829046
PLCD1,-0.657181313999726
PLCD3,-0.735720248107544
PLCG1,-0.217198350239334
PLCL1,0.178939373112542
PLCL2,-0.0622386848354973
PLCXD3,-0.172038666331634
PLD3,-0.0103386794618032
PLEC,-2.31538246520801
PLEKHA1,0.494529964826325
PLEKHA6,1.07102086187996
PLEKHB1,-0.11668074414582
PLIN3,-0.612647405329701
PLLP,0.00213630768800312
PLP1,-0.178724008270289
PLS3,-0.480123563309081
PLSCR4,-0.193523539243685
PLXNA1,1.56104911903221
PLXNA2,-0.0960715906520212
PLXNA4,2.66849172503059
PLXNB1,-0.48826049586323
PLXNB2,0.226363402930812
PLXNC1,0.325989216230392
PMM1,0.406501187030908
PMP2,-0.248542077370719
PMPCA,0.766726261298274
PMPCB,0.821357920105858
PMVK,-0.09872298068207
PNKD,0.0886132612460553
PNMAL2,-0.246874156420991
PNP,-0.964478302325423
PNPLA6,-0.0670322532604383
PNPLA8,0.0111284193646581
PNPO,-0.805213592548556
PNPT1,-0.35328799407215
PODXL,-0.0276831587533166
POLR2I,-0.0455616840674864
POLR2M,-0.0452058419558244
POMGNT2,-0.00358294294984843
PON2,0.0718572996514641
POR,-0.175042421272552
POTEE,-0.616346656677797
PPA1,-0.982082218881157
PPA2,0.291445463328904
PPAP2B,0.0716984828276329
PPAT,-0.184816819805402
PPCS,0.0887470040326043
PPFIA2,1.6265238327538
PPFIA3,2.2843990809602
PPFIA4,0.0602651667535344
PPIA,-2.84332489596698
PPIB,-0.0386943367797272
PPID,0.0954873387508997
PPIF,-0.399510611306311
PPIH,0.464445754393356
PPIL1,-0.731925371338436
PPIL3,0.0111025762391435
PPM1A,-0.369657093944714
PPM1B,-0.204417477311988
PPM1E,0.575400802308234
PPM1F,-0.282534443412155
PPM1H,0.672127508485485
PPM1L,0.141579367123692
PPME1,-0.288871689723036
PPOX,0.460618860833886
PPP1CA,1.22104686144659
PPP1CB,1.36015946424028
PPP1CC,0.0944674934601668
PPP1R11,-0.676956224967513
PPP1R12A,0.10094179915488
PPP1R14A,-0.317331798405395
PPP1R1A,-0.32556802807737
PPP1R1B,0.0973832408887671
PPP1R2,-0.187469234142236
PPP1R21,0.172750378150305
PPP1R3F,-0.183769266729531
PPP1R7,0.452561671226201
PPP1R9A,0.0397044238195976
PPP1R9B,2.00124057284559
PPP2CB,0.417828448361833
PPP2R1A,2.23866664646565
PPP2R2A,0.84255474714782
PPP2R2C,0.839326756501517
PPP2R2D,-0.340252914627211
PPP2R4,0.25383296464428
PPP2R5A,0.345073592554378
PPP2R5B,0.250679915027164
PPP2R5C,0.258942648542499
PPP2R5D,0.846815740138645
PPP2R5E,1.10458770873383
PPP3CA,-0.228073669014672
PPP3CB,0.281868261336208
PPP3CC,0.375526318346454
PPP3R1,0.757012159256784
PPP5C,1.63047611066576
PPP6C,-0.0655735550253493
PPP6R2,0.189620855650123
PPT1,-0.584679957458028
PPTC7,0.179319868984296
PRAF2,-0.128342173738269
PRCP,-0.236509859950819
PRDX1,-2.83603446572868
PRDX2,-2.87951568751944
PRDX3,1.63885812889274
PRDX4,0.163144376121671
PRDX5,-0.50223512335387
PRDX6,-1.46890923081915
PREB,0.19141076084852
PRELP,0.0370753334355634
PREP,0.975925492146104
PREPL,-1.6479390613827
PREX1,0.083244584353587
PRKAA1,-0.649752612045348
PRKAA2,0.0937303435194801
PRKAB1,0.0447971882121831
PRKAB2,-0.840031029805834
PRKACA,-1.06803792900491
PRKACB,-1.14652688655885
PRKACG,0.0194359169680704
PRKAG1,-0.48360981226567
PRKAG2,0.257392413762421
PRKAR1A,-1.23780815727238
PRKAR1B,-0.0938308551185777
PRKAR2A,0.483327071467966
PRKAR2B,0.345721744804058
PRKCA,-1.34648351117505
PRKCB,-0.492579671116769
PRKCD,0.0178574487658316
PRKCE,2.15317186881923
PRKCG,0.824490125802437
PRKCI,-0.348935606566886
PRKCSH,-0.36081271387297
PRKDC,-1.1160279807751
PRKRA,0.940173850201205
PRMT1,1.07820453311424
PRMT5,0.0333613059263155
PRMT8,0.355072118287248
PRNP,-0.517707217823804
PRODH,0.0388840588876226
PROSC,-0.214380834065193
PRPF19,0.484188212661628
PRPF8,0.0524549745284511
PRPS1,-0.878698683625501
PRPS2,0.337758090065195
PRPSAP1,-0.421988996834618
PRPSAP2,-0.825407654447617
PRR36,0.475643062283517
PRRT1,0.910798485233603
PRRT2,0.831392561634771
PRRT3,0.70429049998705
PRUNE,0.0361609479090569
PRUNE2,0.334693522371602
PSAP,0.155618201796715
PSAT1,-0.884708270589049
PSD,0.775847330548383
PSD3,1.187604472331802
PSIP1,-0.38296991468877
PSMA1,-2.64358379223536
PSMA2,-0.987990184336983
PSMA3,-2.22978033048015
PSMA4,-1.00556730517137
PSMA5,-1.33430973250905
PSMA6,-1.62796425871537
PSMA7,0.406750087108916
PSMB1,-1.44143166597186
PSMB2,-0.853359688865208
PSMB3,-0.548040431900227
PSMB4,-0.507830318395125
PSMB5,-0.286974016969633
PSMB6,-0.399635064276773
PSMB7,-0.629092139138171
PSMB8,-0.228612342645461
PSMC1,-0.182367655979847
PSMC2,0.291116030050407
PSMC3,-0.6270133075581
PSMC4,-0.965950106247181
PSMC5,0.237620008123336
PSMC6,-0.793840751586247
PSMD1,-0.081390427617411
PSMD10,0.399527421073887
PSMD11,-1.28612550417765
PSMD12,-0.282229587559515
PSMD13,-0.363755001632165
PSMD14,-0.793780865167017
PSMD2,-0.099688791355231
PSMD3,-0.882606945065577
PSMD4,0.0208943921153831
PSMD5,-0.595580379477745
PSMD6,-1.43211331708737
PSMD7,-0.221593023736809
PSMD8,0.189269923962712
PSMD9,-0.557838369885675
PSME1,-0.560256414082962
PSME2,-0.686873582257603
PSME3,0.948403396650422
PSMF1,0.140828005416604
PSPC1,-0.301409170373093
PTBP1,-0.117261776858999
PTBP2,-0.808223593765467
PTCD3,-0.209532314375273
PTDSS1,0.256310438275568
PTEN,0.0292393970997384
PTGDS,-0.476971135716982
PTGES2,0.0984104189832887
PTGES3,-0.221213001783169
PTGFRN,0.101884482076611
PTGR1,-0.74270255378353
PTGR2,-0.528696862201266
PTK2,0.144491179612525
PTK2B,1.18817078346222
PTMA,-0.535609364522995
PTMS,-0.583018382637211
PTP4A2,0.117240845236399
PTPLAD1,-2.22936655475964
PTPN11,-0.296828088342893
PTPN23,-0.576049113284539
PTPN9,-0.269459456993191
PTPRA,0.186172129145765
PTPRD,-0.309081893065649
PTPRE,-0.0266466650533156
PTPRK,0.308328822215327
PTPRN,0.931806375308556
PTPRN2,-0.0235001102940751
PTPRS,0.0117251375039676
PTPRT,-0.158843479272687
PTPRZ1,1.90764101877725
PTRF,-0.499556324920836
PTRH2,-0.0220003646213652
PTRHD1,-0.668310850836048
PUF60,-0.116203538474073
PUM1,-0.169323361025358
PURA,1.83990329906398
PURB,0.189099352388265
PVALB,-0.19144278016379
PVRL1,1.67937481036747
PYCRL,-0.190219108250797
PYGB,-0.167681624288771
PYGM,-0.15382877818122
QARS,-0.324531216113099
QDPR,-0.759823285067029
QKI,-0.225962940115691
QPRT,-0.407681777254481
RAB10,0.621776985302798
RAB11B,-1.3313062717719
RAB11FIP1,-0.246800303376158
RAB11FIP5,0.36192570095079
RAB12,1.22325506735874
RAB14,1.64796142875205
RAB15,0.48382830213444
RAB18,2.31544350340971
RAB1A,-0.459791415024463
RAB1B,-0.395515440602446
RAB21,-0.582578374192327
RAB22A,-0.666158372613458
RAB23,0.355311534823574
RAB24,-0.132211748636266
RAB27B,-0.112500074262518
RAB2A,1.11387458272669
RAB2B,-0.236226530988265
RAB31,0.0369514917308154
RAB33A,-0.0975799658072823
RAB33B,-0.220850840887589
RAB35,2.03781768050495
RAB37,-0.402477667172273
RAB39B,0.572015757642103
RAB3A,1.80452928454663
RAB3B,0.272228845157929
RAB3C,0.336884120057945
RAB3D,-0.0313898093864693
RAB3GAP1,0.622532086372844
RAB3GAP2,0.821987133630507
RAB4A,-0.728860941150537
RAB4B,0.365894843044714
RAB5A,0.752513541088685
RAB5B,-0.39915699699552
RAB5C,0.455585426991048
RAB6A,-1.12426856538011
RAB6B,-1.89447863654639
RAB7A,1.72952310343242
RAB8A,0.171870741719832
RAB8B,-0.058393304522592
RAB9A,-0.505892361226471
RAB9B,-0.0309059682257942
RABEP1,-0.0127125168867383
RABGAP1,0.000747
RABGEF1,-0.262492724734995
RABGGTA,-0.223065786657136
RABGGTB,0.00108663908019456
RABIF,0.0278418513150457
RABL6,0.822738521556311
RAC1,1.05498766361184
RAD23A,0.352101647488542
RAD23B,-0.513328558346598
RAE1,-0.350651616042483
RALA,0.842181413422612
RALB,0.983311719234564
RALBP1,0.101560677918284
RALGAPA1,0.0398748000899058
RALGAPB,0.103817474985444
RALY,-0.61679942019411
RAN,1.37000874928809
RANBP1,-0.195954374820987
RANBP2,-0.377596446473569
RANBP6,0.146324958702607
RANBP9,-0.470398194964425
RANGAP1,-1.20341586439557
RAP1A,-0.938785553225784
RAP1B,0.179881816503162
RAP1GAP,0.0360574502103794
RAP1GAP2,0.378289660203336
RAP1GDS1,-0.5279923469924075
RAP2A,0.105409948994252
RAP2B,0.63153850707461
RAPGEF2,0.505181716918253
RAPGEF4,1.13087064100432
RAPGEF5,0.128879971788639
RARS,0.349777808595472
RASA1,0.215937265183383
RASA2,0.173679017465377
RASAL1,0.403394613626089
RASAL2,0.417018033036952
RASGRF1,0.10420101703619
RASGRF2,0.850669123057004
RASGRP2,-0.166874206519959
RBBP4,-0.7406930621643
RBBP7,-0.0860441248857968
RBBP9,-0.0282103860573876
RBFOX1,0.278551062009988
RBM14,-0.278783998015104
RBM39,-0.338060385756475
RBM8A,-0.857995495932227
RBMX,0.243365962596921
RBP1,-0.402310552154454
RBSN,-0.0210178203425739
RBX1,0.191365978142396
RCAN1,-0.625494214949402
RCAN2,-0.238790885498516
RCN1,0.183026630985634
RCN2,0.644966682609208
RDH11,0.760973807003992
RDH13,0.218161704850391
RDH14,0.355761230394403
RDX,-1.14352705115366
REEP1,0.172733540367282
REEP2,0.786620947167842
REEP5,0.215598270002894
REEP6,0.199087427529318
REPS1,0.124383525819506
REPS2,-0.155395439652722
RFK,0.122432990071894
RFTN1,0.103905753083514
RGN,-0.223516662410834
RGS12,0.045330797193195
RGS17,-0.283548581654504
RGS6,-0.25519645992197
RGS7,1.19169223915823
RGS7BP,-0.104429456228614
RHBDD2,0.184284880573071
RHEB,0.0104920813511229
RHOA,1.70015965977705
RHOB,1.38659805208383
RHOG,-0.42221214065557
RHOT1,0.551367544863689
RIC8A,0.044183848404496
RIMBP2,0.604075637306617
RIMS1,0.25057375826729
RIMS3,0.507785255674906
RLBP1,-0.193663914407175
RLTPR,0.144396381505865
RMDN3,0.520310391572307
RMND1,1.07188854324484
RNASET2,0.15622064486836
RNF123,0.329340562026814
RNF7,-0.0132370387823847
RNH1,-1.59019104728727
RNMT,-0.13754932443496
RNPEP,-0.404039480393534
RNPS1,-0.449649445055892
ROCK2,2.00106290865034
ROGDI,1.13115600015491
RPA1,-0.182451992346802
RPA2,-0.0299784125179451
RPA3,-0.525605567083736
RPE,-0.388898932154187
RPH3A,1.76186564391492
RPL10,0.506106086769416
RPL10A,0.209069348541937
RPL11,0.661102866835237
RPL12,0.0294168634209806
RPL13,0.436303002212345
RPL13A,-0.0231654710719124
RPL14,0.156893758730866
RPL15,0.223947301427878
RPL17,-0.313210613401833
RPL18,0.411798607937496
RPL18A,0.697051510581463
RPL19,0.791004197520945
RPL21,0.323660773251528
RPL22,-1.04423249139514
RPL23,0.98989450033326
RPL23A,0.0942175031505574
RPL24,0.163810593436747
RPL26L1,-0.418471462500673
RPL27,-0.179260159250943
RPL27A,0.270385251760323
RPL28,0.168025812712791
RPL29,0.330414119021558
RPL3,0.603552569855074
RPL30,0.161657102083404
RPL31,0.68043500661712
RPL32,0.415951512126438
RPL34,0.390647471066833
RPL35,0.344869066557593
RPL35A,0.842172579958989
RPL36,0.105824264911303
RPL36AL,0.0444081387165993
RPL37A,0.264696595774171
RPL38,-0.385825050502099
RPL4,0.146849009420585
RPL5,-0.582586718415792
RPL6,-0.238659790310956
RPL7,-0.0532605607541634
RPL7A,-0.0416576366860248
RPL8,0.237554545905601
RPL9,0.449099822394771
RPLP0,-0.23525998070299
RPLP1,-0.185425198129163
RPLP2,0.262293906066268
RPN1,-0.411657081485668
RPN2,0.160332171638405
RPS10,0.0807298743053666
RPS10-NUDT3,0.694182958206336
RPS11,0.847665158916873
RPS12,-0.732380008016284
RPS13,0.0910110487898051
RPS14,-0.43225848728828
RPS15,-0.151104344529403
RPS15A,-0.0784388781748949
RPS16,0.166561615198839
RPS17L,0.677753985521741
RPS18,0.391212999597535
RPS19,-0.490333479499066
RPS2,0.194313638146159
RPS20,1.28917618243141
RPS21,-0.574502544031796
RPS23,0.124526243789143
RPS24,0.0827997521323468
RPS25,-0.608657054604496
RPS26,-0.379153499243102
RPS27,-0.357992641487747
RPS27A,-0.7187655002267
RPS27L,-0.406768433552994
RPS28,0.33904946307437
RPS29,0.0946936731412582
RPS3,0.818734675637777
RPS3A,-0.0220320577250687
RPS4X,0.791511051327165
RPS5,0.477907090728273
RPS6,-0.0271120383454171
RPS6KA2,-2.16049846212818
RPS6KA5,-0.441281300628944
RPS6KC1,0.0564450889092353
RPS7,-0.930045183973187
RPS8,0.684259737518502
RPS9,1.11159053155625
RPSA,-1.4344390416417
RPTOR,0.228400102341187
RRAGA,-0.168265501177068
RRAGC,0.0329869632403528
RRAS,-0.353946455758616
RRAS2,-0.0289163293316588
RRBP1,-0.343704879390314
RRM2B,0.027451686526284
RSU1,-0.404179748342648
RTCA,-0.667959599449052
RTCB,-2.13760620607032
RTN1,1.2992797541368983
RTN3,0.775001363345472
RTN4,1.5612639164287925
RTN4IP1,0.568455587174294
RTN4RL2,0.110562254848333
RUFY3,0.897371113713965
RUNDC3A,0.0692491205810307
RUVBL1,-0.897808140940672
RUVBL2,-0.922280029713034
RWDD1,-0.198662327727735
RYR2,-0.507574808737952
S100A1,-0.38126869819486
S100A10,-0.200087933220954
S100A11,-0.319378904476883
S100A13,0.336385830084357
S100A16,0.131348675393803
S100A6,-0.424663656185815
S100B,-0.862182060614001
S1PR1,-0.174208402715894
SAA1,0.020399790586026
SACM1L,0.0531938688720918
SACS,0.0623485621205158
SAE1,-0.444700610020388
SAFB,-0.340160374785811
SAMHD1,-0.150232223135653
SAMM50,2.79525069589521
SAR1A,-0.310846528560723
SAR1B,-0.19593362911136
SARNP,-0.108100469814658
SARS,-1.39213369475696
SARS2,0.498108887188415
SART3,0.0530695560421257
SBDS,-1.18036908725276
SBF1,0.560150728225993
SCAI,1.18762604961927
SCAMP1,0.637797401925236
SCAMP3,-0.292230537670062
SCAMP5,0.944954607763152
SCARB2,-0.85817689428531
SCCPDH,-0.488476681353582
SCD5,-0.567368164374894
SCFD1,-0.0933675632326485
SCFD2,-0.0406023901457199
SCG2,0.810438783575127
SCG3,0.156656833579139
SCG5,0.119023532314616
SCN1A,-0.349090770152908
SCN1B,-0.363616364903736
SCN2A,1.1894529683024
SCN2B,0.121849313792305
SCN3B,0.111352190570363
SCN4B,-0.223181347345242
SCN8A,-0.237269015500521
SCO1,0.493989987460114
SCO2,0.147344925858555
SCOC,-0.208787234476991
SCP2,-1.00807763034887
SCRIB,-0.134489903045074
SCRN1,-2.15705248229011
SCRN3,0.07109932931008
SCYL1,0.174376234996086
SCYL2,-0.307318708819423
SDCBP,0.00481595341408997
SDHA,1.43150326339435
SDHB,2.88530557947559
SDHC,0.396754468345513
SDHD,0.319759613943274
SDPR,-0.513490784422004
SDR39U1,0.571550388054029
SDSL,0.0589636728826576
SEC11C,0.501102585293054
SEC13,-0.671179490580295
SEC14L2,-1.24411834501834
SEC22B,-1.12488120281254
SEC23A,-0.212720916005143
SEC23IP,0.0466765262636346
SEC24B,-0.189742222576231
SEC24C,1.44171397961393
SEC31A,0.926123599647721
SEC61A2,-0.0835626742112179
SEC61B,0.216812502752187
SEC62,-0.138280837605157
SEH1L,-0.0604581816088761
SEL1L,0.502740633245612
SELENBP1,-0.0416302107202898
SEMA4D,0.348479673548924
SEP15,0.485946324394773
SEPT10,-0.759308023832008
SEPT11,3.11846148374467
SEPT2,-2.04879220620406
SEPT3,2.54926745654678
SEPT4,-0.611663087124484
SEPT5,2.256344281662097
SEPT6,1.93062826962253
SEPT7,2.0298851695528115
SEPT8,-0.2773691353221231
SEPT9,-0.441768577293744
SEPW1,-0.194359775102202
SERBP1,0.32386312054272
