tf,group,rel,cpm,celltype
TEAD1,YA,8,29.812495998889,Endo
CEBPB,YA,-83,9.13424521483396,Endo
CEBPB,YA,-54,13.1551560531465,Endo
CEBPB,YA,102,8.51097950159677,Endo
CEBPB,YA,177,12.0930212517916,Endo
CEBPB,YA,-10,12.4948154150442,Endo
CEBPB,YA,-133,13.456422204825,Endo
CEBPB,YA,117,9.9045187539042,Endo
CEBPB,YA,47,13.9773736683697,Endo
CEBPB,YA,59,11.3260925024832,Endo
CEBPB,YA,53,11.4480683544067,Endo
CEBPB,YA,89,11.4934825174315,Endo
CEBPB,YA,175,10.3404515061845,Endo
TEAD1,YA,143,38.0640426610913,Endo
CEBPB,YA,97,8.38200205467175,Endo
CEBPB,YA,25,13.4179160090173,Endo
STAT3,YA,-8,34.156577052935,Endo
CEBPB,YA,19,13.061498942368,Endo
CEBPB,YA,44,9.02096214705423,Endo
CEBPB,YA,-107,8.10727009617137,Endo
TEAD1,YA,-7,11.9423431887869,Endo
CEBPB,YA,-196,9.14783299036078,Endo
CEBPB,YA,-183,8.35161767507453,Endo
CEBPB,YA,145,9.75401429363315,Endo
CEBPB,YA,112,10.3658673996601,Endo
NFKB1,YA,93,68.399433216441,Endo
TEAD4,YA,90,39.6312819606717,Endo
NFKB1,YA,-4,38.0846700175792,Endo
CEBPB,YA,-118,11.8834793786164,Endo
NFKB1,YA,8,46.7257852185401,Endo
CEBPB,YA,-198,8.92793620061426,Endo
CEBPB,YA,-66,10.9711387640317,Endo
CEBPB,YA,80,13.9572589095819,Endo
RELA,YA,-195,52.7569643510036,Endo
CEBPB,YA,-101,9.31875009195371,Endo
CEBPB,YA,185,12.2605262477088,Endo
CEBPB,YA,-172,9.45589619067388,Endo
CEBPB,YA,-148,10.144735400875,Endo
CEBPB,YA,120,9.18628535463489,Endo
CEBPB,YA,-72,8.79824855440933,Endo
CEBPB,YA,26,12.2608436943234,Endo
CEBPB,YA,-80,8.81090733390552,Endo
TEAD1,YA,0,18.4394812161799,Endo
CEBPB,YA,-167,10.8858776125366,Endo
TEAD4,YA,174,40.8029279110949,Endo
CEBPB,YA,-127,10.6739027863773,Endo
CEBPB,YA,-81,11.5033367698197,Endo
CEBPB,YA,-180,10.5077555692266,Endo
CEBPB,YA,23,10.6544526519658,Endo
TEAD4,YA,44,34.8350003521068,Endo
CEBPB,YA,-75,9.08935278838135,Endo
NFKB1,YA,81,76.6045106241235,Endo
NFKB1,YA,185,76.7836914385446,Endo
CEBPB,YA,49,12.5785371353989,Endo
TEAD1,YA,129,40.5815552482408,Endo
CEBPB,YA,-184,9.78722172627313,Endo
CEBPB,YA,-114,9.85922260428086,Endo
STAT3,YA,135,76.8849785595149,Endo
CEBPB,YA,195,8.42501473243538,Endo
CEBPB,YA,193,12.8562978697107,Endo
CEBPB,YA,-190,11.3358103124412,Endo
CEBPB,YA,-128,7.92279368646084,Endo
TEAD4,YA,8,27.5991592920887,Endo
CEBPB,YA,-168,9.28326530413589,Endo
CEBPB,YA,-36,11.4690653270621,Endo
TEAD4,YA,54,32.3176658545761,Endo
CEBPB,YA,-116,10.7868843860241,Endo
CEBPB,YA,168,9.94715630274479,Endo
CEBPB,YA,66,10.4900257581811,Endo
TEAD4,YA,-191,34.3153897656421,Endo
CEBPB,YA,0,8.06755476750209,Endo
CEBPB,YA,-26,10.7883067266244,Endo
TEAD4,YA,-5,23.0745410556649,Endo
CEBPB,YA,-74,10.0480251112947,Endo
TEAD1,YA,-2,15.1100238581637,Endo
CEBPB,YA,-108,7.54670464244789,Endo
CEBPB,YA,152,9.7314951638482,Endo
CEBPB,YA,-73,10.8025528877203,Endo
CEBPB,YA,84,12.0037687362641,Endo
CEBPB,YA,121,12.5799218633528,Endo
CEBPB,YA,60,9.26727327593746,Endo
TEAD4,YA,37,44.0017767234384,Endo
TEAD4,YA,-86,43.3769283399008,Endo
CEBPB,YA,17,10.4624220419917,Endo
CEBPB,YA,94,10.3002405872215,Endo
CEBPB,YA,-111,9.07977578796469,Endo
CEBPB,YA,-149,8.51086992873054,Endo
CEBPB,YA,103,10.3801821982929,Endo
CEBPB,YA,133,9.35989765331583,Endo
CEBPB,YA,-137,11.117215940225,Endo
CEBPB,YA,-106,8.80735574983961,Endo
CEBPB,YA,-179,13.6753855366236,Endo
CEBPB,YA,-122,9.4125096102694,Endo
CEBPB,YA,-182,9.31592861105051,Endo
CEBPB,YA,132,9.99825566166107,Endo
CEBPB,YA,194,8.81557993535012,Endo
CEBPB,YA,-17,9.1802348548494,Endo
CEBPB,YA,125,9.13512813860483,Endo
CEBPB,YA,-45,11.4658749750569,Endo
CEBPB,YA,143,12.5767242793323,Endo
CEBPB,YA,122,9.29248521167268,Endo
TEAD4,YA,-2,31.2383995004561,Endo
CEBPB,YA,-109,8.75523166928488,Endo
CEBPB,YA,-3,27.3743404610593,Endo
CEBPB,YA,173,11.161561334227,Endo
CEBPB,YA,-171,9.22798184197663,Endo
CEBPB,YA,144,8.85475422029498,Endo
CEBPB,YA,-115,10.4497502318246,Endo
CEBPB,YA,-15,8.42926857784991,Endo
TEAD1,YA,-126,36.0066543598937,Endo
CEBPB,YA,74,8.50914399894431,Endo
CEBPB,YA,-117,9.40134163169661,Endo
CEBPB,YA,-58,12.9316590265085,Endo
CEBPB,YA,108,9.3955138614932,Endo
CEBPB,YA,190,11.8562736745179,Endo
CEBPB,YA,41,11.4907468951246,Endo
CEBPB,YA,98,8.88050027060646,Endo
CEBPB,YA,-135,5.5426300659935,Endo
CEBPB,YA,-121,7.66957842322927,Endo
CEBPB,YA,182,12.1561018720185,Endo
CEBPB,YA,192,10.7811525313693,Endo
CEBPB,YA,176,9.34117464861991,Endo
CEBPB,YA,-173,10.1881952046272,Endo
CEBPB,YA,-104,9.23470807846937,Endo
CEBPB,YA,16,9.22482300366823,Endo
CEBPB,YA,78,15.2490872102618,Endo
CEBPB,YA,-174,10.3983588175866,Endo
CEBPB,YA,151,10.3465816873216,Endo
CEBPB,YA,147,10.4428958649662,Endo
CEBPB,YA,-96,10.4026408395103,Endo
CEBPB,YA,-1,5.32915570899109,Endo
CEBPB,YA,-159,9.21630955428005,Endo
CEBPB,YA,-175,9.72597279454235,Endo
CEBPB,YA,186,11.4065857986249,Endo
CEBPB,YA,-157,8.48494392794003,Endo
CEBPB,YA,149,11.8994698633406,Endo
CEBPB,YA,-69,10.0740028458816,Endo
CEBPB,YA,174,11.580924855709,Endo
CEBPB,YA,79,10.3296441099989,Endo
CEBPB,YA,-57,12.7572666286885,Endo
CEBPB,YA,33,10.0125241962687,Endo
CEBPB,YA,-160,10.3102629794215,Endo
CEBPB,YA,-64,11.3172296544614,Endo
CEBPB,YA,-41,9.16821756368866,Endo
CEBPB,YA,135,7.81711402610317,Endo
CEBPB,YA,6,4.60875345084466,Endo
CEBPB,YA,141,10.8098303163627,Endo
CEBPB,YA,184,7.23632696965179,Endo
CEBPB,YA,162,9.70649054287132,Endo
CEBPB,YA,-18,8.16663767425482,Endo
CEBPB,YA,-24,8.38350576841795,Endo
CEBPB,YA,-195,10.6513811639355,Endo
CEBPB,YA,-130,7.59932543062473,Endo
CEBPB,YA,-2,2.87671208148678,Endo
CEBPB,YA,82,10.1229459248859,Endo
CEBPB,YA,-59,6.77305232400218,Endo
CEBPB,YA,-105,8.05319534840837,Endo
CEBPB,YA,-14,6.16684917567164,Endo
CEBPB,YA,118,8.66259416664943,Endo
CEBPB,YA,-16,9.77218836582517,Endo
CEBPB,YA,-150,8.37359184032229,Endo
CEBPB,YA,45,7.9181636726905,Endo
CEBPB,YA,54,11.3432126457713,Endo
CEBPB,YA,15,9.8570312417544,Endo
CEBPB,YA,4,1.75162873320034,Endo
CEBPB,YA,-110,6.87848709031685,Endo
CEBPB,YA,-76,9.05083564307017,Endo
CEBPB,YA,-119,8.75216108810416,Endo
CEBPB,YA,187,9.54649554256752,Endo
CEBPB,YA,-132,9.46711969518037,Endo
CEBPB,YA,115,7.5854842591012,Endo
CEBPB,YA,-146,11.9689227186899,Endo
CEBPB,YA,161,7.97258302346069,Endo
CEBPB,YA,38,12.7778550847641,Endo
CEBPB,YA,101,7.18989147507241,Endo
CEBPB,YA,-187,10.3098727205606,Endo
CEBPB,YA,116,11.1279987811779,Endo
CEBPB,YA,1,3.22354529322856,Endo
CEBPB,YA,-67,8.26238816578765,Endo
CEBPB,YA,76,10.0121536581369,Endo
CEBPB,YA,-145,10.3106566524465,Endo
CEBPB,YA,-28,11.1746241435315,Endo
CEBPB,YA,3,1.66621241766431,Endo
NFKB1,HA,116,72.775460242765,Endo
CEBPB,HA,147,11.5561696923048,Endo
IRF1,HA,-23,325.243061716068,Endo
STAT3,HA,182,77.0345913600016,Endo
NFKB1,HA,179,76.4318488813881,Endo
RELA,HA,98,54.5242769042272,Endo
RELA,HA,62,71.1358742882533,Endo
RELA,HA,23,69.8467533664914,Endo
RELA,HA,-86,63.2491853118594,Endo
RELA,HA,161,54.4156231431214,Endo
RELA,HA,125,62.9213585128161,Endo
RELA,HA,86,62.6206062103747,Endo
RELA,HA,-23,69.2444522202604,Endo
NFKB1,HA,-146,77.7482616576717,Endo
NFKB1,HA,-136,66.7211637203997,Endo
NFKB1,HA,-102,70.9852166260462,Endo
NFKB1,HA,40,82.0019659432143,Endo
RELA,HA,-198,52.4690529815899,Endo
RELA,HA,-85,55.994867782242,Endo
RELA,HA,-35,65.1504976618119,Endo
RELA,HA,-28,64.6199941525393,Endo
RELA,HA,32,66.1997336190322,Endo
RELA,HA,89,62.237288246757,Endo
RELA,HA,174,54.3466274147888,Endo
RELA,HA,-140,58.8449403111868,Endo
RELA,HA,-84,57.3484451045506,Endo
RELA,HA,-83,54.2122550553931,Endo
RELA,HA,39,57.176458938489,Endo
RELA,HA,159,58.165236508387,Endo
IRF1,HA,-106,289.559092497621,Endo
TEAD1,HA,-160,40.5245685359085,Endo
TEAD4,HA,-160,36.6491776158327,Endo
IRF1,HA,-99,280.629072147167,Endo
TEAD1,HA,-153,40.4337801353906,Endo
TEAD4,HA,-153,40.4492686227833,Endo
IRF1,HA,34,343.654481345569,Endo
TEAD1,HA,-20,41.768523774658,Endo
TEAD4,HA,-20,41.1039344201666,Endo
IRF1,HA,-100,294.458877851233,Endo
IRF1,HA,-168,255.223346614187,Endo
IRF1,HA,-174,248.890396215614,Endo
IRF1,HA,-180,247.044951482102,Endo
IRF1,HA,67,311.47797628522,Endo
TEAD1,HA,13,45.576564000126,Endo
TEAD4,HA,13,41.6589596209339,Endo
IRF1,HA,-67,313.312199899994,Endo
IRF1,HA,-135,305.62040971652,Endo
IRF1,HA,-141,292.316756489652,Endo
IRF1,HA,-147,298.691173430181,Endo
IRF1,HA,75,318.174440669572,Endo
TEAD1,HA,21,41.11958958871,Endo
TEAD4,HA,21,40.4171721798237,Endo
IRF1,HA,-59,301.741393246548,Endo
IRF1,HA,-127,283.928249226837,Endo
IRF1,HA,-133,304.749204003404,Endo
IRF1,HA,-139,290.47558684711,Endo
IRF1,HA,84,326.339612988423,Endo
TEAD1,HA,30,46.4089894376509,Endo
TEAD4,HA,30,43.6789336036558,Endo
IRF1,HA,-50,339.539486148323,Endo
IRF1,HA,-118,301.402447034961,Endo
IRF1,HA,-124,293.461445944577,Endo
IRF1,HA,-130,284.981374802524,Endo
IRF1,HA,115,322.410359420935,Endo
TEAD1,HA,61,36.4952278614214,Endo
TEAD4,HA,61,42.522124492363,Endo
IRF1,HA,-19,232.096931384413,Endo
IRF1,HA,-87,297.663136988516,Endo
IRF1,HA,-93,299.00990965949,Endo
IRF1,HA,181,299.879664299182,Endo
TEAD1,HA,127,42.5179009577974,Endo
TEAD4,HA,127,44.7055221944023,Endo
IRF1,HA,47,344.012013239414,Endo
IRF1,HA,-21,281.220704748023,Endo
IRF1,HA,-27,330.021633342836,Endo
IRF1,HA,-33,335.207380360966,Endo
IRF1,HA,182,300.31633991095,Endo
TEAD1,HA,128,38.5072811023735,Endo
TEAD4,HA,128,35.5557538819067,Endo
IRF1,HA,48,346.127483799646,Endo
IRF1,HA,-20,247.043938798142,Endo
IRF1,HA,-26,322.032754040721,Endo
IRF1,HA,-32,327.141180284881,Endo
IRF1,HA,187,315.421755764431,Endo
TEAD1,HA,133,39.2383691467525,Endo
TEAD4,HA,133,42.5093102866026,Endo
IRF1,HA,53,336.49929773797,Endo
IRF1,HA,-15,164.716925702704,Endo
TEAD1,HA,176,36.7151488274131,Endo
TEAD4,HA,176,36.7566501476846,Endo
IRF1,HA,96,324.685087413273,Endo
IRF1,HA,28,327.956755202773,Endo
IRF1,HA,22,329.977169122421,Endo
IRF1,HA,16,219.524445313649,Endo
TEAD1,HA,179,42.6337459599707,Endo
TEAD4,HA,179,37.6282360425296,Endo
IRF1,HA,99,310.785757529923,Endo
IRF1,HA,31,343.99030691667,Endo
IRF1,HA,25,330.737978973783,Endo
IRF1,HA,19,271.436775642712,Endo
IRF1,HA,124,325.28332557506,Endo
IRF1,HA,56,334.399264016807,Endo
IRF1,HA,50,349.187284025301,Endo
IRF1,HA,44,346.144210620216,Endo
IRF1,HA,145,324.455555323808,Endo
IRF1,HA,77,322.169418464174,Endo
IRF1,HA,71,311.0700484623,Endo
IRF1,HA,65,321.256610347497,Endo
IRF1,HA,147,309.909717665368,Endo
IRF1,HA,79,311.670689731123,Endo
IRF1,HA,73,316.176515878064,Endo
IRF1,HA,160,315.212109983179,Endo
IRF1,HA,92,317.739369065049,Endo
IRF1,HA,86,324.348013245622,Endo
IRF1,HA,80,312.678107281693,Endo
IRF1,HA,171,297.564546046285,Endo
IRF1,HA,165,313.911778444833,Endo
IRF1,HA,159,304.685213589525,Endo
IRF1,HA,178,305.109742696557,Endo
IRF1,HA,172,315.197048331962,Endo
IRF1,HA,166,288.191172789331,Endo
TEAD4,HA,-129,43.8208943014037,Endo
TEAD1,HA,-130,39.5485287298612,Endo
TEAD4,HA,-82,35.2734210146409,Endo
TEAD1,HA,-83,41.2963125185669,Endo
TEAD4,HA,100,38.0912839651116,Endo
TEAD1,HA,99,38.5467479552271,Endo
TEAD4,HA,116,37.3247281169178,Endo
TEAD1,HA,115,36.1171004868772,Endo
TEAD4,HA,145,41.5001578587249,Endo
TEAD1,HA,144,43.7250932664614,Endo
TEAD4,HA,167,43.5571092709732,Endo
TEAD1,HA,166,39.5131170748353,Endo
TEAD4,HA,169,36.7291656567159,Endo
TEAD1,HA,168,38.1639267925849,Endo
NFKB1,HA,-137,78.2428216907503,Endo
NFKB1,HA,-58,69.5180474014041,Endo
NFKB1,HA,-56,76.5354246520421,Endo
NFKB1,HA,-28,75.7810032734886,Endo
NFKB1,HA,-6,126.200772543747,Endo
NFKB1,HA,4,134.208382322876,Endo
NFKB1,HA,135,78.6051811871154,Endo
NFKB1,HA,154,69.9433668974056,Endo
NFKB1,HA,185,75.6201088041719,Endo
NFKB1,HA,3,65.0880907344381,Endo
NFKB1,HA,52,71.9565800770178,Endo
NFKB1,HA,147,84.7601424489647,Endo
RELA,HA,-120,67.9344071387529,Endo
RELA,HA,19,65.6806899225239,Endo
NFKB1,HA,-44,83.6047355298195,Endo
NFKB1,HA,-16,98.436167522312,Endo
NFKB1,HA,17,69.8941668577104,Endo
NFKB1,HA,195,76.5463439175992,Endo
NFKB1,HA,-153,72.3855636831035,Endo
NFKB1,HA,-13,68.0959021696199,Endo
NFKB1,HA,157,70.8067604901325,Endo
NFKB1,HA,95,79.7046439784119,Endo
NFKB1,HA,119,79.1779609451359,Endo
TEAD4,HA,-120,32.9425503384243,Endo
TEAD4,HA,37,43.0632815606104,Endo
TEAD1,HA,-87,42.1308925764734,Endo
IRF1,HA,-144,291.855769299936,Endo
IRF1,HA,-54,321.637948583868,Endo
IRF1,HA,-10,136.683679940369,Endo
IRF1,HA,6,85.4462613243048,Endo
IRF1,HA,57,318.581653844365,Endo
IRF1,HA,102,312.724531460668,Endo
IRF1,HA,143,320.525117916096,Endo
IRF1,HA,150,333.196613800443,Endo
STAT3,HA,63,85.6481732495149,Endo
NFKB1,HA,-20,80.9912065619736,Endo
NFKB1,HA,191,68.1507128218402,Endo
RELA,HA,9,34.1813054253257,Endo
RELA,HA,173,57.8999611775649,Endo
RELA,HA,192,49.3260411902597,Endo
STAT3,HA,-172,75.3948752520651,Endo
STAT3,HA,-144,69.8786778511547,Endo
STAT3,HA,-142,70.9626241702257,Endo
STAT3,HA,-43,86.0591316459168,Endo
STAT3,HA,159,76.5716821708354,Endo
RELA,HA,-39,62.459533903934,Endo
RELA,HA,61,58.2249637368196,Endo
RELA,HA,1,25.6153468056479,Endo
STAT3,HA,-88,74.3508794283252,Endo
STAT3,HA,151,75.1456457619571,Endo
RELA,HA,-59,60.8564924682088,Endo
NFKB1,HA,23,77.7069091857551,Endo
RELA,HA,22,66.2654521842354,Endo
NFKB1,HA,101,81.813480755228,Endo
RELA,HA,100,60.1238536782796,Endo
NFKB1,HA,155,87.2405732605984,Endo
RELA,HA,154,61.4083328985557,Endo
TEAD4,HA,-137,38.2534258442173,Endo
TEAD1,HA,-138,36.981143782526,Endo
TEAD4,HA,-36,42.9935268902075,Endo
TEAD1,HA,-37,36.7772372776946,Endo
STAT3,HA,-178,75.0750409217433,Endo
STAT3,HA,-140,78.4187796127669,Endo
STAT3,HA,-136,73.5496011136652,Endo
STAT3,HA,-135,77.1692519217083,Endo
STAT3,HA,-129,84.4774552272287,Endo
STAT3,HA,15,88.0883745581582,Endo
STAT3,HA,35,89.3021951535262,Endo
STAT3,HA,-65,82.2711479913762,Endo
STAT3,HA,170,80.9492556536158,Endo
RELA,HA,-99,57.2869059285459,Endo
STAT3,HA,-190,72.5833011447593,Endo
STAT3,HA,97,82.6059911461888,Endo
STAT3,HA,118,73.9748622500398,Endo
RELA,HA,-200,46.1602063350438,Endo
RELA,HA,11,65.4349705412022,Endo
RELA,HA,103,50.1866176818114,Endo
RELA,HA,171,55.0809344139944,Endo
NFKB1,HA,-172,83.8080968311019,Endo
NFKB1,HA,-68,74.8393085736916,Endo
NFKB1,HA,60,81.1595493650658,Endo
CEBPB,HA,-152,9.16144370667683,Endo
CEBPB,HA,-122,12.3906725995686,Endo
CEBPB,HA,-100,11.045227764061,Endo
CEBPB,HA,-68,11.6396077402667,Endo
CEBPB,HA,-43,11.3911726439803,Endo
CEBPB,HA,-18,15.5831148900343,Endo
CEBPB,HA,87,15.0371148988628,Endo
CEBPB,HA,137,9.42904004085294,Endo
CEBPB,HA,193,7.7592038581446,Endo
CEBPB,HA,196,11.6681199705163,Endo
STAT3,HA,65,79.0209293616982,Endo
TEAD4,HA,-169,34.9261524095616,Endo
TEAD1,HA,-170,28.6344098739263,Endo
STAT3,HA,-173,72.4887329828275,Endo
TEAD4,HA,-116,40.9994400401627,Endo
TEAD1,HA,-117,38.6553580846787,Endo
STAT3,HA,-120,86.289902208202,Endo
TEAD4,HA,2,40.5266938801669,Endo
TEAD1,HA,1,48.9444112385213,Endo
STAT3,HA,-2,158.672484503277,Endo
TEAD4,HA,43,35.5866549465943,Endo
TEAD1,HA,42,38.8171187850832,Endo
STAT3,HA,39,91.7047443164195,Endo
TEAD4,HA,83,42.1970303825347,Endo
TEAD1,HA,82,41.7295900754954,Endo
STAT3,HA,79,79.1999623095407,Endo
TEAD4,HA,98,39.80846812603,Endo
TEAD1,HA,97,41.8774705872052,Endo
STAT3,HA,94,86.3306608800469,Endo
TEAD4,HA,156,36.3746800020183,Endo
TEAD1,HA,155,45.8839737027821,Endo
STAT3,HA,152,80.1624741609251,Endo
TEAD4,HA,191,37.8649644920417,Endo
TEAD1,HA,190,39.5222597050475,Endo
STAT3,HA,187,74.5765888400807,Endo
NFKB1,HA,-147,68.329897581946,Endo
NFKB1,HA,-193,74.6521576036928,Endo
NFKB1,HA,-133,81.504743838212,Endo
NFKB1,HA,-179,72.8512253604565,Endo
NFKB1,HA,-42,106.61130992491,Endo
NFKB1,HA,-88,81.6923727391583,Endo
NFKB1,HA,35,83.385060603478,Endo
NFKB1,HA,-11,77.532886870325,Endo
NFKB1,HA,145,84.858600102075,Endo
NFKB1,HA,160,76.1177328829563,Endo
STAT3,HA,-124,79.6428236199328,Endo
STAT3,HA,0,157.68464111114,Endo
STAT3,HA,43,89.8737791531721,Endo
RELA,HA,-152,59.3033984256572,Endo
RELA,HA,-44,61.1692368187658,Endo
RELA,HA,73,60.971961583326,Endo
RELA,HA,144,56.6787108299581,Endo
STAT3,HA,-181,72.2259126264328,Endo
STAT3,HA,-127,70.2810603849611,Endo
STAT3,HA,-84,82.4992277874175,Endo
STAT3,HA,-40,78.1308135878633,Endo
STAT3,HA,-192,74.95993463689,Endo
STAT3,HA,-73,77.1082964525496,Endo
STAT3,HA,29,77.9309179916373,Endo
STAT3,HA,186,76.6958002962784,Endo
TEAD1,HA,-58,37.1228147971851,Endo
TEAD4,HA,-58,41.0990590504337,Endo
TEAD1,HA,65,38.1871035478472,Endo
TEAD4,HA,65,38.7597332658407,Endo
TEAD1,HA,113,42.3316689087435,Endo
TEAD4,HA,113,39.3756246320227,Endo
RELA,HA,150,58.0437341396802,Endo
IRF1,HA,-156,267.571631885238,Endo
IRF1,HA,-96,289.681500801551,Endo
IRF1,HA,-102,302.782445421821,Endo
IRF1,HA,-58,311.803228855263,Endo
IRF1,HA,-60,312.681945109975,Endo
IRF1,HA,43,349.972725563224,Endo
IRF1,HA,39,346.894350756408,Endo
IRF1,HA,37,333.411783977605,Endo
IRF1,HA,167,303.6427987209,Endo
RELA,HA,81,68.5401760614957,Endo
RELA,HA,177,60.4036650704191,Endo
IRF1,HA,2,75.6205749210298,Endo
RELA,HA,164,52.34521198963,Endo
RELA,HA,163,55.387943210394,Endo
NFKB1,HA,-195,70.4731667127323,Endo
NFKB1,HA,-184,67.0836893113353,Endo
NFKB1,HA,-83,71.890838398298,Endo
IRF1,HA,107,326.067527504627,Endo
IRF1,HA,103,331.253353141284,Endo
IRF1,HA,88,324.993279716357,Endo
IRF1,HA,174,301.965560616553,Endo
IRF1,HA,163,301.429347480632,Endo
IRF1,HA,198,324.832826701155,Endo
STAT3,HA,-121,70.7738008531126,Endo
STAT3,HA,147,81.2862727836546,Endo
STAT3,HA,183,76.0895027214494,Endo
RELA,HA,-148,53.9279492043176,Endo
RELA,HA,-118,55.1142172998099,Endo
RELA,HA,-7,53.0726420240506,Endo
TEAD4,HA,-185,39.9256417145121,Endo
TEAD4,HA,-161,34.0080231044438,Endo
TEAD4,HA,-148,35.1065828626226,Endo
TEAD4,HA,-42,38.5106154471075,Endo
IRF1,HA,40,351.843743841623,Endo
RELA,HA,-51,60.8536282022403,Endo
RELA,HA,-52,59.687044529793,Endo
IRF1,HA,-115,297.52030620774,Endo
IRF1,HA,-120,309.660316336805,Endo
IRF1,HA,-121,290.342050700974,Endo
IRF1,HA,78,311.679963009111,Endo
IRF1,HA,144,332.593287298874,Endo
STAT3,HA,-139,82.4912623613396,Endo
RELA,HA,172,58.8512031115288,Endo
IRF1,HA,-188,255.822555223089,Endo
IRF1,HA,-136,297.352624626599,Endo
IRF1,HA,-69,293.785185224113,Endo
IRF1,HA,-46,357.126976346326,Endo
IRF1,HA,105,320.472004686218,Endo
IRF1,HA,125,320.468455272125,Endo
IRF1,HA,110,306.162094557498,Endo
IRF1,HA,-125,283.224798740953,Endo
IRF1,HA,-126,294.920551292239,Endo
IRF1,HA,18,252.243229288047,Endo
IRF1,HA,17,234.579238284183,Endo
IRF1,HA,136,334.918766908091,Endo
IRF1,HA,132,325.101179666344,Endo
IRF1,HA,131,323.93384465776,Endo
IRF1,HA,130,325.554487372809,Endo
TEAD1,HA,-183,33.8221334385078,Endo
CEBPB,HA,108,11.5430562830054,Endo
STAT3,HA,73,80.0771796563165,Endo
IRF1,HA,-155,276.5539177997,Endo
IRF1,HA,-35,326.631105119968,Endo
STAT3,HA,-197,73.531348845675,Endo
STAT3,HA,-183,75.1629033906946,Endo
STAT3,HA,-92,74.1051948240893,Endo
STAT3,HA,-82,80.4252865373673,Endo
STAT3,HA,-56,85.6587270174812,Endo
STAT3,HA,-48,79.9708461704281,Endo
IRF1,HA,-200,280.242013557719,Endo
CEBPB,HA,-96,9.99730561775508,Endo
IRF1,HA,111,323.670060956766,Endo
CEBPB,HA,73,9.91454515889145,Endo
IRF1,HA,123,329.713223111263,Endo
CEBPB,HA,85,14.4375803995929,Endo
IRF1,HA,128,333.721079691852,Endo
CEBPB,HA,90,11.9093291265391,Endo
NFKB1,HA,164,77.0448347188172,Endo
IRF1,HA,-24,331.33072237218,Endo
IRF1,HA,-25,343.075834799193,Endo
IRF1,HA,161,303.166334838425,Endo
IRF1,HA,-49,350.327179052759,Endo
IRF1,HA,12,153.326725033419,Endo
IRF1,HA,121,320.509298657452,Endo
IRF1,HA,5,49.420083123844,Endo
NFKB1,HA,115,85.8223070810282,Endo
TEAD4,HA,-35,39.2474960100567,Endo
TEAD1,HA,-36,45.6023200420902,Endo
TEAD4,HA,101,44.0280227554008,Endo
TEAD1,HA,100,39.8374623899485,Endo
IRF1,HA,46,349.348712786095,Endo
IRF1,HA,183,305.735725691991,Endo
IRF1,HA,55,334.945827741097,Endo
IRF1,HA,-74,303.473862858991,Endo
IRF1,HA,-81,294.445864638033,Endo
NFKB1,HA,-107,77.1564029035831,Endo
NFKB1,HA,-32,67.1034447102694,Endo
NFKB1,HA,45,74.3772178941875,Endo
NFKB1,HA,127,67.1254942121989,Endo
RELA,HA,-153,57.536750426469,Endo
RELA,HA,-47,54.1961746972461,Endo
RELA,HA,-14,64.2033589036893,Endo
NFKB1,HA,-181,76.265304923467,Endo
RELA,HA,-8,34.2448022931579,Endo
NFKB1,HA,-175,68.0255837424872,Endo
RELA,HA,-6,92.2241910851869,Endo
NFKB1,HA,-173,76.638618723295,Endo
RELA,HA,24,64.1861276155166,Endo
NFKB1,HA,-143,70.8897500576372,Endo
RELA,HA,31,66.4584036546297,Endo
RELA,HA,48,57.8484511512363,Endo
NFKB1,HA,-119,75.2290748516852,Endo
NFKB1,HA,-94,80.98355978276,Endo
RELA,HA,123,60.6075164700176,Endo
NFKB1,HA,-17,80.4227112332799,Endo
NFKB1,HA,111,81.3062869527634,Endo
NFKB1,HA,114,77.2693586108641,Endo
NFKB1,HA,120,83.7844551230913,Endo
NFKB1,HA,146,83.7506147235184,Endo
NFKB1,HA,189,68.7511285690054,Endo
NFKB1,HA,197,84.4130170595377,Endo
RELA,HA,53,67.7008059895841,Endo
RELA,HA,107,62.6111233992324,Endo
RELA,HA,113,60.0916125362487,Endo
RELA,HA,133,53.0427689011993,Endo
RELA,HA,134,59.177857676807,Endo
RELA,HA,149,65.2744861469028,Endo
IRF1,HA,-179,245.679550215629,Endo
IRF1,HA,-105,298.50501503472,Endo
IRF1,HA,36,357.81345813779,Endo
TEAD1,HA,-93,42.9512243092525,Endo
TEAD1,HA,-16,46.9797036208876,Endo
TEAD1,HA,-8,46.60327859121,Endo
TEAD1,HA,19,44.7277928459676,Endo
IRF1,HA,-161,265.324696000714,Endo
RELA,HA,52,60.9737603264472,Endo
RELA,HA,85,61.633889860452,Endo
RELA,HA,-9,24.8441909170036,Endo
IRF1,HA,154,311.483896535124,Endo
STAT3,HA,-68,86.0994770488614,Endo
IRF1,HA,-80,316.388596803661,Endo
STAT3,HA,52,87.2255552366758,Endo
NFKB1,HA,-61,73.6310316867884,Endo
RELA,HA,-20,62.4911677146317,Endo
RELA,HA,112,54.4191521641837,Endo
IRF1,HA,185,296.106440237968,Endo
TEAD1,HA,66,45.8795600217061,Endo
TEAD4,HA,66,38.8695667015511,Endo
IRF1,HA,-172,248.276001305034,Endo
IRF1,HA,-88,296.723665118412,Endo
IRF1,HA,200,323.052119083597,Endo
NFKB1,HA,-148,73.1993743782093,Endo
