"receiver","response","ligand","pearson","z","perm_p","perm_padj","is_candidate","is_frozen_up"
"CA_ExN","binary_padj0.1","MICA",0.0135842901230495,NA,0.071464267866067,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","C1QB",0.0134561115830247,NA,0.0694652673663168,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","DKK2",0.0134118150288404,NA,0.0659670164917541,0.306791048919984,TRUE,TRUE
"CA_ExN","binary_padj0.1","CSF3",0.0133767999158282,NA,0.0824587706146927,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CEACAM21",0.0132049451198797,NA,0.0734632683658171,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","MSTN",0.0131748101717805,NA,0.0879560219890055,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","NTF4",0.01309524923343,NA,0.0759620189905048,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","F9",0.0130051668178999,NA,0.071464267866067,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CHL1",0.0129685686169694,NA,0.0749625187406297,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","NEO1",0.0129337387630614,NA,0.0764617691154423,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","NYX",0.0129044113005996,NA,0.0839580209895052,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","ANTXR1",0.0128861330583618,NA,0.0844577711144428,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","NCAM1",0.0128824072203907,NA,0.0844577711144428,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","LIN7A",0.0128558917370664,NA,0.0759620189905048,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","HRG",0.0128360723985946,NA,0.0649675162418791,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CD160",0.0127348901908516,NA,0.0894552723638181,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","EPCAM",0.0127058970861087,NA,0.0829585207396302,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","LSAMP",0.0126430304264609,NA,0.079960019990005,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PRLH",0.0126374976406831,NA,0.0814592703648176,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","LYPD6",0.0126366403945351,NA,0.087456271864068,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","MAG",0.0126012221862727,NA,0.0834582708645677,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CDH5",0.0124956875002051,NA,0.087456271864068,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","L1CAM",0.012469053369743,NA,0.0869565217391304,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SEMA6C",0.0124668229017653,NA,0.0904547726136932,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","APOB",0.0124659370625562,NA,0.0879560219890055,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","RGMA",0.0123383104255088,NA,0.0894552723638181,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","GDF15",0.0123353051523722,NA,0.0789605197401299,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","MPDZ",0.0122859150299209,NA,0.0889555222388806,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","LRIT1",0.0122789803500817,NA,0.0944527736131934,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SOST",0.0122510632307186,NA,0.0954522738630685,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","ANGPTL3",0.0122426380731177,NA,0.0929535232383808,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SELP",0.0122397431443666,NA,0.0864567716141929,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PSG4",0.012222962539437,NA,0.0849575212393803,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SEMA3G",0.0122199583792247,NA,0.0969515242378811,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","LIN7B",0.0122184100387896,NA,0.0914542728635682,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","IBSP",0.0122142834078189,NA,0.0924537731134433,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SLAMF7",0.0121882178749525,NA,0.0969515242378811,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","ANGPTL2",0.0121559868510555,NA,0.0969515242378811,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CDCP1",0.0121194623401603,NA,0.101949025487256,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CDH13",0.0120816892811769,NA,0.0929535232383808,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","KIR2DS3",0.0120789538578217,NA,0.0964517741129435,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","NECTIN1",0.0120541802906457,NA,0.0944527736131934,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","FAM3D",0.0120274935416025,NA,0.0829585207396302,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","EZR",0.012018528606358,NA,0.0779610194902549,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","APOC2",0.0120123755467728,NA,0.103948025987006,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CXCL6",0.0119954215407882,NA,0.0584707646176912,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PTH2",0.0119882122716261,NA,0.0939530234882559,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SLURP1",0.0119510496634579,NA,0.0794602698650675,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","EFNB3",0.0119416679417377,NA,0.100449775112444,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PAEP",0.0119094305682735,NA,0.0999500249875062,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SIGLEC9",0.0118882592098453,NA,0.0999500249875062,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","YARS1",0.0118822528764328,NA,0.088455772113943,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","NRG4",0.0118791729523655,NA,0.0954522738630685,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PLXNA2",0.0118789029180361,NA,0.0999500249875062,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","NCAN",0.0118549805178588,NA,0.100449775112444,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","MUC7",0.0118445577557977,NA,0.102948525737131,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SEMA4C",0.0117619203860108,NA,0.103448275862069,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","APELA",0.0117479440891353,NA,0.100449775112444,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CRB3",0.0116667574578361,NA,0.0989505247376312,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CD300A",0.0116163871999123,NA,0.105447276361819,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","GPHA2",0.0116018012738716,NA,0.0999500249875062,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","TGOLN2",0.011587404643192,NA,0.106946526736632,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","F7",0.0115794276613708,NA,0.0939530234882559,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SFRP1",0.011562238507355,NA,0.101949025487256,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","S100A10",0.0115535570793833,NA,0.104447776111944,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","ARF1",0.0115493043767408,NA,0.108945527236382,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PF4V1",0.0115159007315974,NA,0.0979510244877561,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","FGFRL1",0.0115060626724775,NA,0.0909545227386307,0.306791048919984,FALSE,FALSE
