"ligand","pearson","z","pct","perm_p","perm_padj","is_aging_up_secretome_ligand","receiver"
"KIRREL1",0.017965581341639,NA,0.512234910277325,0.0134932533733133,0.0343643147241348,FALSE,"Astro"
"HSP90B1",0.0179651495327679,NA,0.51141924959217,0.0269865067466267,0.0481200447811029,FALSE,"Astro"
"DSPP",0.0179598333515776,NA,0.510603588907015,0.0324837581209395,0.0529861567219054,FALSE,"Astro"
"WNT9A",0.0179536723806635,NA,0.50978792822186,0.031984007996002,0.0528750469569534,FALSE,"Astro"
"WNT2",0.0179459028863449,NA,0.508972267536705,0.0324837581209395,0.0529861567219054,FALSE,"Astro"
"GAL",0.0179388871291217,NA,0.50815660685155,0.0339830084957521,0.0539937553920835,FALSE,"Astro"
"EZR",0.0179238471406094,NA,0.507340946166395,0.024487756121939,0.0456582971832197,FALSE,"Astro"
"CD209",0.017914314363831,NA,0.50652528548124,0.0194902548725637,0.0403303415859638,FALSE,"Astro"
"GC",0.0179068165889622,NA,0.505709624796085,0.0134932533733133,0.0343643147241348,FALSE,"Astro"
"CD72",0.0178999499410042,NA,0.50489396411093,0.0174912543728136,0.0383305663804949,FALSE,"Astro"
"IMPG2",0.0178972884390793,NA,0.504078303425775,0.0189905047476262,0.0395635515575546,FALSE,"Astro"
"WNT10A",0.0178877274960534,NA,0.50326264274062,0.0314842578710645,0.0524737631184408,FALSE,"Astro"
"TCTN3",0.0178620880629459,NA,0.502446982055465,0.0149925037481259,0.0355238241614203,FALSE,"Astro"
"CP",0.0178531382176001,NA,0.50163132137031,0.024487756121939,0.0456582971832197,FALSE,"Astro"
"FASLG",0.0178292076738667,NA,0.500815660685155,0.0334832583708146,0.0535469862979737,FALSE,"Astro"
"CALM3",0.017818306778178,NA,0.5,0.0279860069965017,0.0490455773543843,FALSE,"Astro"
"WNT7A",0.0178128004897791,NA,0.499184339314845,0.031984007996002,0.0528750469569534,FALSE,"Astro"
"DRAXIN",0.0178117781660623,NA,0.49836867862969,0.015992003998001,0.0362781572176874,FALSE,"Astro"
"LEAP2",0.0178012185100505,NA,0.497553017944535,0.0199900049975013,0.0408129268698984,FALSE,"Astro"
"CEACAM8",0.0178006848366663,NA,0.49673735725938,0.024487756121939,0.0456582971832197,FALSE,"Astro"
"UTS2B",0.0177794366815878,NA,0.495921696574225,0.0279860069965017,0.0490455773543843,FALSE,"Astro"
"CEACAM1",0.0177662316098709,NA,0.49510603588907,0.0314842578710645,0.0524737631184408,FALSE,"Astro"
"GUCY2D",0.0177168231290412,NA,0.494290375203915,0.0184907546226887,0.0390537489875752,FALSE,"Astro"
"CD300C",0.0177091233305669,NA,0.49347471451876,0.0179910044977511,0.0389381281090903,FALSE,"Astro"
"TNFSF11",0.0176979821703768,NA,0.492659053833605,0.0219890054972514,0.0432368085620111,FALSE,"Astro"
"NPPC",0.017691359374508,NA,0.49184339314845,0.0154922538730635,0.0355393464316531,FALSE,"Astro"
"LAYN",0.0176857416979042,NA,0.491027732463295,0.0154922538730635,0.0355393464316531,FALSE,"Astro"
"FLT3LG",0.0176588712923507,NA,0.49021207177814,0.0204897551224388,0.0414875207024587,FALSE,"Astro"
"SLURP1",0.0176584392242073,NA,0.489396411092985,0.0289855072463768,0.0502224135457024,FALSE,"Astro"
"UTS2",0.0176507749314416,NA,0.48858075040783,0.0384807596201899,0.0584850254773358,FALSE,"Astro"
"VIP",0.0176233633636392,NA,0.487765089722675,0.0324837581209395,0.0529861567219054,FALSE,"Astro"
"FCGR3B",0.0176205658165417,NA,0.48694942903752,0.0149925037481259,0.0355238241614203,FALSE,"Astro"
"ADAM2",0.0176183750394521,NA,0.486133768352365,0.0184907546226887,0.0390537489875752,FALSE,"Astro"
"HEBP1",0.0176165231634521,NA,0.48531810766721,0.0164917541229385,0.0370007304040288,FALSE,"Astro"
"CD24",0.0176090223063665,NA,0.484502446982055,0.0284857571214393,0.049637343490417,FALSE,"Astro"
"MPZL3",0.0175886001277443,NA,0.4836867862969,0.0189905047476262,0.0395635515575546,FALSE,"Astro"
"PLXNA2",0.0175840926941515,NA,0.482871125611745,0.0239880059970015,0.0453476965221093,FALSE,"Astro"
"CEACAM4",0.0175833329577059,NA,0.482055464926591,0.0184907546226887,0.0390537489875752,FALSE,"Astro"
"FBLN1",0.0175579723432385,NA,0.481239804241436,0.0179910044977511,0.0389381281090903,FALSE,"Astro"
"LGALS9",0.0175506546008041,NA,0.480424143556281,0.0164917541229385,0.0370007304040288,TRUE,"Astro"
"VGF",0.0175397393234991,NA,0.479608482871126,0.0174912543728136,0.0383305663804949,FALSE,"Astro"
"PLA2G10",0.0175361479039155,NA,0.478792822185971,0.0194902548725637,0.0403303415859638,FALSE,"Astro"
"IFNA4",0.0175210893331904,NA,0.477977161500816,0.0224887556221889,0.0436588361920466,FALSE,"Astro"
"CD1B",0.0175137620693825,NA,0.477161500815661,0.015992003998001,0.0362781572176874,FALSE,"Astro"
"TYROBP",0.0175089550624047,NA,0.476345840130506,0.023488255872064,0.0449579897551224,FALSE,"Astro"
"CD38",0.0174990424156389,NA,0.475530179445351,0.0259870064967516,0.0472315770897934,FALSE,"Astro"
"S100B",0.0174576775661947,NA,0.474714518760196,0.0339830084957521,0.0539937553920835,FALSE,"Astro"
"RELN",0.0174380173686428,NA,0.473898858075041,0.0359820089955022,0.0561502688146373,FALSE,"Astro"
"HLA-DRB5",0.01743338586922,NA,0.473083197389886,0.0134932533733133,0.0343643147241348,FALSE,"Astro"
"DLL4",0.017429250638942,NA,0.472267536704731,0.0249875062468766,0.0461684693098398,FALSE,"Astro"
"IFNL2",0.0174287942574861,NA,0.471451876019576,0.0214892553723138,0.0425272016657261,FALSE,"Astro"
"WNT11",0.0174262583868724,NA,0.470636215334421,0.0334832583708146,0.0535469862979737,FALSE,"Astro"
"CALM1",0.0174202539959484,NA,0.469820554649266,0.0309845077461269,0.0521373928420405,FALSE,"Astro"
"CCL14",0.0173745132865856,NA,0.469004893964111,0.0219890054972514,0.0432368085620111,FALSE,"Astro"
"F11",0.0173694965094997,NA,0.468189233278956,0.0144927536231884,0.0350862118347941,FALSE,"Astro"
"IL17A",0.0173665833228619,NA,0.467373572593801,0.0354822588705647,0.0555118353977545,FALSE,"Astro"
"MSN",0.0173604633491143,NA,0.466557911908646,0.0169915042478761,0.0377760303151509,FALSE,"Astro"
"WNT7B",0.0173561756489398,NA,0.465742251223491,0.0349825087456272,0.0548701321554332,FALSE,"Astro"
"AMELX",0.0173539981091784,NA,0.464926590538336,0.0239880059970015,0.0453476965221093,FALSE,"Astro"
"TSPAN5",0.0173315091044528,NA,0.464110929853181,0.0204897551224388,0.0414875207024587,FALSE,"Astro"
"IL36A",0.0173284801784689,NA,0.463295269168026,0.023488255872064,0.0449579897551224,FALSE,"Astro"
"LY6G6F",0.0173077264125315,NA,0.462479608482871,0.0199900049975013,0.0408129268698984,FALSE,"Astro"
"FLRT3",0.017297735223855,NA,0.461663947797716,0.0184907546226887,0.0390537489875752,FALSE,"Astro"
"IFNA10",0.017284387581419,NA,0.460848287112561,0.0299850074962519,0.0513729149411308,FALSE,"Astro"
"COL1A2",0.0172808206995966,NA,0.460032626427406,0.0199900049975013,0.0408129268698984,FALSE,"Astro"
"TSHB",0.0172711900436441,NA,0.459216965742251,0.0284857571214393,0.049637343490417,FALSE,"Astro"
"RTN4",0.0172633007270591,NA,0.458401305057096,0.0224887556221889,0.0436588361920466,FALSE,"Astro"
"ADAM20",0.0172609196258669,NA,0.457585644371941,0.0249875062468766,0.0461684693098398,FALSE,"Astro"
"WNT5B",0.0172576282236736,NA,0.456769983686786,0.0349825087456272,0.0548701321554332,FALSE,"Astro"
"HDC",0.0172487601429207,NA,0.455954323001631,0.0189905047476262,0.0395635515575546,FALSE,"Astro"
"COL4A6",0.0172419687754505,NA,0.455138662316476,0.0214892553723138,0.0425272016657261,FALSE,"Astro"
"SFTPD",0.017240761514115,NA,0.454323001631321,0.0314842578710645,0.0524737631184408,FALSE,"Astro"
"SEMA3B",0.0172282287499602,NA,0.453507340946166,0.0189905047476262,0.0395635515575546,FALSE,"Astro"
"IFNL3",0.0171977096992495,NA,0.452691680261011,0.0324837581209395,0.0529861567219054,FALSE,"Astro"
"IFNA21",0.0171882428131232,NA,0.451876019575856,0.0274862568715642,0.0486570298665696,FALSE,"Astro"
"MPIG6B",0.0171768659235478,NA,0.451060358890701,0.0184907546226887,0.0390537489875752,FALSE,"Astro"
"INHA",0.0171677038173015,NA,0.450244698205546,0.0199900049975013,0.0408129268698984,FALSE,"Astro"
"FSHB",0.0171664384379928,NA,0.449429037520392,0.0329835082458771,0.053445499472486,FALSE,"Astro"
"LRRC4B",0.0171320189834395,NA,0.448613376835237,0.023488255872064,0.0449579897551224,FALSE,"Astro"
"COL9A3",0.0171203407056416,NA,0.447797716150082,0.0304847576211894,0.0516512145033984,FALSE,"Astro"
"MFAP3L",0.0170980868630624,NA,0.446982055464927,0.0269865067466267,0.0481200447811029,FALSE,"Astro"
"VEGFD",0.0170947940094549,NA,0.446166394779772,0.0289855072463768,0.0502224135457024,FALSE,"Astro"
"TIGIT",0.0170834430371024,NA,0.445350734094617,0.0214892553723138,0.0425272016657261,FALSE,"Astro"
"LRRN2",0.0170635006764728,NA,0.444535073409462,0.0214892553723138,0.0425272016657261,FALSE,"Astro"
"SHISA4",0.0170632532465987,NA,0.443719412724307,0.0214892553723138,0.0425272016657261,FALSE,"Astro"
"S100A12",0.0170488835935452,NA,0.442903752039152,0.0269865067466267,0.0481200447811029,FALSE,"Astro"
"NPY",0.017045429358367,NA,0.442088091353997,0.0379810094952524,0.0580858135227018,FALSE,"Astro"
"NRTN",0.0170398332552265,NA,0.441272430668842,0.0239880059970015,0.0453476965221093,FALSE,"Astro"
"CD320",0.0170331036646417,NA,0.440456769983687,0.0214892553723138,0.0425272016657261,FALSE,"Astro"
"IFNA16",0.0170168563601136,NA,0.439641109298532,0.0299850074962519,0.0513729149411308,FALSE,"Astro"
"CALCB",0.0170127002922623,NA,0.438825448613377,0.0349825087456272,0.0548701321554332,FALSE,"Astro"
"IL9",0.0169936439220844,NA,0.438009787928222,0.0259870064967516,0.0472315770897934,FALSE,"Astro"
"THPO",0.0169857354635913,NA,0.437194127243067,0.0274862568715642,0.0486570298665696,FALSE,"Astro"
"C6orf15",0.0169812114078535,NA,0.436378466557912,0.0199900049975013,0.0408129268698984,FALSE,"Astro"
"CXCL9",0.016979148648628,NA,0.435562805872757,0.031984007996002,0.0528750469569534,FALSE,"Astro"
"WNT6",0.0169773546208653,NA,0.434747145187602,0.0349825087456272,0.0548701321554332,FALSE,"Astro"
"MMP2",0.0169432784634246,NA,0.433931484502447,0.0209895052473763,0.0421510556197311,FALSE,"Astro"
"COL9A1",0.016938889972368,NA,0.433115823817292,0.031984007996002,0.0528750469569534,FALSE,"Astro"
"COL4A1",0.0169343670919395,NA,0.432300163132137,0.0309845077461269,0.0521373928420405,FALSE,"Astro"
"CCN4",0.0169336482227537,NA,0.431484502446982,0.0254872563718141,0.0466694903669242,FALSE,"Astro"
"IL31",0.0169137766754796,NA,0.430668841761827,0.0224887556221889,0.0436588361920466,FALSE,"Astro"
"ICAM4",0.0169131833602396,NA,0.429853181076672,0.0199900049975013,0.0408129268698984,FALSE,"Astro"
"PDPN",0.0169003344546968,NA,0.429037520391517,0.0289855072463768,0.0502224135457024,FALSE,"Astro"
"NPVF",0.0168910583302618,NA,0.428221859706362,0.0199900049975013,0.0408129268698984,FALSE,"Astro"
"MBL2",0.0168855863669776,NA,0.427406199021207,0.0219890054972514,0.0432368085620111,FALSE,"Astro"
"PTPRM",0.0168832999873314,NA,0.426590538336052,0.0249875062468766,0.0461684693098398,FALSE,"Astro"
"SLURP2",0.0168713540541436,NA,0.425774877650897,0.023488255872064,0.0449579897551224,FALSE,"Astro"
"NECTIN4",0.0168708097460836,NA,0.424959216965742,0.0224887556221889,0.0436588361920466,FALSE,"Astro"
"CD80",0.0168667004591272,NA,0.424143556280587,0.0224887556221889,0.0436588361920466,FALSE,"Astro"
"LAMC1",0.0168604627038264,NA,0.423327895595432,0.0249875062468766,0.0461684693098398,FALSE,"Astro"
"CCL3L1",0.0168604175457336,NA,0.422512234910277,0.0299850074962519,0.0513729149411308,FALSE,"Astro"
"CCL3",0.0168302996172395,NA,0.421696574225122,0.0369815092453773,0.0569840865730657,FALSE,"Astro"
"NFASC",0.0168286057937747,NA,0.420880913539967,0.0204897551224388,0.0414875207024587,FALSE,"Astro"
"LINGO4",0.0168286057937699,NA,0.420065252854812,0.0204897551224388,0.0414875207024587,FALSE,"Astro"
"ADAM9",0.0168107975879506,NA,0.419249592169657,0.0294852573713143,0.0508724510983945,FALSE,"Astro"
"PECAM1",0.0168032967059612,NA,0.418433931484502,0.024487756121939,0.0456582971832197,FALSE,"Astro"
"APOE",0.016758865646486,NA,0.417618270799347,0.0359820089955022,0.0561502688146373,TRUE,"Astro"
"CNTN6",0.0167573791995831,NA,0.416802610114193,0.0219890054972514,0.0432368085620111,FALSE,"Astro"
"EFNA2",0.0167500411098989,NA,0.415986949429038,0.0194902548725637,0.0403303415859638,FALSE,"Astro"
"PGLYRP1",0.0167465986491096,NA,0.415171288743883,0.0239880059970015,0.0453476965221093,FALSE,"Astro"
"COL8A1",0.0167224725899449,NA,0.414355628058728,0.0264867566216892,0.0476450467864453,TRUE,"Astro"
"ICAM1",0.0167221892231553,NA,0.413539967373573,0.0264867566216892,0.0476450467864453,FALSE,"Astro"
"EFNA5",0.0167036232629478,NA,0.412724306688418,0.0264867566216892,0.0476450467864453,FALSE,"Astro"
"WNT9B",0.0167018218894798,NA,0.411908646003263,0.0374812593703148,0.0576092129593923,FALSE,"Astro"
"IL18BP",0.0166842168501519,NA,0.411092985318108,0.024487756121939,0.0456582971832197,FALSE,"Astro"
"CD244",0.0166434461182645,NA,0.410277324632953,0.0324837581209395,0.0529861567219054,FALSE,"Astro"
"PIGA",0.0166304346893559,NA,0.409461663947798,0.0289855072463768,0.0502224135457024,FALSE,"Astro"
"HLA-B",0.0166238574887303,NA,0.408646003262643,0.0209895052473763,0.0421510556197311,FALSE,"Astro"
"IFNE",0.0166174580158625,NA,0.407830342577488,0.023488255872064,0.0449579897551224,FALSE,"Astro"
"FCER2",0.0166165975817992,NA,0.407014681892333,0.0304847576211894,0.0516512145033984,FALSE,"Astro"
"NXPH2",0.0166117993760889,NA,0.406199021207178,0.0274862568715642,0.0486570298665696,FALSE,"Astro"
"COL6A1",0.0165879227782462,NA,0.405383360522023,0.0334832583708146,0.0535469862979737,FALSE,"Astro"
"GPC6",0.0165795700652583,NA,0.404567699836868,0.0259870064967516,0.0472315770897934,FALSE,"Astro"
"SFTPA1",0.0165631161824313,NA,0.403752039151713,0.0334832583708146,0.0535469862979737,FALSE,"Astro"
"FGG",0.0165608428644113,NA,0.402936378466558,0.0254872563718141,0.0466694903669242,FALSE,"Astro"
"F11R",0.0165436866876268,NA,0.402120717781403,0.0269865067466267,0.0481200447811029,FALSE,"Astro"
"ANGPT4",0.0165388263337466,NA,0.401305057096248,0.0309845077461269,0.0521373928420405,FALSE,"Astro"
"FAT4",0.0165355761431795,NA,0.400489396411093,0.0189905047476262,0.0395635515575546,FALSE,"Astro"
"LAMC3",0.0165337447585547,NA,0.399673735725938,0.0349825087456272,0.0548701321554332,FALSE,"Astro"
"RLN1",0.0165202777387036,NA,0.398858075040783,0.0254872563718141,0.0466694903669242,FALSE,"Astro"
"GUCA2B",0.0165041158785437,NA,0.398042414355628,0.031984007996002,0.0528750469569534,FALSE,"Astro"
"LEP",0.0164878963752515,NA,0.397226753670473,0.0399800099950025,0.0597991602489354,FALSE,"Astro"
"APOC3",0.0164767560160099,NA,0.396411092985318,0.0314842578710645,0.0524737631184408,FALSE,"Astro"
"CSF1",0.0164739943480804,NA,0.395595432300163,0.0329835082458771,0.053445499472486,FALSE,"Astro"
"ANGPTL1",0.0164698635162489,NA,0.394779771615008,0.023488255872064,0.0449579897551224,FALSE,"Astro"
"TNXB",0.0164611965586953,NA,0.393964110929853,0.0249875062468766,0.0461684693098398,FALSE,"Astro"
"CNTN3",0.0164215964868941,NA,0.393148450244698,0.024487756121939,0.0456582971832197,FALSE,"Astro"
"SEMA3E",0.0164135091900152,NA,0.392332789559543,0.0259870064967516,0.0472315770897934,FALSE,"Astro"
"SEMA6B",0.0164066225689493,NA,0.391517128874388,0.0264867566216892,0.0476450467864453,FALSE,"Astro"
"GNAS",0.0163949828888717,NA,0.390701468189233,0.0454772613693153,0.0649296563839292,FALSE,"Astro"
"GH1",0.0163918243279325,NA,0.389885807504078,0.0389805097451274,0.0588793149664379,FALSE,"Astro"
"CDH1",0.0163870588221646,NA,0.389070146818923,0.0389805097451274,0.0588793149664379,FALSE,"Astro"
"CXCL10",0.0163656497094708,NA,0.388254486133768,0.0259870064967516,0.0472315770897934,FALSE,"Astro"
"DMP1",0.0163480996283711,NA,0.387438825448613,0.023488255872064,0.0449579897551224,FALSE,"Astro"
"APOA5",0.0163421850759332,NA,0.386623164763458,0.0279860069965017,0.0490455773543843,FALSE,"Astro"
"COL1A1",0.0163054975668868,NA,0.385807504078303,0.0324837581209395,0.0529861567219054,FALSE,"Astro"
"CLEC3A",0.0162728463632331,NA,0.384991843393148,0.0254872563718141,0.0466694903669242,FALSE,"Astro"
"CXCL3",0.0162716551208593,NA,0.384176182707993,0.0269865067466267,0.0481200447811029,FALSE,"Astro"
"CCL3L3",0.016264836323668,NA,0.383360522022838,0.0324837581209395,0.0529861567219054,FALSE,"Astro"
"MMP26",0.0162615426801649,NA,0.382544861337684,0.0224887556221889,0.0436588361920466,FALSE,"Astro"
"LRRTM2",0.0162598148310874,NA,0.381729200652529,0.024487756121939,0.0456582971832197,FALSE,"Astro"
"WNT16",0.0162498781006771,NA,0.380913539967374,0.0414792603698151,0.0613672632282892,FALSE,"Astro"
"PI16",0.0162393058058119,NA,0.380097879282219,0.024487756121939,0.0456582971832197,FALSE,"Astro"
"PLAT",0.0162319284622809,NA,0.379282218597064,0.0519740129935032,0.0709790032519972,FALSE,"Astro"
"PCDHB3",0.0162102132966239,NA,0.378466557911909,0.0284857571214393,0.049637343490417,FALSE,"Astro"
"COL8A2",0.0161789961346223,NA,0.377650897226754,0.039480259870065,0.0592687724765068,FALSE,"Astro"
"F10",0.0161726190782588,NA,0.376835236541599,0.0294852573713143,0.0508724510983945,FALSE,"Astro"
"CCL27",0.016135040512188,NA,0.376019575856444,0.0454772613693153,0.0649296563839292,FALSE,"Astro"
"WNT3A",0.0161276802533577,NA,0.375203915171289,0.0379810094952524,0.0580858135227018,FALSE,"Astro"
"PDGFC",0.0161151732177382,NA,0.374388254486134,0.0389805097451274,0.0588793149664379,FALSE,"Astro"
"IFNA8",0.0160638982864471,NA,0.373572593800979,0.0369815092453773,0.0569840865730657,FALSE,"Astro"
"ESAM",0.0160380792985326,NA,0.372756933115824,0.0304847576211894,0.0516512145033984,FALSE,"Astro"
"RLN3",0.0160139501009594,NA,0.371941272430669,0.0239880059970015,0.0453476965221093,FALSE,"Astro"
"CSH1",0.0160046206115484,NA,0.371125611745514,0.0304847576211894,0.0516512145033984,FALSE,"Astro"
"SOST",0.0159897941457093,NA,0.370309951060359,0.0249875062468766,0.0461684693098398,FALSE,"Astro"
"GDF15",0.0159801374544644,NA,0.369494290375204,0.0339830084957521,0.0539937553920835,FALSE,"Astro"
"PRL",0.0159652043917865,NA,0.368678629690049,0.0449775112443778,0.0647443610744569,FALSE,"Astro"
"APOA2",0.0159446401829122,NA,0.367862969004894,0.0279860069965017,0.0490455773543843,FALSE,"Astro"
"CXCL17",0.0159350992277015,NA,0.367047308319739,0.0279860069965017,0.0490455773543843,FALSE,"Astro"
"SEMA3D",0.0158965728739383,NA,0.366231647634584,0.0334832583708146,0.0535469862979737,TRUE,"Astro"
"VSTM1",0.0158763068474874,NA,0.365415986949429,0.0264867566216892,0.0476450467864453,FALSE,"Astro"
"HLA-DPB1",0.0158394171466068,NA,0.364600326264274,0.0304847576211894,0.0516512145033984,FALSE,"Astro"
"HLA-E",0.015821731421005,NA,0.363784665579119,0.0324837581209395,0.0529861567219054,FALSE,"Astro"
"RSPO1",0.0158213874366624,NA,0.362969004893964,0.0309845077461269,0.0521373928420405,FALSE,"Astro"
"PRSS2",0.0158154876160844,NA,0.362153344208809,0.039480259870065,0.0592687724765068,FALSE,"Astro"
"WNT4",0.0158150572476948,NA,0.361337683523654,0.0449775112443778,0.0647443610744569,FALSE,"Astro"
"CEACAM3",0.0158126116914893,NA,0.360522022838499,0.0384807596201899,0.0584850254773358,FALSE,"Astro"
"TNFSF10",0.0157442688160138,NA,0.359706362153344,0.0544727636181909,0.072928016865884,FALSE,"Astro"
"CRHR2",0.0157404894393988,NA,0.358890701468189,0.0264867566216892,0.0476450467864453,FALSE,"Astro"
"TNFSF12",0.0157242483044308,NA,0.358075040783034,0.0389805097451274,0.0588793149664379,FALSE,"Astro"
"DEFB4A",0.0157198318742489,NA,0.357259380097879,0.0274862568715642,0.0486570298665696,FALSE,"Astro"
"COL17A1",0.0157021528961329,NA,0.356443719412724,0.0374812593703148,0.0576092129593923,FALSE,"Astro"
"EFEMP2",0.0157008546834862,NA,0.355628058727569,0.0334832583708146,0.0535469862979737,FALSE,"Astro"
"BTC",0.0156852445152646,NA,0.354812398042414,0.0434782608695652,0.0631052956933855,FALSE,"Astro"
"NECTIN2",0.0156551488623685,NA,0.353996737357259,0.04047976011994,0.0601063104811231,FALSE,"Astro"
"LRPAP1",0.0156549370533402,NA,0.353181076672104,0.0324837581209395,0.0529861567219054,FALSE,"Astro"
"SLIT1",0.0156507889271911,NA,0.352365415986949,0.0314842578710645,0.0524737631184408,FALSE,"Astro"
"PCDHA12",0.0156505783011432,NA,0.351549755301794,0.0299850074962519,0.0513729149411308,FALSE,"Astro"
"AGRN",0.0155922501208732,NA,0.350734094616639,0.04047976011994,0.0601063104811231,FALSE,"Astro"
"FGF13",0.0155889393095556,NA,0.349918433931485,0.0339830084957521,0.0539937553920835,FALSE,"Astro"
"CALM2",0.0155888431683112,NA,0.34910277324633,0.0459770114942529,0.0654144472479208,FALSE,"Astro"
"CRLF1",0.015559089772348,NA,0.348287112561175,0.0309845077461269,0.0521373928420405,FALSE,"Astro"
"NLGN4Y",0.0155224747055301,NA,0.34747145187602,0.0349825087456272,0.0548701321554332,FALSE,"Astro"
"IL19",0.0154752142242349,NA,0.346655791190865,0.0464767616191904,0.065743687047931,FALSE,"Astro"
"NTN3",0.0154742287476165,NA,0.34584013050571,0.0279860069965017,0.0490455773543843,FALSE,"Astro"
"PPBP",0.0154433421082377,NA,0.345024469820555,0.0364817591204398,0.0566415144772354,FALSE,"Astro"
"FGF1",0.0154339783913324,NA,0.3442088091354,0.0449775112443778,0.0647443610744569,FALSE,"Astro"
"PDGFA",0.0154123522067639,NA,0.343393148450245,0.0434782608695652,0.0631052956933855,FALSE,"Astro"
"C1QA",0.0154121559501323,NA,0.34257748776509,0.0339830084957521,0.0539937553920835,FALSE,"Astro"
"NPPA",0.0154027817077578,NA,0.341761827079935,0.0334832583708146,0.0535469862979737,FALSE,"Astro"
"PIP",0.0154014607205326,NA,0.34094616639478,0.0314842578710645,0.0524737631184408,FALSE,"Astro"
"PSG6",0.0153738184652464,NA,0.340130505709625,0.0329835082458771,0.053445499472486,FALSE,"Astro"
"IFNA2",0.0153360583423679,NA,0.33931484502447,0.0419790104947526,0.0617338389628715,FALSE,"Astro"
"CXCL13",0.0153310819296575,NA,0.338499184339315,0.0364817591204398,0.0566415144772354,FALSE,"Astro"
"IL36RN",0.0153250463181735,NA,0.33768352365416,0.0449775112443778,0.0647443610744569,FALSE,"Astro"
"CCL5",0.0153235070166387,NA,0.336867862969005,0.0544727636181909,0.072928016865884,FALSE,"Astro"
"CCL13",0.0153103622497872,NA,0.33605220228385,0.0499750124937531,0.0690963773192411,FALSE,"Astro"
"CPAMD8",0.0153084959432492,NA,0.335236541598695,0.0334832583708146,0.0535469862979737,FALSE,"Astro"
"B2M",0.0152907049213551,NA,0.33442088091354,0.0424787606196902,0.062319139831282,FALSE,"Astro"
"CALCA",0.0152906284374327,NA,0.333605220228385,0.0529735132433783,0.0716253352352521,FALSE,"Astro"
"CEL",0.0152821829419694,NA,0.33278955954323,0.039480259870065,0.0592687724765068,FALSE,"Astro"
"CCK",0.015253272029621,NA,0.331973898858075,0.0484757621189405,0.0677112982847231,FALSE,"Astro"
"C5",0.0152522095732507,NA,0.33115823817292,0.0809595202398801,0.0986820022824409,FALSE,"Astro"
"C4BPA",0.015230636785789,NA,0.330342577487765,0.0324837581209395,0.0529861567219054,FALSE,"Astro"
"TGFBI",0.0152087119265872,NA,0.32952691680261,0.04047976011994,0.0601063104811231,FALSE,"Astro"
"DUSP18",0.0152061840256909,NA,0.328711256117455,0.0369815092453773,0.0569840865730657,FALSE,"Astro"
"THBS2",0.0151945981119358,NA,0.3278955954323,0.0344827586206897,0.0545754254655618,FALSE,"Astro"
"TIMP3",0.0151446528058186,NA,0.327079934747145,0.0334832583708146,0.0535469862979737,FALSE,"Astro"
"BMP2",0.0151300668972369,NA,0.32626427406199,0.0419790104947526,0.0617338389628715,FALSE,"Astro"
"NEGR1",0.0151011591550426,NA,0.325448613376835,0.0349825087456272,0.0548701321554332,FALSE,"Astro"
"GH2",0.0150794548130486,NA,0.32463295269168,0.0399800099950025,0.0597991602489354,FALSE,"Astro"
"HAPLN1",0.0150517370373637,NA,0.323817292006525,0.0344827586206897,0.0545754254655618,FALSE,"Astro"
"MXRA8",0.0150311675565024,NA,0.32300163132137,0.0344827586206897,0.0545754254655618,FALSE,"Astro"
"MMP9",0.0150266455864683,NA,0.322185970636215,0.0414792603698151,0.0613672632282892,FALSE,"Astro"
"SERPINC1",0.015012384556555,NA,0.32137030995106,0.0304847576211894,0.0516512145033984,FALSE,"Astro"
"CCL4",0.0150044427930025,NA,0.320554649265905,0.0329835082458771,0.053445499472486,FALSE,"Astro"
"CD86",0.0149970676469069,NA,0.31973898858075,0.0434782608695652,0.0631052956933855,FALSE,"Astro"
"LTBP1",0.0149908449329028,NA,0.318923327895595,0.0384807596201899,0.0584850254773358,FALSE,"Astro"
"S100A9",0.0149899184128933,NA,0.31810766721044,0.04047976011994,0.0601063104811231,FALSE,"Astro"
"PTPRZ1",0.0149619373079193,NA,0.317292006525285,0.0379810094952524,0.0580858135227018,FALSE,"Astro"
"FGF12",0.0149324577647912,NA,0.316476345840131,0.039480259870065,0.0592687724765068,FALSE,"Astro"
"ADAM12",0.0149188841036224,NA,0.315660685154976,0.0419790104947526,0.0617338389628715,FALSE,"Astro"
"SIGLEC8",0.0149138761109371,NA,0.314845024469821,0.0409795102448776,0.0607746973970642,FALSE,"Astro"
"LILRB4",0.0149040933801725,NA,0.314029363784666,0.0369815092453773,0.0569840865730657,FALSE,"Astro"
"ITGB2",0.0148997252601431,NA,0.313213703099511,0.0364817591204398,0.0566415144772354,FALSE,"Astro"
"CXCL2",0.0148721227167688,NA,0.312398042414356,0.0459770114942529,0.0654144472479208,TRUE,"Astro"
"PODXL2",0.0148713355391352,NA,0.311582381729201,0.0434782608695652,0.0631052956933855,FALSE,"Astro"
"NRXN2",0.014867005253997,NA,0.310766721044046,0.0439780109945027,0.0636797440523237,FALSE,"Astro"
"CCN3",0.0148042019938376,NA,0.309951060358891,0.0429785107446277,0.0629016435629258,FALSE,"Astro"
"HLA-DRB3",0.0148036264452615,NA,0.309135399673736,0.0454772613693153,0.0649296563839292,FALSE,"Astro"
"COL5A1",0.014785941239712,NA,0.308319738988581,0.0529735132433783,0.0716253352352521,FALSE,"Astro"
"PLXNA1",0.0147806435348238,NA,0.307504078303426,0.0454772613693153,0.0649296563839292,FALSE,"Astro"
