motif,mapped_gene,family,celltype,dz,cv_p,cv_padj,is_foreground
RORB,RORB,NR,Oligo,0.116997206128108,0.598524015499995,0.998263694715803,False
RORC,RORC,NR,Oligo,0.14012149374878,0.569666990446419,0.998263694715803,False
SOX15,SOX15,SOX,Oligo,-0.0272199266062126,0.784544581150283,0.998263694715803,False
TFE3,TFE3,bHLH-other,Oligo,0.190796785762572,0.111731883062819,0.998263694715803,False
VDR,VDR,NR,Oligo,-0.044137428835763,0.747483020812483,0.998263694715803,False
IRF3,IRF3,IRF,Oligo,0.198342778811772,0.580625287743563,0.998263694715803,False
IRF4,IRF4,IRF,Oligo,0.179757937528719,0.508287526170941,0.998263694715803,False
IRF5,IRF5,IRF,Oligo,0.0862814808028129,0.669101981173213,0.998263694715803,False
TCF7L1,TCF7L1,TCF-LEF,Oligo,0.0863072531492365,0.740533045470889,0.998263694715803,False
ARGFX,ARGFX,other,Oligo,0.103424344214645,0.657375640076357,0.998263694715803,False
ARNT2,ARNT2,bHLH-other,Oligo,0.103617083513043,0.296915739742839,0.998263694715803,False
ATF6,ATF6,other,Oligo,-0.0428340811593513,0.741407889448555,0.998263694715803,False
ATOH1(var.2),ATOH1,bHLH-neural,Oligo,-0.106429850596067,0.561260924483751,0.998263694715803,False
ATOH7,ATOH7,bHLH-neural,Oligo,-0.0363898848030234,0.791489101965548,0.998263694715803,False
BACH2,BACH2,other,Oligo,0.129557375427565,0.483369362788411,0.998263694715803,False
BACH2(var.2),BACH2,other,Oligo,-0.0781745743380132,0.435963195162787,0.998263694715803,False
BARX2,BARX2,other,Oligo,-0.0041042599704311,0.985115029764715,0.998263694715803,False
BHLHA15(var.2),BHLHA15,bHLH-neural,Oligo,-0.101507690966057,0.564813995682257,0.998263694715803,False
CDX4,CDX4,other,Oligo,0.0448572495465004,0.834000988486157,0.998263694715803,False
CREB3L4,CREB3L4,other,Oligo,-0.0052310005779648,0.963539759755328,0.998263694715803,False
CREB3L4(var.2),CREB3L4,other,Oligo,-0.0496930266443451,0.641093739783753,0.998263694715803,False
DLX5,DLX5,homeobox-other,Oligo,0.0879951375759078,0.677434945928593,0.998263694715803,False
DMRTA2,DMRTA2,other,Oligo,0.0046815853374385,0.977325897124845,0.998263694715803,False
DMRTC2,DMRTC2,other,Oligo,-0.0060309320304901,0.967462270837737,0.998263694715803,False
DPRX,DPRX,other,Oligo,-0.0598913896714232,0.697954686317163,0.998263694715803,False
DRGX,DRGX,other,Oligo,0.09834117719681,0.638038214603957,0.998263694715803,False
ELF2,ELF2,ETS,Oligo,-0.192510843567766,0.0636330658816389,0.998263694715803,False
ETS2,ETS2,ETS,Oligo,-0.185784594228662,0.067939197716762,0.998263694715803,False
FERD3L,FERD3L,bHLH-neural,Oligo,-0.0180499785320641,0.905805193033429,0.998263694715803,False
FOXE1,FOXE1,FOX,Oligo,0.0682349772483338,0.751103725245505,0.998263694715803,False
FOXN3,FOXN3,FOX,Oligo,0.116252712427381,0.418526233458222,0.998263694715803,False
GLI3,GLI3,other,Oligo,-0.0864202253317211,0.66888849278564,0.998263694715803,False
HES6,HES6,bHLH-neural,Oligo,0.0065889256744123,0.951008122885234,0.998263694715803,False
HNF4A(var.2),HNF4A,NR,Oligo,-0.0124787498111487,0.942617138862415,0.998263694715803,False
HOXA1,HOXA1,HOX,Oligo,0.033258709175314,0.839905042653093,0.998263694715803,False
HOXA4,HOXA4,HOX,Oligo,0.0325753507613996,0.839508727652995,0.998263694715803,False
HOXA6,HOXA6,HOX,Oligo,0.0670760472811719,0.736611300279419,0.998263694715803,False
HOXA7,HOXA7,HOX,Oligo,0.0143665266485026,0.904166295873229,0.998263694715803,False
HOXB4,HOXB4,HOX,Oligo,0.0343498299286074,0.859098253926715,0.998263694715803,False
HOXB6,HOXB6,HOX,Oligo,0.109781651089222,0.596740922300288,0.998263694715803,False
HOXB7,HOXB7,HOX,Oligo,0.0800405354514276,0.720028195835117,0.998263694715803,False
HOXB8,HOXB8,HOX,Oligo,0.0399201046406904,0.754291672127843,0.998263694715803,False
HOXB9,HOXB9,HOX,Oligo,0.0006235706746794,0.996686658863171,0.998263694715803,False
HOXC4,HOXC4,HOX,Oligo,0.0088796466320478,0.956372581707556,0.998263694715803,False
HOXC8,HOXC8,HOX,Oligo,0.0421591631821101,0.803923655988848,0.998263694715803,False
HOXD10,HOXD10,HOX,Oligo,-0.0181219725233996,0.894473980978678,0.998263694715803,False
HOXD4,HOXD4,HOX,Oligo,0.0336506225801142,0.839280499541714,0.998263694715803,False
IKZF1,IKZF1,other,Oligo,0.196901616749787,0.576360600921024,0.998263694715803,False
IRF6,IRF6,IRF,Oligo,0.0907319594843944,0.496631945655373,0.998263694715803,False
KLF10,KLF10,KLF-SP,Oligo,-0.0821866375469451,0.723463608218285,0.998263694715803,False
KLF11,KLF11,KLF-SP,Oligo,-0.0602959921536858,0.789777602681082,0.998263694715803,False
KLF15,KLF15,KLF-SP,Oligo,-0.0560498837652393,0.809573155218212,0.998263694715803,False
KLF17,KLF17,KLF-SP,Oligo,0.0210466656072023,0.934218188693881,0.998263694715803,False
KLF2,KLF2,KLF-SP,Oligo,-0.0982271971495721,0.6216654266048,0.998263694715803,False
KLF3,KLF3,KLF-SP,Oligo,-0.161777164724191,0.418515047163501,0.998263694715803,False
KLF6,KLF6,KLF-SP,Oligo,-0.163908112444389,0.441125238262445,0.998263694715803,False
LHX1,LHX1,homeobox-other,Oligo,0.0714107577119164,0.676927613964278,0.998263694715803,False
LHX5,LHX5,homeobox-other,Oligo,0.102347638234098,0.642472748666635,0.998263694715803,False
MAF,MAF,other,Oligo,0.0091050257215423,0.961774815161608,0.998263694715803,False
MAFA,MAFA,other,Oligo,-0.0118025504094461,0.948810860822711,0.998263694715803,False
MAZ,MAZ,other,Oligo,0.0540583831050302,0.82192621508663,0.998263694715803,False
MSANTD3,MSANTD3,other,Oligo,-0.0737724247105139,0.735580421642885,0.998263694715803,False
MSGN1,MSGN1,other,Oligo,0.0120728616998165,0.935775315626882,0.998263694715803,False
NFATC4,NFATC4,other,Oligo,0.107232906128002,0.679866608533427,0.998263694715803,False
NFIC(var.2),NFIC,other,Oligo,0.0714142526900917,0.744426069269308,0.998263694715803,False
NFIX(var.2),NFIX,other,Oligo,0.109048450489102,0.609063001342656,0.998263694715803,False
NHLH2,NHLH2,bHLH-neural,Oligo,-0.11281060069956,0.454564829351403,0.998263694715803,False
NKX6-3,NKX6-3,homeobox-other,Oligo,-0.0048135344536506,0.982229984356326,0.998263694715803,False
NR1D1,NR1D1,NR,Oligo,-0.0552222595527924,0.617208794696381,0.998263694715803,False
NR1D2,NR1D2,NR,Oligo,-0.0125130612931408,0.92274227944711,0.998263694715803,False
NR1I2,NR1I2,NR,Oligo,-0.0451416991320169,0.765812201369782,0.998263694715803,False
NR1I3,NR1I3,NR,Oligo,0.110627208980126,0.581513959662996,0.998263694715803,False
NR2C1,NR2C1,NR,Oligo,-0.102546389936751,0.306408366738839,0.998263694715803,False
NR2C2(var.2),NR2C2,NR,Oligo,-0.010282223101987,0.949320547298963,0.998263694715803,False
NR2F1(var.2),NR2F1,NR,Oligo,-0.0354171919175852,0.823527132103438,0.998263694715803,False
NR2F1(var.3),NR2F1,NR,Oligo,-0.0363111395660392,0.808309317114339,0.998263694715803,False
NR2F6(var.3),NR2F6,NR,Oligo,-0.0523682637966773,0.72925437348455,0.998263694715803,False
NR5A1,NR5A1,NR,Oligo,-0.0484577771684158,0.791356819624565,0.998263694715803,False
NR6A1,NR6A1,NR,Oligo,-0.0032283131073994,0.985648251340316,0.998263694715803,False
OSR1,OSR1,other,Oligo,-0.0794636707945785,0.618867452485962,0.998263694715803,False
OVOL1,OVOL1,other,Oligo,-0.0674916424664103,0.437153120275733,0.998263694715803,False
OVOL2,OVOL2,other,Oligo,-0.0757655882440268,0.348701003151698,0.998263694715803,False
PAX3(var.2),PAX3,homeobox-other,Oligo,-0.0461852807438323,0.602372376106458,0.998263694715803,False
PITX2,PITX2,other,Oligo,-0.0239637233148308,0.85150421763355,0.998263694715803,False
PLAGL2,PLAGL2,other,Oligo,0.0049099360122826,0.98084354564111,0.998263694715803,False
POU6F1(var.2),POU6F1,homeobox-other,Oligo,0.0656421691981581,0.78396479891579,0.998263694715803,False
PPARD,PPARD,NR,Oligo,-0.0237109612388693,0.886432456003753,0.998263694715803,False
RARB(var.3),RARB,NR,Oligo,-0.0480768118883282,0.684326308726702,0.998263694715803,False
RARG(var.3),RARG,NR,Oligo,-0.0107649657128144,0.924548772036163,0.998263694715803,False
RFX7,RFX7,RFX,Oligo,-0.0377425902719338,0.839631762770627,0.998263694715803,False
RXRB(var.2),RXRB,NR,Oligo,-0.101591134590152,0.36595839209781,0.998263694715803,False
RXRG(var.2),RXRG,NR,Oligo,-0.0862986703389219,0.453664808675186,0.998263694715803,False
SMAD5,SMAD5,SMAD,Oligo,-0.023048717536102,0.831141368867456,0.998263694715803,False
SNAI1,SNAI1,other,Oligo,-0.160403504542387,0.410993292004906,0.998263694715803,False
SNAI3,SNAI3,other,Oligo,-0.148616190170084,0.385296100259729,0.998263694715803,False
SOHLH2,SOHLH2,other,Oligo,0.0137338433363623,0.875504629006358,0.998263694715803,False
SOX12,SOX12,SOX,Oligo,-0.0568299883459683,0.473134226303319,0.998263694715803,False
SOX14,SOX14,SOX,Oligo,-0.121389664690641,0.235058804227795,0.998263694715803,False
SOX18,SOX18,SOX,Oligo,-0.0919957506708906,0.309444725682916,0.998263694715803,False
SP9,SP9,KLF-SP,Oligo,-0.0491949282331783,0.823890750333007,0.998263694715803,False
TBX18,TBX18,other,Oligo,-0.118372697193125,0.594746591478589,0.998263694715803,False
TBX3,TBX3,other,Oligo,-0.0660688626603751,0.682682733304222,0.998263694715803,False
TBX6,TBX6,other,Oligo,-0.0930133912356737,0.503101155606748,0.998263694715803,False
TCF21(var.2),TCF21,other,Oligo,-0.0302608452099687,0.807636385866449,0.998263694715803,False
TFAP2E,TFAP2E,other,Oligo,0.0085436465008663,0.970789348483146,0.998263694715803,False
TFAP4(var.2),TFAP4,other,Oligo,0.0085781231480519,0.944413453396771,0.998263694715803,False
TGIF2LX,TGIF2LX,other,Oligo,-0.0731558585371043,0.563993599325295,0.998263694715803,False
TGIF2LY,TGIF2LY,other,Oligo,-0.048038292350612,0.727403442222145,0.998263694715803,False
THAP11,THAP11,other,Oligo,-0.113467024193902,0.484702190064212,0.998263694715803,False
THRB,THRB,NR,Oligo,-0.0621411656897636,0.721935029521082,0.998263694715803,False
THRB(var.2),THRB,NR,Oligo,-0.0254628240203522,0.876028379560799,0.998263694715803,False
THRB(var.3),THRB,NR,Oligo,-0.0755450823505013,0.619609238187539,0.998263694715803,False
TLX2,TLX2,other,Oligo,0.0988055483681994,0.613462551886482,0.998263694715803,False
VEZF1,VEZF1,other,Oligo,0.0474067727372354,0.758618119733067,0.998263694715803,False
ZBTB26,ZBTB26,ZBTB,Oligo,0.0402629913227986,0.871115176119894,0.998263694715803,False
ZBTB32,ZBTB32,ZBTB,Oligo,-0.130806695054867,0.306006137993444,0.998263694715803,False
ZBTB6,ZBTB6,ZBTB,Oligo,-0.0448548164145779,0.832935552129517,0.998263694715803,False
ZFP57,ZFP57,other,Oligo,-0.0210366911315115,0.884047530786267,0.998263694715803,False
ZIC5,ZIC5,other,Oligo,-0.0517946508525153,0.809361838193843,0.998263694715803,False
ZKSCAN1,ZKSCAN1,ZNF-KRAB,Oligo,-0.0573116831971418,0.682486684542644,0.998263694715803,False
ZNF135,ZNF135,ZNF-KRAB,Oligo,-0.158275400592794,0.199039461993638,0.998263694715803,False
ZNF136,ZNF136,ZNF-KRAB,Oligo,0.0802716331153159,0.689140769668979,0.998263694715803,False
ZNF140,ZNF140,ZNF-KRAB,Oligo,-0.0531867556147731,0.783878128849941,0.998263694715803,False
ZNF274,ZNF274,ZNF-KRAB,Oligo,0.039742368959624,0.844763873597269,0.998263694715803,False
ZNF317,ZNF317,ZNF-KRAB,Oligo,0.0124408704998242,0.95742352987919,0.998263694715803,False
ZNF382,ZNF382,ZNF-KRAB,Oligo,-0.0733297323571565,0.652456430160844,0.998263694715803,False
ZNF460,ZNF460,ZNF-KRAB,Oligo,-0.0421792450764911,0.79992041402681,0.998263694715803,False
ZNF528,ZNF528,ZNF-KRAB,Oligo,0.0562203489554435,0.820969715425275,0.998263694715803,False
ZNF682,ZNF682,ZNF-KRAB,Oligo,-0.0465022088967901,0.831018509683922,0.998263694715803,False
ZNF684,ZNF684,ZNF-KRAB,Oligo,0.0240070607094734,0.913033528836589,0.998263694715803,False
ZNF75D,ZNF75D,ZNF-KRAB,Oligo,-0.0636292142798789,0.808104610045292,0.998263694715803,False
ZSCAN29,ZSCAN29,ZNF-KRAB,Oligo,-0.0643930776619007,0.654214860870011,0.998263694715803,False
ASCL1,ASCL1,other,Oligo,-0.0413798269280206,0.828964998583997,0.998263694715803,False
ATF3,ATF3,other,Oligo,-0.0496506387640542,0.672741966388689,0.998263694715803,False
BARHL1,BARHL1,homeobox-other,Oligo,-0.0185119093904511,0.815131341923273,0.998263694715803,False
BATF::JUN,BATF,AP-1,Oligo,0.157953373440711,0.571577310994159,0.998263694715803,False
BATF::JUN,JUN,AP-1,Oligo,0.157953373440711,0.571577310994159,0.998263694715803,False
BCL6,BCL6,other,Oligo,0.0292608896903324,0.878098166805092,0.998263694715803,False
CDX1,CDX1,other,Oligo,0.0470525578712558,0.813559645387429,0.998263694715803,False
E2F2,E2F2,E2F-DP,Oligo,-0.0740940294717913,0.123157311357202,0.998263694715803,False
E2F3,E2F3,E2F-DP,Oligo,0.0499947635428316,0.358398218039288,0.998263694715803,False
E2F4,E2F4,E2F-DP,Oligo,0.0079354221452209,0.909459551397017,0.998263694715803,False
EMX1,EMX1,homeobox-other,Oligo,0.0860449608264297,0.632261860561624,0.998263694715803,False
FOXD2,FOXD2,FOX,Oligo,0.101396176266328,0.630974182874492,0.998263694715803,False
GATA5,GATA5,GATA,Oligo,-0.0450517345511493,0.721313299290191,0.998263694715803,False
GFI1,GFI1,other,Oligo,-0.0320543837737941,0.861252278968992,0.998263694715803,False
GLI2,GLI2,other,Oligo,-0.102894603263422,0.607848244372753,0.998263694715803,False
GSX2,GSX2,homeobox-other,Oligo,0.0860449608264297,0.632261860561624,0.998263694715803,False
HES1,HES1,bHLH-neural,Oligo,0.0525221762608009,0.730468608558243,0.998263694715803,False
HES2,HES2,bHLH-neural,Oligo,0.0472268078132511,0.644559004281966,0.998263694715803,False
HOXA13,HOXA13,HOX,Oligo,0.016256835805557,0.930494838276768,0.998263694715803,False
HOXA2,HOXA2,HOX,Oligo,0.0584006399928959,0.759468125914536,0.998263694715803,False
HOXA5,HOXA5,HOX,Oligo,0.033258709175314,0.839905042653093,0.998263694715803,False
HOXA9,HOXA9,HOX,Oligo,0.0222551307320354,0.740421815465178,0.998263694715803,False
HOXB2,HOXB2,HOX,Oligo,0.0860449608264297,0.632261860561624,0.998263694715803,False
HOXB5,HOXB5,HOX,Oligo,0.033258709175314,0.839905042653093,0.998263694715803,False
HOXC9,HOXC9,HOX,Oligo,-0.0071653350627576,0.959129486328704,0.998263694715803,False
HOXD13,HOXD13,HOX,Oligo,-0.0066081053950873,0.965621832462781,0.998263694715803,False
HOXD3,HOXD3,HOX,Oligo,0.0860449608264297,0.632261860561624,0.998263694715803,False
HOXD8,HOXD8,HOX,Oligo,0.0143665266485026,0.904166295873229,0.998263694715803,False
HOXD9,HOXD9,HOX,Oligo,0.0510200634555414,0.82786695544605,0.998263694715803,False
JUNB(var.2),JUNB,AP-1,Oligo,-0.0528781484513204,0.590676784892952,0.998263694715803,False
LHX9,LHX9,homeobox-other,Oligo,0.0988055483681994,0.613462551886482,0.998263694715803,False
LMX1A,LMX1A,other,Oligo,0.0980760226143791,0.617298259919479,0.998263694715803,False
LMX1B,LMX1B,other,Oligo,0.12094887160812,0.629081017494593,0.998263694715803,False
NEUROG1,NEUROG1,bHLH-neural,Oligo,-0.0327432987230387,0.826384364437705,0.998263694715803,False
NRL,NRL,other,Oligo,-3.17814880996248e-05,0.99986708493189,0.99986708493189,False
PITX1,PITX1,other,Oligo,0.019564935571006,0.893563203465087,0.998263694715803,False
PRRX2,PRRX2,other,Oligo,0.0988055483681994,0.613462551886482,0.998263694715803,False
SOX4,SOX4,SOX,Oligo,-0.079616223540835,0.47513196263585,0.998263694715803,False
SOX8,SOX8,SOX,Oligo,-0.117255557780542,0.403565742269665,0.998263694715803,False
SP1,SP1,KLF-SP,Oligo,-0.142319025166375,0.473531798895052,0.998263694715803,False
SP2,SP2,KLF-SP,Oligo,-0.0546820880642576,0.8152003485557,0.998263694715803,False
SP3,SP3,KLF-SP,Oligo,-0.0779268592187258,0.718088191491551,0.998263694715803,False
TCFL5,TCFL5,other,Oligo,0.0737554148964811,0.689602489917141,0.998263694715803,False
TFEC,TFEC,other,Oligo,0.165627276041004,0.166827362846675,0.998263694715803,False
ZNF740,ZNF740,ZNF-KRAB,Oligo,0.0461001972914685,0.819656744651577,0.998263694715803,False
ASCL1(var.2),ASCL1,other,Oligo,-0.0942774009705244,0.671764114281326,0.998263694715803,False
ATF2,ATF2,other,Oligo,-0.0377973846972918,0.698511660664329,0.998263694715803,False
BACH1,BACH1,other,Oligo,0.065591150013003,0.792221914503816,0.998263694715803,False
BATF,BATF,AP-1,Oligo,0.163130319510118,0.568265048600251,0.998263694715803,False
BHLHE22(var.2),BHLHE22,bHLH-neural,Oligo,-0.0830626794572424,0.5782276180933,0.998263694715803,False
CEBPG(var.2),CEBPG,CEBP,Oligo,0.0413918105892955,0.820740605300537,0.998263694715803,False
EBF3,EBF3,other,Oligo,-0.01623232776423,0.946417357385521,0.998263694715803,False
HAND2,HAND2,bHLH-neural,Oligo,-0.164071843108613,0.335845879548683,0.998263694715803,False
MEIS1(var.2),MEIS1,homeobox-other,Oligo,0.0327020689284245,0.875692642059241,0.998263694715803,False
MEIS2(var.2),MEIS2,homeobox-other,Oligo,0.0708607605293344,0.771209650742922,0.998263694715803,False
MYF5,MYF5,bHLH-neural,Oligo,-0.163492308399254,0.254870859749033,0.998263694715803,False
NEUROG2(var.2),NEUROG2,bHLH-neural,Oligo,-0.164904675661006,0.439791381736058,0.998263694715803,False
NFIB,NFIB,other,Oligo,0.0753132145444194,0.749511825768959,0.998263694715803,False
NFYC,NFYC,other,Oligo,-0.0521751993646723,0.668267129463338,0.998263694715803,False
NKX2-2,NKX2-2,homeobox-other,Oligo,-0.0149276540450129,0.942788872381471,0.998263694715803,False
OSR2,OSR2,other,Oligo,0.0138542726984724,0.95859782438771,0.998263694715803,False
PRDM4,PRDM4,other,Oligo,0.0580446042142285,0.843222560506831,0.998263694715803,False
TCF12(var.2),TCF12,bHLH-neural,Oligo,-0.118838592508311,0.594895676125837,0.998263694715803,False
ZBTB12,ZBTB12,ZBTB,Oligo,-0.0133710767187952,0.941763001931547,0.998263694715803,False
ZBTB14,ZBTB14,ZBTB,Oligo,-0.0376681828468237,0.872560623100471,0.998263694715803,False
ZFP42,ZFP42,other,Oligo,-0.114888354361657,0.289907175350745,0.998263694715803,False
ZKSCAN5,ZKSCAN5,ZNF-KRAB,Oligo,0.0556401048786566,0.849794888140937,0.998263694715803,False
ZNF148,ZNF148,ZNF-KRAB,Oligo,0.0353148426720348,0.876806842088,0.998263694715803,False
ZNF16,ZNF16,ZNF-KRAB,Oligo,0.0139115526646133,0.952522352806113,0.998263694715803,False
ZNF341,ZNF341,ZNF-KRAB,Oligo,-0.045119360097705,0.844465682111235,0.998263694715803,False
ZNF449,ZNF449,ZNF-KRAB,Oligo,-0.0424091518651696,0.834524059928137,0.998263694715803,False
ZNF652,ZNF652,ZNF-KRAB,Oligo,0.0562417012956301,0.803838998217106,0.998263694715803,False
FOXA3,FOXA3,FOX,Oligo,0.0853198878810982,0.588722606859255,0.998263694715803,False
ATF4,ATF4,other,Oligo,0.0325194884214292,0.870928613206694,0.998263694715803,False
BATF3,BATF3,AP-1,Oligo,0.150342964278175,0.603812106731135,0.998263694715803,False
CDX2,CDX2,other,Oligo,0.0362575024312809,0.863908855200933,0.998263694715803,False
CEBPA,CEBPA,CEBP,Oligo,0.150580816273522,0.548507265292981,0.998263694715803,False
CEBPD,CEBPD,CEBP,Oligo,0.169458725665952,0.497267083869417,0.998263694715803,False
CREB1,CREB1,other,Oligo,-0.0728859137039222,0.563786222347665,0.998263694715803,False
CTCFL,CTCFL,CTCF,Oligo,-0.0739346666530808,0.704549906395256,0.998263694715803,False
E2F6,E2F6,E2F-DP,Oligo,0.0095194174243602,0.970729072427238,0.998263694715803,False
EBF1,EBF1,other,Oligo,-0.0111987790883423,0.964454687680796,0.998263694715803,False
EGR1,EGR1,EGR-WT1,Oligo,-0.0557820812380686,0.823803241876251,0.998263694715803,False
EHF,EHF,ETS,Oligo,0.130300932417698,0.688006373236494,0.998263694715803,False
ELF1,ELF1,ETS,Oligo,0.0816601053164023,0.78350410554964,0.998263694715803,False
ELF3,ELF3,ETS,Oligo,0.122880320630954,0.697737523230774,0.998263694715803,False
ESRRA,ESRRA,NR,Oligo,-0.0312781496455296,0.868480611467006,0.998263694715803,False
ETV1,ETV1,ETS,Oligo,0.094771904452746,0.75953577707328,0.998263694715803,False
ETV4,ETV4,ETS,Oligo,0.124394852304106,0.69817144014695,0.998263694715803,False
ETV5,ETV5,ETS,Oligo,-0.126056458045022,0.320586623144369,0.998263694715803,False
FOSL1,FOSL1,AP-1,Oligo,0.131669642664185,0.603353458951729,0.998263694715803,False
FOXA1,FOXA1,FOX,Oligo,0.040859306275765,0.829974754849074,0.998263694715803,False
FOXA2,FOXA2,FOX,Oligo,0.0699314187232964,0.693745587966733,0.998263694715803,False
FOXK2,FOXK2,FOX,Oligo,0.101723103105228,0.527143840832955,0.998263694715803,False
FOXP1,FOXP1,FOX,Oligo,0.0811178124584398,0.638687557161542,0.998263694715803,False
GABPA,GABPA,ETS,Oligo,0.098923590914874,0.75438016528883,0.998263694715803,False
GATA1,GATA1,GATA,Oligo,0.0171427160257612,0.903279638586382,0.998263694715803,False
GATA4,GATA4,GATA,Oligo,-0.0393350587534324,0.805725118520194,0.998263694715803,False
GATA6,GATA6,GATA,Oligo,-0.0027580648560497,0.985817192141061,0.998263694715803,False
GRHL2,GRHL2,other,Oligo,0.0816309989940065,0.734527863249732,0.998263694715803,False
HLF,HLF,other,Oligo,0.0417758564537245,0.846996488722397,0.998263694715803,False
HNF4A,HNF4A,NR,Oligo,0.0781837543612575,0.705529587311118,0.998263694715803,False
HNF4G,HNF4G,NR,Oligo,0.0812892602409485,0.698382465653756,0.998263694715803,False
HOXB13,HOXB13,HOX,Oligo,0.0720526375567878,0.770948596600874,0.998263694715803,False
JUNB,JUNB,AP-1,Oligo,0.132177415650908,0.593611253661384,0.998263694715803,False
JUND,JUND,AP-1,Oligo,0.141288601576021,0.558828929007944,0.998263694715803,False
KLF4,KLF4,KLF-SP,Oligo,0.0118597025896235,0.954849857117008,0.998263694715803,False
KLF9,KLF9,KLF-SP,Oligo,-0.0537835283464673,0.819735947584602,0.998263694715803,False
LHX2,LHX2,homeobox-other,Oligo,0.0885603908887502,0.679557172839765,0.998263694715803,False
MAFF,MAFF,other,Oligo,0.0409313784689237,0.873518030357727,0.998263694715803,False
MAFG,MAFG,other,Oligo,0.0411944498041658,0.870059794204987,0.998263694715803,False
MAFK,MAFK,other,Oligo,-0.0701032862230001,0.663453746657761,0.998263694715803,False
MEF2A,MEF2A,other,Oligo,0.04370205375985,0.867298953914378,0.998263694715803,False
MITF,MITF,bHLH-other,Oligo,0.141712905668915,0.148099193138717,0.998263694715803,False
MXI1,MXI1,bHLH-other,Oligo,0.0179541885254542,0.908687803264891,0.998263694715803,False
MYOD1,MYOD1,bHLH-neural,Oligo,-0.16313716819895,0.378198482841506,0.998263694715803,False
MYOG,MYOG,bHLH-neural,Oligo,-0.0560434898164909,0.726158102303204,0.998263694715803,False
MZF1,MZF1,other,Oligo,-0.0509373171601794,0.794627356902185,0.998263694715803,False
NFE2L1,NFE2L1,other,Oligo,0.0236727231637371,0.921256001201417,0.998263694715803,False
NFIL3,NFIL3,other,Oligo,0.0327673729664596,0.876171100874593,0.998263694715803,False
NFYB,NFYB,other,Oligo,0.0048684886076345,0.974238081326353,0.998263694715803,False
NKX2-5,NKX2-5,homeobox-other,Oligo,0.002271674711918,0.989863963161086,0.998263694715803,False
NR4A1,NR4A1,NR,Oligo,0.0387494112742969,0.863263123687315,0.998263694715803,False
ONECUT1,ONECUT1,other,Oligo,0.042233153242963,0.844834085765508,0.998263694715803,False
OTX2,OTX2,homeobox-other,Oligo,0.029521617127761,0.884510041119138,0.998263694715803,False
PBX2,PBX2,homeobox-other,Oligo,0.0717782845560629,0.772340304847508,0.998263694715803,False
PHOX2B,PHOX2B,other,Oligo,0.0890311545932893,0.75489746040562,0.998263694715803,False
PKNOX1,PKNOX1,homeobox-other,Oligo,-0.0867839186245182,0.584876553758849,0.998263694715803,False
POU2F3,POU2F3,homeobox-other,Oligo,0.0618865501807467,0.802727523240339,0.998263694715803,False
PRDM1,PRDM1,other,Oligo,0.10127147160814,0.759462564729117,0.998263694715803,False
RFX1,RFX1,RFX,Oligo,0.0519749825618936,0.859097233227553,0.998263694715803,False
RFX3,RFX3,RFX,Oligo,0.0149703819213909,0.960524236975704,0.998263694715803,False
RUNX3,RUNX3,RUNX,Oligo,0.0501140662510986,0.799861549551654,0.998263694715803,False
SCRT1,SCRT1,other,Oligo,-0.0037218597327328,0.983424416245597,0.998263694715803,False
SCRT2,SCRT2,other,Oligo,0.0258267029108663,0.889098096583258,0.998263694715803,False
SNAI2,SNAI2,other,Oligo,-0.148367583143447,0.35829645218271,0.998263694715803,False
SOX2,SOX2,SOX,Oligo,-0.125944056676393,0.2545506669553,0.998263694715803,False
SPI1,SPI1,ETS,Oligo,0.248119720174843,0.519951210729571,0.998263694715803,False
SPIB,SPIB,ETS,Oligo,0.205650927242604,0.570242928167475,0.998263694715803,False
SREBF1(var.2),SREBF1,bHLH-other,Oligo,-0.0469917023709297,0.543350904732227,0.998263694715803,False
TCF3,TCF3,bHLH-neural,Oligo,-0.119559388619916,0.592305003511097,0.998263694715803,False
TCF4,TCF4,bHLH-neural,Oligo,-0.13058098437708,0.568620154881145,0.998263694715803,False
TCF7,TCF7,TCF-LEF,Oligo,0.150007974195975,0.522555645199634,0.998263694715803,False
TEAD1,TEAD1,TEAD,Oligo,0.018937149874663,0.93221895502138,0.998263694715803,False
TEAD4,TEAD4,TEAD,Oligo,0.0135795708952582,0.958139367291352,0.998263694715803,False
TFAP2A,TFAP2A,other,Oligo,-0.0563883040692131,0.802469329620906,0.998263694715803,False
TFAP2C(var.2),TFAP2C,other,Oligo,-0.0632184603682558,0.791585440451994,0.998263694715803,False
TWIST1,TWIST1,TWIST,Oligo,-0.136097466292277,0.345399603009338,0.998263694715803,False
USF1,USF1,bHLH-other,Oligo,0.153788312297797,0.212788991471788,0.998263694715803,False
USF2,USF2,bHLH-other,Oligo,0.181182092079446,0.146782891740414,0.998263694715803,False
YY2,YY2,other,Oligo,-0.173899439583803,0.077128846715396,0.998263694715803,False
ZNF263,ZNF263,ZNF-KRAB,Oligo,0.0469590629970658,0.854249785471096,0.998263694715803,False
CREM,CREM,other,Oligo,-0.0826119237049752,0.384440810664283,0.998263694715803,False
FOXF2,FOXF2,FOX,OPC,0.155724308593247,0.181947737975396,0.999690290203973,False
FOXD1,FOXD1,FOX,OPC,0.0948701390272268,0.48514381228808,0.999690290203973,False
IRF2,IRF2,IRF,OPC,0.116743459934985,0.422136039926461,0.999690290203973,False
MZF1(var.2),MZF1,other,OPC,0.024261406983658,0.898272739131958,0.999690290203973,False
