"motif","tf","celltype","dz","p","padj"
"MA1155.1","ZSCAN4","Oligo",0.0358939702648415,0.742986425339367,1
"MA0037.3","GATA3","Oligo",-0.0174543339898431,0.962566844919786,1
"MA0099.3","FOS::JUN","Oligo",0.125604538077145,0.4234471410942,1
"MA1126.1","FOS::JUN(var.2)","Oligo",-0.0598803335097828,0.962566844919786,1
"MA1127.1","FOSB::JUN","Oligo",-0.0475013296626592,0.962566844919786,1
"MA1128.1","FOSL1::JUN","Oligo",0.12173185056396,0.814808720691074,1
"MA1129.1","FOSL1::JUN(var.2)","Oligo",-0.0332091014428916,0.742986425339367,1
"MA1130.1","FOSL2::JUN","Oligo",0.120724463045852,0.541423282599753,1
"MA1131.1","FOSL2::JUN(var.2)","Oligo",-0.0670460709671808,0.742986425339367,1
"MA1132.1","JUN::JUNB","Oligo",0.0647111758059157,0.814808720691074,1
"MA1133.1","JUN::JUNB(var.2)","Oligo",-0.0653046969664535,0.672974084738791,1
"MA1134.1","FOS::JUNB","Oligo",0.140028433666792,0.4234471410942,1
"MA1135.1","FOSB::JUNB","Oligo",0.13293144512454,0.541423282599753,1
"MA1136.1","FOSB::JUNB(var.2)","Oligo",-0.0421551231244532,0.962566844919786,1
"MA1137.1","FOSL1::JUNB","Oligo",0.118740808874352,0.605841217605923,1
"MA1138.1","FOSL2::JUNB","Oligo",0.128963405647916,0.480707527766351,1
"MA1139.1","FOSL2::JUNB(var.2)","Oligo",-0.0180182181245889,0.541423282599753,1
"MA1141.1","FOS::JUND","Oligo",0.11881872877357,0.541423282599753,1
"MA1142.1","FOSL1::JUND","Oligo",0.114369660662368,0.541423282599753,1
"MA1143.1","FOSL1::JUND(var.2)","Oligo",-0.0558149003817308,0.480707527766351,1
"MA1144.1","FOSL2::JUND","Oligo",0.134755289556183,0.370382558617853,1
"MA1145.1","FOSL2::JUND(var.2)","Oligo",-0.0566770164615734,0.742986425339367,1
"MA1146.1","NR1H4::RXRA","Oligo",0.0320714846579822,0.814808720691074,1
"MA1147.1","NR4A2::RXRA","Oligo",-0.00979476469996321,0.962566844919786,1
"MA1148.1","PPARA::RXRA","Oligo",0.00637335972610242,0.814808720691074,1
"MA1149.1","RARA::RXRG","Oligo",-0.0575250609916497,0.742986425339367,1
"MA1150.1","RORB","Oligo",0.128702259565982,0.541423282599753,1
"MA1151.1","RORC","Oligo",0.143478702656307,0.605841217605923,1
"MA1152.1","SOX15","Oligo",-0.0118059887361744,0.742986425339367,1
"MA0831.2","TFE3","Oligo",0.199835004204637,0.046400658165364,1
"MA0693.2","VDR","Oligo",-0.0416880135783083,0.814808720691074,1
"MA1418.1","IRF3","Oligo",0.195280646747183,0.962566844919786,1
"MA1419.1","IRF4","Oligo",0.179488347724861,0.814808720691074,1
"MA1420.1","IRF5","Oligo",0.0941277693482233,0.962566844919786,1
"MA1421.1","TCF7L1","Oligo",0.0798541783924288,1,1
"MA1463.1","ARGFX","Oligo",0.111289998953611,1,1
"MA1464.1","ARNT2","Oligo",0.108628055935682,0.370382558617853,1
"MA1466.1","ATF6","Oligo",-0.0255815696859316,0.742986425339367,1
"MA1467.1","ATOH1(var.2)","Oligo",-0.108306867722243,0.541423282599753,1
"MA1468.1","ATOH7","Oligo",-0.0302230706616677,0.672974084738791,1
"MA1101.2","BACH2","Oligo",0.121427422549033,0.321266968325792,1
"MA1470.1","BACH2(var.2)","Oligo",-0.0683261558544877,0.814808720691074,1
"MA1471.1","BARX2","Oligo",0.00480553792405825,0.962566844919786,1
"MA1472.1","BHLHA15(var.2)","Oligo",-0.103956135171676,0.605841217605923,1
"MA1473.1","CDX4","Oligo",0.0479008392082018,0.962566844919786,1
"MA1474.1","CREB3L4","Oligo",0.0115700066347115,0.888358700123406,1
"MA1475.1","CREB3L4(var.2)","Oligo",-0.0361924600863088,0.962566844919786,1
"MA1476.1","DLX5","Oligo",0.0908726695793554,0.742986425339367,1
"MA1478.1","DMRTA2","Oligo",0.00937079669709914,0.962566844919786,1
"MA1479.1","DMRTC2","Oligo",-0.00710340684212935,0.888358700123406,1
"MA1480.1","DPRX","Oligo",-0.0610324649244074,0.672974084738791,1
"MA1481.1","DRGX","Oligo",0.111509697311962,0.541423282599753,1
"MA1483.1","ELF2","Oligo",-0.168692818188037,0.113944878650761,1
"MA1484.1","ETS2","Oligo",-0.164522889736507,0.0592348827642945,1
"MA1485.1","FERD3L","Oligo",-0.00664421000743465,0.962566844919786,1
"MA1487.1","FOXE1","Oligo",0.0780223608304274,0.962566844919786,1
"MA1489.1","FOXN3","Oligo",0.127516087784815,0.541423282599753,1
"MA1491.1","GLI3","Oligo",-0.0820033703663771,0.480707527766351,1
"MA1493.1","HES6","Oligo",0.000991150819819292,0.888358700123406,1
"MA1494.1","HNF4A(var.2)","Oligo",-0.0190845272051229,0.742986425339367,1
"MA1495.1","HOXA1","Oligo",0.036883083430749,1,1
"MA1496.1","HOXA4","Oligo",0.0348721156585052,1,1
"MA1497.1","HOXA6","Oligo",0.0774505768886294,0.672974084738791,1
"MA1498.1","HOXA7","Oligo",0.0184774714330617,0.814808720691074,1
"MA1499.1","HOXB4","Oligo",0.0441999981495607,1,1
"MA1500.1","HOXB6","Oligo",0.124157981247993,0.541423282599753,1
"MA1501.1","HOXB7","Oligo",0.0788018224105327,0.962566844919786,1
"MA1502.1","HOXB8","Oligo",0.0406945344369197,0.888358700123406,1
"MA1503.1","HOXB9","Oligo",0.00409513367596115,0.962566844919786,1
"MA1504.1","HOXC4","Oligo",0.0199205590247504,0.962566844919786,1
"MA1505.1","HOXC8","Oligo",0.0505975394699835,1,1
"MA1506.1","HOXD10","Oligo",-0.0110024945941233,0.742986425339367,1
"MA1507.1","HOXD4","Oligo",0.0352855391117975,0.962566844919786,1
"MA1508.1","IKZF1","Oligo",0.190460822164675,0.814808720691074,1
"MA1509.1","IRF6","Oligo",0.0976199227994192,0.605841217605923,1
"MA1511.1","KLF10","Oligo",-0.0708175086098851,0.888358700123406,1
"MA1512.1","KLF11","Oligo",-0.0486154386396261,0.962566844919786,1
"MA1513.1","KLF15","Oligo",-0.0453081386300853,0.605841217605923,1
"MA1514.1","KLF17","Oligo",0.0162653761963435,0.962566844919786,1
"MA1515.1","KLF2","Oligo",-0.0801048900165173,0.672974084738791,1
"MA1516.1","KLF3","Oligo",-0.143193425293582,0.541423282599753,1
"MA1517.1","KLF6","Oligo",-0.142840853540675,0.672974084738791,1
"MA1518.1","LHX1","Oligo",0.0837425295284723,0.672974084738791,1
"MA1519.1","LHX5","Oligo",0.106219284462022,1,1
"MA1520.1","MAF","Oligo",0.00188075063900645,0.962566844919786,1
"MA1521.1","MAFA","Oligo",-0.0173039910659609,0.962566844919786,1
"MA1522.1","MAZ","Oligo",0.0618820972758773,0.962566844919786,1
"MA1523.1","MSANTD3","Oligo",-0.0763320959573507,0.672974084738791,1
"MA1524.1","MSGN1","Oligo",0.0200031427375242,1,1
"MA1525.1","NFATC4","Oligo",0.104274754346382,0.888358700123406,1
"MA1527.1","NFIC(var.2)","Oligo",0.0858388214575937,0.742986425339367,1
"MA1528.1","NFIX(var.2)","Oligo",0.114635126439047,0.672974084738791,1
"MA1529.1","NHLH2","Oligo",-0.109577441729979,0.605841217605923,1
"MA1530.1","NKX6-3","Oligo",0.00317927817485508,0.814808720691074,1
"MA1531.1","NR1D1","Oligo",-0.0354876467912984,0.605841217605923,1
"MA1532.1","NR1D2","Oligo",0.00445313175000975,1,1
"MA1533.1","NR1I2","Oligo",-0.0388129372696077,0.605841217605923,1
"MA1534.1","NR1I3","Oligo",0.0981077610568125,0.888358700123406,1
"MA1535.1","NR2C1","Oligo",-0.0947109751603413,0.541423282599753,1
"MA1536.1","NR2C2(var.2)","Oligo",-2.49396548963332e-05,0.888358700123406,1
"MA1537.1","NR2F1(var.2)","Oligo",-0.0413213092503871,0.962566844919786,1
"MA1538.1","NR2F1(var.3)","Oligo",-0.0313576911900214,0.742986425339367,1
"MA1539.1","NR2F6(var.3)","Oligo",-0.0509487765943563,0.480707527766351,1
"MA1540.1","NR5A1","Oligo",-0.0470103494182394,0.742986425339367,1
"MA1541.1","NR6A1","Oligo",-0.00692608330503719,1,1
"MA1542.1","OSR1","Oligo",-0.0710749264672912,0.672974084738791,1
"MA1544.1","OVOL1","Oligo",-0.0680452662981742,0.370382558617853,1
"MA1545.1","OVOL2","Oligo",-0.0768302884665637,0.276593994241053,1
"MA1546.1","PAX3(var.2)","Oligo",-0.0347680852298216,0.480707527766351,1
"MA1547.1","PITX2","Oligo",-0.0153429797812486,0.672974084738791,1
"MA1548.1","PLAGL2","Oligo",0.0082446555281257,0.814808720691074,1
"MA1549.1","POU6F1(var.2)","Oligo",0.0718625203110124,0.742986425339367,1
"MA1550.1","PPARD","Oligo",-0.0261403506626688,0.888358700123406,1
"MA1552.1","RARB(var.3)","Oligo",-0.0559183056115173,0.742986425339367,1
"MA1553.1","RARG(var.3)","Oligo",-0.0170949503962277,0.962566844919786,1
"MA1554.1","RFX7","Oligo",-0.0288125173073206,0.814808720691074,1
"MA1555.1","RXRB(var.2)","Oligo",-0.0952873191526616,0.480707527766351,1
"MA1556.1","RXRG(var.2)","Oligo",-0.074505865603456,0.541423282599753,1
"MA1557.1","SMAD5","Oligo",-0.0252995234668746,0.541423282599753,1
"MA1558.1","SNAI1","Oligo",-0.15507038678565,0.4234471410942,1
"MA1559.1","SNAI3","Oligo",-0.133991228578211,0.480707527766351,1
"MA1560.1","SOHLH2","Oligo",0.0148059093126286,0.742986425339367,1
"MA1561.1","SOX12","Oligo",-0.0282947793199897,0.605841217605923,1
"MA1562.1","SOX14","Oligo",-0.1018926291594,0.321266968325792,1
"MA1563.1","SOX18","Oligo",-0.0722691520401924,0.4234471410942,1
"MA1564.1","SP9","Oligo",-0.0293290967842103,0.888358700123406,1
"MA1565.1","TBX18","Oligo",-0.104738617575443,0.672974084738791,1
"MA1566.1","TBX3","Oligo",-0.0567935322096036,0.814808720691074,1
"MA1567.1","TBX6","Oligo",-0.0831330271994471,0.541423282599753,1
"MA1568.1","TCF21(var.2)","Oligo",-0.032876926812691,0.814808720691074,1
"MA1569.1","TFAP2E","Oligo",0.00860413033607221,0.888358700123406,1
"MA1570.1","TFAP4(var.2)","Oligo",0.0117900469279176,0.742986425339367,1
"MA1571.1","TGIF2LX","Oligo",-0.0772188654004163,0.605841217605923,1
"MA1572.1","TGIF2LY","Oligo",-0.0512144172343985,0.742986425339367,1
"MA1573.1","THAP11","Oligo",-0.105954051165461,0.480707527766351,1
"MA1574.1","THRB","Oligo",-0.0730302952192383,0.672974084738791,1
"MA1575.1","THRB(var.2)","Oligo",-0.0205157072539831,0.888358700123406,1
"MA1576.1","THRB(var.3)","Oligo",-0.0862496849280573,0.742986425339367,1
"MA1577.1","TLX2","Oligo",0.101643658017612,1,1
"MA1578.1","VEZF1","Oligo",0.063538491008606,0.888358700123406,1
"MA1579.1","ZBTB26","Oligo",0.0415155307072232,0.962566844919786,1
"MA1580.1","ZBTB32","Oligo",-0.12072583313326,0.4234471410942,1
"MA1581.1","ZBTB6","Oligo",-0.0327403486198002,0.888358700123406,1
"MA1583.1","ZFP57","Oligo",-0.0333943473273866,0.605841217605923,1
"MA1584.1","ZIC5","Oligo",-0.0451836589399506,0.742986425339367,1
"MA1585.1","ZKSCAN1","Oligo",-0.0472846656422556,0.605841217605923,1
"MA1587.1","ZNF135","Oligo",-0.142934217323731,0.321266968325792,1
"MA1588.1","ZNF136","Oligo",0.0707673742373329,0.672974084738791,1
"MA1589.1","ZNF140","Oligo",-0.0331966786793415,0.962566844919786,1
"MA1592.1","ZNF274","Oligo",0.0397568592100709,0.814808720691074,1
"MA1593.1","ZNF317","Oligo",0.0160857598096999,1,1
"MA1594.1","ZNF382","Oligo",-0.0649113873323275,0.605841217605923,1
"MA1596.1","ZNF460","Oligo",-0.0282317820619807,0.814808720691074,1
"MA1597.1","ZNF528","Oligo",0.0518603462875926,0.888358700123406,1
"MA1599.1","ZNF682","Oligo",-0.0413569592650302,0.742986425339367,1
"MA1600.1","ZNF684","Oligo",0.0237244560892651,0.888358700123406,1
"MA1601.1","ZNF75D","Oligo",-0.05689373074462,0.742986425339367,1
"MA1602.1","ZSCAN29","Oligo",-0.0678155885041071,0.672974084738791,1
"MA1100.2","ASCL1","Oligo",-0.0377057279672764,0.742986425339367,1
"MA0605.2","ATF3","Oligo",-0.0317566223895467,0.742986425339367,1
"MA0877.2","BARHL1","Oligo",-0.0188080263348618,0.672974084738791,1
"MA0462.2","BATF::JUN","Oligo",0.147460890437567,0.672974084738791,1
"MA0463.2","BCL6","Oligo",0.0280600492075262,0.888358700123406,1
"MA0878.2","CDX1","Oligo",0.0488257522189978,0.962566844919786,1
"MA0864.2","E2F2","Oligo",-0.0697558497614477,0.235870012340601,1
"MA0469.3","E2F3","Oligo",0.0550442938457854,0.4234471410942,1
"MA0470.2","E2F4","Oligo",0.0150071396567658,0.888358700123406,1
"MA0612.2","EMX1","Oligo",0.101443611789827,0.541423282599753,1
"MA0847.2","FOXD2","Oligo",0.120303753858917,0.888358700123406,1
"MA0766.2","GATA5","Oligo",-0.0523472150449034,0.672974084738791,1
"MA0038.2","GFI1","Oligo",-0.024525400632949,0.814808720691074,1
"MA0734.2","GLI2","Oligo",-0.102628159859165,0.541423282599753,1
"MA0893.2","GSX2","Oligo",0.101443611789827,0.541423282599753,1
"MA1099.2","HES1","Oligo",0.0662409928345324,1,1
"MA0616.2","HES2","Oligo",0.049142457180838,0.962566844919786,1
"MA0650.2","HOXA13","Oligo",0.0207261826801364,0.962566844919786,1
"MA0900.2","HOXA2","Oligo",0.0695441085009268,0.888358700123406,1
"MA0158.2","HOXA5","Oligo",0.036883083430749,1,1
"MA0594.2","HOXA9","Oligo",0.0354852039501937,0.605841217605923,1
"MA0902.2","HOXB2","Oligo",0.101443611789827,0.541423282599753,1
"MA0904.2","HOXB5","Oligo",0.036883083430749,1,1
"MA0485.2","HOXC9","Oligo",0.00418337214965431,0.888358700123406,1
"MA0909.2","HOXD13","Oligo",-0.00252453537065195,0.814808720691074,1
"MA0912.2","HOXD3","Oligo",0.101443611789827,0.541423282599753,1
"MA0910.2","HOXD8","Oligo",0.0184774714330617,0.814808720691074,1
"MA0913.2","HOXD9","Oligo",0.0488755536839105,1,1
"MA1140.2","JUNB(var.2)","Oligo",-0.0350269873205949,0.814808720691074,1
"MA0701.2","LHX9","Oligo",0.101643658017612,1,1
"MA0702.2","LMX1A","Oligo",0.108833954583714,0.742986425339367,1
"MA0703.2","LMX1B","Oligo",0.125845605464746,0.814808720691074,1
"MA0623.2","NEUROG1","Oligo",-0.0291248705586977,0.742986425339367,1
"MA0842.2","NRL","Oligo",-0.00464964058851169,0.742986425339367,1
"MA0682.2","PITX1","Oligo",0.0257655858696388,1,1
"MA0075.3","PRRX2","Oligo",0.101643658017612,1,1
"MA0867.2","SOX4","Oligo",-0.0714902293626003,0.480707527766351,1
"MA0868.2","SOX8","Oligo",-0.0944634496422401,0.672974084738791,1
"MA0079.4","SP1","Oligo",-0.123089261770911,0.742986425339367,1
"MA0516.2","SP2","Oligo",-0.0379192164672848,0.814808720691074,1
"MA0746.2","SP3","Oligo",-0.0634031917958545,0.742986425339367,1
"MA0632.2","TCFL5","Oligo",0.0788471741107576,0.962566844919786,1
"MA0871.2","TFEC","Oligo",0.175981214943411,0.19958864664747,1
"MA0753.2","ZNF740","Oligo",0.0622716499984541,0.888358700123406,1
"MA1631.1","ASCL1(var.2)","Oligo",-0.102969826220653,0.605841217605923,1
"MA1632.1","ATF2","Oligo",-0.0262367170856861,0.962566844919786,1
"MA1633.1","BACH1","Oligo",0.0626254557684312,0.962566844919786,1
"MA1634.1","BATF","Oligo",0.151594836554664,0.742986425339367,1
"MA1635.1","BHLHE22(var.2)","Oligo",-0.0716963451227098,0.605841217605923,1
"MA1636.1","CEBPG(var.2)","Oligo",0.0394679777333682,0.814808720691074,1
"MA1637.1","EBF3","Oligo",-0.0119514212467016,0.888358700123406,1
"MA1638.1","HAND2","Oligo",-0.165826053594889,0.480707527766351,1
"MA1639.1","MEIS1(var.2)","Oligo",0.0409216681840684,0.962566844919786,1
"MA1640.1","MEIS2(var.2)","Oligo",0.0757167928602235,0.888358700123406,1
"MA1641.1","MYF5","Oligo",-0.158010309149884,0.370382558617853,1
"MA1642.1","NEUROG2(var.2)","Oligo",-0.158867595092567,0.480707527766351,1
"MA1643.1","NFIB","Oligo",0.0854816724983222,0.605841217605923,1
"MA1644.1","NFYC","Oligo",-0.0403833768835518,0.742986425339367,1
"MA1645.1","NKX2-2","Oligo",-0.00454578806982736,0.888358700123406,1
"MA1646.1","OSR2","Oligo",0.0148539632166842,1,1
"MA1647.1","PRDM4","Oligo",0.0650942896720116,0.888358700123406,1
"MA1648.1","TCF12(var.2)","Oligo",-0.127700429270585,0.541423282599753,1
"MA1649.1","ZBTB12","Oligo",-0.0139574614416892,0.888358700123406,1
"MA1650.1","ZBTB14","Oligo",-0.0312444531206894,0.605841217605923,1
"MA1651.1","ZFP42","Oligo",-0.0975863253053025,0.138790621143562,1
"MA1652.1","ZKSCAN5","Oligo",0.0520784965040272,0.962566844919786,1
"MA1653.1","ZNF148","Oligo",0.049343184252068,1,1
"MA1654.1","ZNF16","Oligo",0.0152110587825339,0.962566844919786,1
"MA1655.1","ZNF341","Oligo",-0.027971810061009,0.814808720691074,1
"MA1656.1","ZNF449","Oligo",-0.0381539330591117,0.742986425339367,1
"MA1657.1","ZNF652","Oligo",0.0745174514598204,0.888358700123406,1
"MA1683.1","FOXA3","Oligo",0.0921627768424158,0.742986425339367,1
"MA0833.2","ATF4","Oligo",0.0347046808236129,0.962566844919786,1
"MA0835.2","BATF3","Oligo",0.139362440615308,0.742986425339367,1
"MA0465.2","CDX2","Oligo",0.0296114470449515,0.888358700123406,1
"MA0102.4","CEBPA","Oligo",0.141647969984566,0.541423282599753,1
"MA0836.2","CEBPD","Oligo",0.163886232088344,0.541423282599753,1
"MA0018.4","CREB1","Oligo",-0.0543325291480829,0.814808720691074,1
"MA1102.2","CTCFL","Oligo",-0.0575095698677816,0.541423282599753,1
"MA0471.2","E2F6","Oligo",0.0205384047170037,0.888358700123406,1
"MA0154.4","EBF1","Oligo",-0.0100520008357778,0.814808720691074,1
"MA0162.4","EGR1","Oligo",-0.046203161221933,0.742986425339367,1
"MA0598.3","EHF","Oligo",0.125225274564476,0.888358700123406,1
"MA0473.3","ELF1","Oligo",0.0774797939896279,0.962566844919786,1
"MA0640.2","ELF3","Oligo",0.124071649825909,0.962566844919786,1
"MA0592.3","ESRRA","Oligo",-0.0219279310646353,0.742986425339367,1
"MA0761.2","ETV1","Oligo",0.0882159583805986,1,1
"MA0764.2","ETV4","Oligo",0.11731063428733,1,1
"MA0765.2","ETV5","Oligo",-0.10042858659209,0.235870012340601,1
"MA0477.2","FOSL1","Oligo",0.119158730590214,0.541423282599753,1
"MA0148.4","FOXA1","Oligo",0.0454075698439562,1,1
"MA0047.3","FOXA2","Oligo",0.0785443799962594,0.888358700123406,1
"MA1103.2","FOXK2","Oligo",0.109384391778242,0.605841217605923,1
"MA0481.3","FOXP1","Oligo",0.0920556668917856,0.742986425339367,1
"MA0062.3","GABPA","Oligo",0.104066533393928,0.962566844919786,1
"MA0035.4","GATA1","Oligo",0.0124946259246978,0.888358700123406,1
"MA0482.2","GATA4","Oligo",-0.0180599250376746,0.742986425339367,1
"MA1104.2","GATA6","Oligo",0.00571347826082411,0.962566844919786,1
"MA1105.2","GRHL2","Oligo",0.077865539913319,0.814808720691074,1
"MA0043.3","HLF","Oligo",0.0404903055806963,1,1
"MA0114.4","HNF4A","Oligo",0.0684798152909274,0.888358700123406,1
"MA0484.2","HNF4G","Oligo",0.0752930429747495,0.888358700123406,1
"MA0901.2","HOXB13","Oligo",0.0777012202568634,0.672974084738791,1
"MA0490.2","JUNB","Oligo",0.116787058184099,0.814808720691074,1
"MA0491.2","JUND","Oligo",0.126880306691546,0.605841217605923,1
"MA0039.4","KLF4","Oligo",0.0201267246364991,0.962566844919786,1
"MA1107.2","KLF9","Oligo",-0.043666660659567,0.888358700123406,1
"MA0700.2","LHX2","Oligo",0.0880256664216728,0.672974084738791,1
"MA0495.3","MAFF","Oligo",0.0408901917291227,0.888358700123406,1
"MA0659.2","MAFG","Oligo",0.0486457476740884,0.888358700123406,1
"MA0496.3","MAFK","Oligo",-0.0770661901314066,0.672974084738791,1
"MA0052.4","MEF2A","Oligo",0.0544228859780813,1,1
"MA0620.3","MITF","Oligo",0.145334381820011,0.138790621143562,1
"MA1108.2","MXI1","Oligo",0.0110914032830505,0.814808720691074,1
"MA0499.2","MYOD1","Oligo",-0.163436875364297,0.541423282599753,1
"MA0500.2","MYOG","Oligo",-0.0531641993685284,0.672974084738791,1
"MA0056.2","MZF1","Oligo",-0.0374704884759164,0.672974084738791,1
"MA0089.2","NFE2L1","Oligo",0.0110373740650252,0.888358700123406,1
"MA0025.2","NFIL3","Oligo",0.0356240345476219,0.962566844919786,1
"MA0502.2","NFYB","Oligo",0.0269206947313001,0.962566844919786,1
"MA0063.2","NKX2-5","Oligo",0.0121887755715939,1,1
"MA1112.2","NR4A1","Oligo",0.0396094289740072,0.814808720691074,1
"MA0679.2","ONECUT1","Oligo",0.0483533237678373,1,1
"MA0712.2","OTX2","Oligo",0.0288749683925184,0.888358700123406,1
"MA1113.2","PBX2","Oligo",0.0698352465482327,1,1
"MA0681.2","PHOX2B","Oligo",0.0898941020949404,0.888358700123406,1
"MA0782.2","PKNOX1","Oligo",-0.0702264100448664,0.962566844919786,1
"MA0627.2","POU2F3","Oligo",0.0674908058073656,0.962566844919786,1
"MA0508.3","PRDM1","Oligo",0.0992431192456098,1,1
"MA0509.2","RFX1","Oligo",0.0542910902436309,0.962566844919786,1
"MA0798.2","RFX3","Oligo",0.016452431544377,0.888358700123406,1
"MA0684.2","RUNX3","Oligo",0.0428055674374284,1,1
"MA0743.2","SCRT1","Oligo",-0.016550080624415,0.742986425339367,1
"MA0744.2","SCRT2","Oligo",0.014961465280317,1,1
"MA0745.2","SNAI2","Oligo",-0.147020823340785,0.541423282599753,1
"MA0143.4","SOX2","Oligo",-0.117007452670498,0.4234471410942,1
"MA0080.5","SPI1","Oligo",0.234186614054856,0.742986425339367,1
"MA0081.2","SPIB","Oligo",0.191792449190792,0.814808720691074,1
"MA0829.2","SREBF1(var.2)","Oligo",-0.0423459141750159,0.541423282599753,1
"MA0522.3","TCF3","Oligo",-0.127261616248755,0.541423282599753,1
"MA0830.2","TCF4","Oligo",-0.143351790339637,0.480707527766351,1
"MA0769.2","TCF7","Oligo",0.137015558579464,0.605841217605923,1
"MA0090.3","TEAD1","Oligo",0.0149043134950032,1,1
"MA0809.2","TEAD4","Oligo",0.0052666988890121,0.962566844919786,1
"MA0003.4","TFAP2A","Oligo",-0.0596400376686587,0.742986425339367,1
"MA0814.2","TFAP2C(var.2)","Oligo",-0.0683326107905363,0.742986425339367,1
"MA1123.2","TWIST1","Oligo",-0.121557520238254,0.4234471410942,1
"MA0093.3","USF1","Oligo",0.167613036227761,0.16717400246812,1
"MA0526.3","USF2","Oligo",0.195396807330559,0.16717400246812,1
"MA0748.2","YY2","Oligo",-0.144158383131495,0.19958864664747,1
"MA0528.2","ZNF263","Oligo",0.0613820221213129,1,1
"MA0609.2","CREM","Oligo",-0.0707292076471801,0.814808720691074,1
"MA0030.1","FOXF2","OPC",0.181373380670777,0.138790621143562,1
"MA0031.1","FOXD1","OPC",0.112484001894496,0.672974084738791,1
"MA0051.1","IRF2","OPC",0.141896314201147,0.4234471410942,1
"MA0057.1","MZF1(var.2)","OPC",0.0423157287177101,0.742986425339367,1
"MA0059.1","MAX::MYC","OPC",-0.0408493351300032,0.370382558617853,1
"MA0066.1","PPARG","OPC",-0.0652939338160271,0.541423282599753,1
"MA0069.1","PAX6","OPC",-0.0452199357061626,0.814808720691074,1
"MA0070.1","PBX1","OPC",-0.024020946559276,0.605841217605923,1
"MA0071.1","RORA","OPC",0.014245820064848,0.742986425339367,1
"MA0072.1","RORA(var.2)","OPC",0.0498557638047636,0.605841217605923,1
"MA0073.1","RREB1","OPC",-0.050676253129984,0.605841217605923,1
"MA0074.1","RXRA::VDR","OPC",-0.0502153052543291,0.480707527766351,1
"MA0077.1","SOX9","OPC",0.0491598748600818,0.888358700123406,1
"MA0084.1","SRY","OPC",0.0910306059476723,0.742986425339367,1
"MA0091.1","TAL1::TCF3","OPC",-0.212388986467692,0.074454956807898,1
"MA0101.1","REL","OPC",0.0304404798042114,1,1
"MA0107.1","RELA","OPC",-0.00565253528449272,0.962566844919786,1
"MA0115.1","NR1H2::RXRA","OPC",0.00766633670153403,1,1
"MA0119.1","NFIC::TLX1","OPC",-0.0914479425949346,0.321266968325792,1
"MA0130.1","ZNF354C","OPC",-0.00698859422916598,0.742986425339367,1
"MA0139.1","CTCF","OPC",0.2820413451418,0.235870012340601,1
"MA0149.1","EWSR1-FLI1","OPC",0.000379265311258425,0.742986425339367,1
"MA0138.2","REST","OPC",-0.10956863217181,0.541423282599753,1
"MA0152.1","NFATC2","OPC",0.0198380445755126,0.814808720691074,1
"MA0155.1","INSM1","OPC",-0.0765569185006996,0.480707527766351,1
"MA0159.1","RARA::RXRA","OPC",-0.0311405388750647,0.888358700123406,1
"MA0160.1","NR4A2","OPC",-0.0431981920780633,0.742986425339367,1
"MA0163.1","PLAG1","OPC",-0.0323969233612158,0.742986425339367,1
"MA0259.1","ARNT::HIF1A","OPC",0.0563492362789131,0.814808720691074,1
"MA0468.1","DUX4","OPC",-0.0074212472826255,0.672974084738791,1
"MA0476.1","FOS","OPC",0.277777140763742,0.370382558617853,1
"MA0478.1","FOSL2","OPC",0.299127605137024,0.321266968325792,1
"MA0479.1","FOXH1","OPC",-0.0460633122438582,0.814808720691074,1
"MA0488.1","JUN","OPC",-0.0285837436422841,0.962566844919786,1
"MA0489.1","JUN(var.2)","OPC",0.291343293122471,0.235870012340601,1
"MA0492.1","JUND(var.2)","OPC",-0.0376483578992776,0.814808720691074,1
"MA0497.1","MEF2C","OPC",0.139512911349789,0.480707527766351,1
"MA0501.1","MAF::NFE2","OPC",0.110307225407603,0.4234471410942,1
"MA0504.1","NR2C2","OPC",0.0076264238369872,0.742986425339367,1
"MA0506.1","NRF1","OPC",0.21365154192241,0.4234471410942,1
"MA0507.1","POU2F2","OPC",-0.0505055029294328,0.480707527766351,1
"MA0513.1","SMAD2::SMAD3::SMAD4","OPC",-0.175940626605529,0.321266968325792,1
"MA0517.1","STAT1::STAT2","OPC",0.234313113221061,0.0927190456602221,1
"MA0523.1","TCF7L2","OPC",0.0198835801650574,0.814808720691074,1
"MA0527.1","ZBTB33","OPC",0.0932021688248402,0.605841217605923,1
"MA0076.2","ELK4","OPC",0.0140162390573682,0.962566844919786,1
"MA0258.2","ESR2","OPC",-0.0784826249880762,0.742986425339367,1
"MA0050.2","IRF1","OPC",0.205888423882735,0.321266968325792,1
"MA0137.3","STAT1","OPC",-0.031502840575578,0.742986425339367,1
"MA0144.2","STAT3","OPC",-0.041171060693282,0.742986425339367,1
"MA0140.2","GATA1::TAL1","OPC",-0.00462514172747819,0.962566844919786,1
"MA0095.2","YY1","OPC",-0.00910372333016551,0.888358700123406,1
"MA0593.1","FOXP2","OPC",0.142543799797241,0.276593994241053,1
"MA0595.1","SREBF1","OPC",-0.0803845673258284,0.4234471410942,1
"MA0596.1","SREBF2","OPC",-0.109299459176158,0.370382558617853,1
"MA0597.1","THAP1","OPC",-0.0847549495154243,0.672974084738791,1
"MA0599.1","KLF5","OPC",-0.0516841992015374,0.742986425339367,1
"MA0610.1","DMRT3","OPC",-0.0129031170853819,0.672974084738791,1
