baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,celltype,cohort,n_donors
1886.526864302845,-0.006507016715350299,0.007308269819229099,-0.8903635027581236,0.3732707330959487,0.7397214777260065,FUBP3,Oligo,GSE186538,6
1886.0114440581458,-0.006182283306933609,0.010296125272594351,-0.6004475609275329,0.5482079989309132,0.9681558984758656,ATE1,OPC,GSE186538,6
1885.915491783312,-0.0018927259347882976,0.009333076297329415,-0.2027976494020397,0.839293195268576,0.9917329906382464,TRAPPC9,OPC,GSE186538,6
1885.8057832991906,-0.013710968901042328,0.012606829148445454,-1.0875826696463977,0.276779384850503,0.7449298888909331,DIP2B,Astro,GSE186538,6
1885.702057778052,-0.00695697231056752,0.016051321624055655,-0.43342052906978734,0.6647092891005313,0.9241946854493925,EPS15L1,Astro,GSE186538,6
1885.107695235389,-0.006370485725795068,0.009544441839954237,-0.6674550311708549,0.5044815245477554,0.8170972220224891,ASXL2,Oligo,GSE186538,6
1884.7232086002095,-0.008124774799588386,0.011661498146504681,-0.696717925734408,0.48597933828424567,0.8670527195693619,PKN2,Astro,GSE186538,6
1884.5959629592599,-0.0023532881994009387,0.012296901371420605,-0.1913724545982167,0.8482337992657145,0.9917329906382464,GNA12,OPC,GSE186538,6
1884.0331628068755,-0.10984230476860235,0.021765509754690455,-5.046622202125608,4.496893115297225e-07,0.00025708601670665896,LINC01877,Oligo,GSE186538,6
1883.9202022786021,-0.007863195493113739,0.013024373004981738,-0.6037292920055436,0.5460236360998849,0.8860387694553414,ARHGEF7,Astro,GSE186538,6
1883.4537036614965,0.002044069355092989,0.009237575306123215,0.22127769326416832,0.8248762176961135,0.9497269509015245,HACD3,Oligo,GSE186538,6
1882.7434611001536,0.01160586079372769,0.010944603957655624,1.0604185257530059,0.288954237763824,0.9270830508576358,HNRNPDL,OPC,GSE186538,6
1882.0493573122137,0.026451815497449665,0.01584595783104481,1.6693099766822714,0.09505596404799703,0.43516763351844506,PDK4,Oligo,GSE186538,6
